rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
100,Idaho,,-9.7,6-4,6,4,20.5,33.7,-4.3,-13.2,7,1.0
101,Georgia Southern,,-9.9,4-7,4,7,21.8,33.3,-7.5,-11.5,10,1.0
102,Rutgers,,-9.9,2-9,2,9,16.7,27.6,-8.4,-11.0,10,1.0
103,Georgia State,,-10.2,3-8,3,8,22.6,32.1,-11.2,-9.5,10,1.0
104,Cincinnati,,-10.2,4-7,4,7,18.8,27.8,-12.1,-9.0,10,1.0
105,Hawai'i,,-10.3,5-7,5,7,25.2,35.6,-10.1,-10.4,11,1.0
106,Louisiana,,-10.4,4-6,4,6,22.0,32.3,-10.7,-10.2,9,1.0
107,Ball State,,-10.9,4-7,4,7,24.4,35.9,-10.0,-11.5,10,1.0
108,North Texas,,-11.3,5-6,5,6,17.2,27.4,-12.9,-10.2,10,1.0
109,Army,,-11.4,6-5,6,5,24.1,37.9,-7.8,-13.8,8,1.0
110,Akron,,-11.7,5-6,5,6,23.1,36.9,-8.5,-13.8,10,1.0
111,Southern Miss,,-11.8,5-6,5,6,24.5,37.0,-10.9,-12.4,10,1.0
112,Purdue,,-12.8,3-8,3,8,26.8,39.4,-13.0,-12.6,10,1.0
113,Kansas,,-14.0,2-9,2,9,14.7,27.8,-15.3,-13.2,10,1.0
114,UConn,,-14.4,3-8,3,8,17.7,32.6,-13.6,-14.9,10,1.0
115,Massachusetts,,-14.6,2-9,2,9,22.9,36.1,-16.7,-13.2,10,1.0
116,Bowling Green,,-15.5,3-8,3,8,18.9,38.6,-9.2,-19.7,9,1.0
117,Nevada,,-16.2,4-7,4,7,24.0,40.7,-15.3,-16.8,9,1.0
118,San José State,,-16.4,3-8,3,8,20.0,37.9,-14.2,-17.9,10,1.0
119,New Mexico State,,-16.7,3-7,3,7,21.7,38.4,-16.7,-16.7,9,1.0
120,Charlotte,,-17.6,4-7,4,7,16.8,34.7,-17.1,-17.9,9,1.0
121,Florida International,,-18.7,4-7,4,7,18.1,37.3,-17.9,-19.2,11,1.0
122,Fresno State,,-18.9,1-10,1,10,16.7,36.9,-16.8,-20.3,10,1.0
123,Buffalo,,-19.5,2-9,2,9,17.5,36.5,-20.1,-19.1,10,1.0
124,Marshall,,-20.0,3-8,3,8,17.4,38.5,-18.3,-21.1,9,1.0
125,UL Monroe,,-20.1,4-7,4,7,20.6,45.2,-13.4,-24.6,10,1.0
126,Florida Atlantic,,-21.9,3-8,3,8,21.5,45.8,-18.2,-24.3,9,1.0
127,Rice,,-23.1,3-8,3,8,15.4,40.3,-20.4,-25.0,10,1.0
128,UTEP,,-28.4,3-8,3,8,12.6,44.7,-22.9,-32.1,9,1.0
129,Texas State,,-29.2,2-8,2,8,10.9,43.4,-24.2,-32.5,9,1.0
