rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
71,SMU,,-0.9,4-4,4,4,27.0,25.5,-4.4,1.5,7,1.0
72,Memphis,,-0.9,5-3,5,3,28.5,28.5,-2.3,0.0,7,1.0
73,Duke,,-1.1,3-5,3,5,29.3,30.8,-0.1,-1.5,6,0.9
74,Virginia,,-1.3,2-6,2,6,25.6,26.7,-1.8,-1.0,7,1.0
75,Vanderbilt,,-1.3,4-4,4,4,19.5,21.6,-0.0,-2.1,7,1.0
76,Air Force,,-1.4,5-3,5,3,25.2,26.7,-1.2,-1.6,7,1.0
77,Troy,,-2.6,6-1,6,1,22.3,27.8,3.3,-5.3,5,0.75
78,New Mexico,,-2.7,5-3,5,3,35.0,34.9,-7.1,0.2,7,1.0
79,Wyoming,,-2.8,6-2,6,2,23.0,27.2,-0.6,-4.1,6,0.9
80,Wake Forest,,-2.8,5-3,5,3,19.5,24.6,0.6,-5.0,7,1.0
81,East Carolina,,-3.2,3-5,3,5,29.8,31.3,-5.8,-1.5,7,1.0
82,Boston College,,-3.7,4-4,4,4,15.9,20.9,-1.8,-5.0,7,1.0
83,Colorado State,,-4.6,4-4,4,4,28.0,34.1,-2.4,-6.0,7,1.0
84,Central Michigan,,-4.8,5-4,5,4,22.8,28.3,-3.6,-5.6,8,1.0
85,Rutgers,,-5.4,2-6,2,6,19.6,25.2,-5.0,-5.7,7,1.0
86,Hawai'i,,-5.8,4-5,4,5,31.2,35.7,-7.6,-4.6,8,1.0
87,Army,,-6.0,5-3,5,3,26.9,34.7,-3.0,-7.8,6,0.9
88,Illinois,,-6.2,2-6,2,6,22.1,27.1,-8.0,-5.0,7,1.0
89,Utah State,,-6.3,3-5,3,5,24.2,29.8,-7.4,-5.6,7,1.0
90,UTSA,,-6.4,4-4,4,4,26.6,31.4,-8.5,-4.7,6,0.9
91,Southern Miss,,-6.6,5-3,5,3,27.8,35.2,-5.2,-7.4,7,1.0
92,Arkansas State,,-6.8,3-4,3,4,22.1,28.1,-7.5,-5.9,6,0.9
93,Iowa State,,-6.8,1-7,1,7,31.3,38.6,-6.0,-7.3,7,1.0
94,Georgia State,,-6.9,2-6,2,6,24.0,30.6,-7.2,-6.7,7,1.0
95,Kent State,,-7.6,3-6,3,6,20.0,30.4,-3.3,-10.4,7,1.0
96,Miami (OH),,-7.6,3-6,3,6,19.8,27.2,-7.9,-7.3,8,1.0
97,Northern Illinois,,-7.7,2-6,2,6,26.7,36.1,-5.0,-9.4,7,1.0
98,UAB,,-8.2,Preseason,0,0,26.2,34.5,-6.9,-7.9,0,0.0
99,Ohio,,-8.2,6-3,6,3,19.9,30.8,-4.1,-10.9,8,1.0
100,North Texas,,-8.2,4-4,4,4,19.1,26.3,-9.8,-7.1,7,1.0
101,South Alabama,,-8.2,4-4,4,4,23.8,33.7,-5.6,-9.9,7,1.0
102,Cincinnati,,-8.8,4-4,4,4,20.5,29.0,-9.2,-8.5,7,1.0
103,Tulane,,-9.6,3-5,3,5,19.7,28.9,-10.2,-9.2,7,1.0
104,UConn,,-9.8,3-6,3,6,21.8,31.4,-10.1,-9.6,8,1.0
105,Eastern Michigan,,-9.9,5-4,5,4,25.6,36.6,-8.3,-11.0,8,1.0
106,Old Dominion,,-10.5,5-3,5,3,24.9,37.4,-7.9,-12.4,6,0.9
107,Akron,,-10.5,5-4,5,4,25.8,40.3,-4.5,-14.5,8,1.0
108,Georgia Southern,,-11.6,4-4,4,4,18.3,32.8,-7.4,-14.5,7,1.0
109,Louisiana,,-11.9,3-4,3,4,18.9,30.9,-11.5,-11.9,6,0.9
110,Ball State,,-12.1,4-4,4,4,22.5,37.2,-8.2,-14.7,7,1.0
111,Massachusetts,,-14.1,2-7,2,7,22.0,34.5,-16.6,-12.5,8,1.0
112,Purdue,,-14.8,3-5,3,5,23.7,40.0,-12.7,-16.3,7,1.0
113,UNLV,,-14.8,3-6,3,6,24.8,40.7,-13.1,-15.9,8,1.0
114,Idaho,,-15.1,4-4,4,4,19.2,38.1,-9.8,-18.7,5,0.75
115,New Mexico State,,-16.1,2-6,2,6,24.3,39.3,-17.8,-15.0,7,1.0
116,Nevada,,-18.1,3-5,3,5,21.4,41.5,-15.1,-20.1,6,0.9
117,Marshall,,-18.5,2-6,2,6,17.4,36.9,-16.8,-19.6,6,0.9
118,Bowling Green,,-19.0,1-7,1,7,17.8,41.0,-12.9,-23.2,6,0.9
119,Florida International,,-19.8,3-6,3,6,17.0,37.2,-19.2,-20.2,9,1.0
120,Kansas,,-19.9,1-7,1,7,10.0,30.3,-19.2,-20.3,7,1.0
121,Rice,,-20.0,1-7,1,7,18.5,39.4,-18.6,-20.9,7,1.0
122,Charlotte,,-20.8,3-5,3,5,17.6,38.7,-21.0,-20.9,6,0.9
123,Buffalo,,-20.9,2-6,2,6,15.2,37.3,-19.0,-22.1,7,1.0
124,Fresno State,,-20.9,1-8,1,8,16.6,39.5,-18.1,-22.8,8,1.0
125,San José State,,-23.0,3-6,3,6,12.8,38.7,-18.6,-25.9,8,1.0
126,UL Monroe,,-24.2,2-6,2,6,14.9,42.6,-18.9,-27.7,7,1.0
127,UTEP,,-25.1,2-6,2,6,12.9,40.7,-21.0,-27.9,7,1.0
128,Florida Atlantic,,-26.2,1-7,1,7,14.0,44.1,-20.2,-30.0,6,0.9
129,Texas State,,-26.3,2-5,2,5,13.9,42.9,-21.4,-28.9,6,0.9
