rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,30.0,12-1,12,1,40.2,7.0,25.4,33.2,12,1.0
2,Alabama,,26.1,12-1,12,1,42.1,12.5,21.0,29.5,12,1.0
3,Ohio State,,23.3,10-2,10,2,47.0,20.9,19.1,26.0,12,1.0
4,Michigan,,19.2,12-1,12,1,36.5,17.7,19.7,18.8,13,1.0
5,Utah,,18.4,10-3,10,3,37.0,16.7,15.5,20.4,12,1.0
6,Cincinnati,,17.7,13-0,13,0,36.4,18.4,17.3,18.0,12,1.0
7,Notre Dame,,17.4,11-1,11,1,33.1,15.4,16.9,17.6,12,1.0
8,Oklahoma State,,17.0,11-2,11,2,26.7,7.9,14.4,18.7,12,1.0
9,Wisconsin,,15.9,8-4,8,4,29.1,10.9,12.5,18.2,12,1.0
10,Ole Miss,,15.0,10-2,10,2,39.9,23.3,12.6,16.6,11,1.0
11,Texas A&M,,14.9,8-4,8,4,28.9,11.3,10.9,17.6,11,1.0
12,Arkansas,,14.2,8-4,8,4,37.0,20.1,10.1,16.9,11,1.0
13,NC State,,14.2,9-3,9,3,30.9,15.0,11.6,15.9,11,1.0
14,Mississippi State,,14.0,7-5,7,5,38.5,20.5,8.0,18.0,11,1.0
15,Pittsburgh,,13.6,11-2,11,2,31.7,18.1,13.6,13.6,12,1.0
16,Iowa State,,13.5,7-5,7,5,37.4,22.3,11.1,15.0,11,1.0
17,Arizona State,,12.8,8-4,8,4,35.7,19.7,8.0,16.0,11,1.0
18,Auburn,,12.5,6-6,6,6,34.5,18.6,7.4,16.0,11,1.0
19,UCLA,,12.1,8-4,8,4,40.9,27.5,10.0,13.4,12,1.0
20,Penn State,,11.9,7-5,7,5,27.3,16.2,13.1,11.1,11,1.0
21,Tennessee,,11.7,7-5,7,5,40.5,26.6,8.3,14.0,11,1.0
22,Oklahoma,,11.1,10-2,10,2,37.8,25.4,9.2,12.4,11,1.0
23,Kentucky,,11.0,9-3,9,3,34.2,23.2,10.9,11.0,11,1.0
24,Purdue,,10.9,8-4,8,4,34.7,22.0,8.2,12.7,12,1.0
25,Baylor,,10.6,11-2,11,2,31.4,21.1,11.3,10.2,12,1.0
26,LSU,,10.4,6-6,6,6,32.2,19.4,6.8,12.8,11,1.0
27,Oregon,,10.3,10-3,10,3,35.7,23.6,7.6,12.1,12,1.0
28,Florida,,10.2,6-6,6,6,33.2,20.5,6.6,12.7,11,1.0
29,Nebraska,,10.1,3-9,3,9,36.5,23.6,6.0,12.9,11,1.0
30,Oregon State,,9.7,7-5,7,5,40.6,28.7,6.3,12.0,11,1.0
31,Boise State,,9.7,7-5,7,5,30.1,20.9,10.7,9.1,12,1.0
32,BYU,,9.6,10-2,10,2,39.4,28.7,8.0,10.7,11,1.0
33,Clemson,,9.1,9-3,9,3,22.7,15.1,11.2,7.6,11,1.0
34,Kansas State,,9.0,7-5,7,5,33.3,23.3,7.5,10.1,11,1.0
35,Wake Forest,,8.8,10-3,10,3,35.9,28.3,10.8,7.5,12,1.0
36,Air Force,,8.4,9-3,9,3,33.4,26.0,9.9,7.4,11,1.0
37,App State,,8.3,10-3,10,3,27.6,19.2,8.2,8.3,12,1.0
38,Louisville,,8.1,6-6,6,6,38.4,27.9,4.4,10.5,11,1.0
39,Florida State,,8.0,5-7,5,7,31.9,20.5,2.9,11.4,11,1.0
40,Michigan State,,7.9,10-2,10,2,31.5,25.7,11.1,5.8,11,1.0
41,Minnesota,,7.8,8-4,8,4,29.7,21.9,7.9,7.8,12,1.0
42,Nevada,,7.5,8-4,8,4,33.7,26.8,8.2,6.9,11,1.0
43,Fresno State,,7.2,9-3,9,3,29.7,21.7,6.1,8.0,11,1.0
44,Washington State,,6.9,7-5,7,5,32.4,24.7,5.7,7.7,11,1.0
45,Houston,,6.8,11-2,11,2,26.6,21.0,8.6,5.6,12,1.0
46,Texas,,6.1,5-7,5,7,35.2,27.6,3.8,7.6,12,1.0
47,Miami,,6.1,7-5,7,5,31.8,24.2,3.9,7.6,11,1.0
48,North Carolina,,6.0,6-6,6,6,34.7,27.9,4.8,6.8,11,1.0
49,Western Kentucky,,5.2,8-5,8,5,34.3,30.1,6.8,4.2,12,1.0
50,UAB,,5.1,8-4,8,4,32.7,26.0,2.6,6.8,11,1.0
51,Coastal Carolina,,4.9,10-2,10,2,36.0,29.9,3.2,6.1,11,1.0
52,Iowa,,3.8,10-3,10,3,18.9,17.7,7.8,1.2,13,1.0
53,California,,3.6,5-7,5,7,25.9,20.7,1.3,5.2,11,1.0
54,San Diego State,,3.2,11-2,11,2,21.3,18.9,4.4,2.4,12,1.0
55,Louisiana,,2.8,12-1,12,1,27.2,26.2,5.4,1.0,12,1.0
56,Virginia,,2.6,6-6,6,6,36.6,32.9,0.9,3.7,11,1.0
57,Liberty,,2.4,7-5,7,5,29.2,26.8,2.4,2.4,11,1.0
58,West Virginia,,2.3,6-6,6,6,26.9,23.2,0.2,3.8,11,1.0
59,Utah State,,2.3,10-3,10,3,28.0,27.1,4.4,0.9,12,1.0
60,UTSA,,2.2,12-1,12,1,28.9,28.5,4.9,0.4,12,1.0
61,SMU,,2.1,8-4,8,4,32.0,32.3,5.7,-0.3,11,1.0
62,Toledo,,1.7,7-5,7,5,26.4,24.7,1.8,1.7,11,1.0
63,Syracuse,,1.5,5-7,5,7,28.5,25.5,-0.8,3.0,11,1.0
64,USC,,1.1,4-8,4,8,33.0,30.8,-0.6,2.2,12,1.0
65,Virginia Tech,,1.0,6-6,6,6,28.3,27.6,1.5,0.7,11,1.0
66,Marshall,,0.5,7-5,7,5,26.9,27.7,2.6,-0.8,11,1.0
