rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,31.9,7-0,7,0,40.2,4.8,26.8,35.4,7,1.0
2,Ohio State,,24.0,5-1,5,1,48.5,19.4,16.2,29.1,6,0.9
3,Alabama,,22.9,6-1,6,1,43.1,19.4,20.7,23.7,6,0.9
4,Cincinnati,,21.4,6-0,6,0,38.8,16.8,19.3,21.8,5,0.75
5,Michigan,,18.2,6-0,6,0,39.0,21.4,18.8,17.6,6,0.9
6,Iowa State,,17.2,4-2,4,2,37.5,19.0,12.9,18.4,5,0.75
7,Penn State,,16.2,5-1,5,1,34.2,18.4,16.4,15.8,5,0.75
8,Florida,,15.2,4-3,4,3,33.3,17.9,15.0,15.3,7,1.0
9,Utah,,14.7,4-2,4,2,34.8,19.8,11.7,14.9,5,0.75
10,Notre Dame,,14.5,5-1,5,1,31.6,16.7,13.7,14.9,6,0.9
11,Arizona State,,14.2,5-2,5,2,37.4,21.3,11.4,16.0,6,0.9
12,Ole Miss,,14.1,5-1,5,1,44.3,28.8,10.7,15.5,5,0.75
13,Auburn,,13.9,5-2,5,2,35.2,18.8,9.9,16.4,6,0.9
14,Pittsburgh,,13.4,5-1,5,1,31.9,18.7,12.5,13.2,5,0.75
15,Arkansas,,13.0,4-3,4,3,36.2,20.4,8.8,15.8,7,1.0
16,Wisconsin,,12.5,3-3,3,3,23.7,8.7,7.6,15.0,6,0.9
17,Oklahoma,,12.4,7-0,7,0,37.2,24.1,10.3,13.1,6,0.9
18,Oklahoma State,,12.3,6-0,6,0,28.4,16.0,11.5,12.3,5,0.75
19,Baylor,,11.6,6-1,6,1,36.2,23.7,9.7,12.5,6,0.9
20,Oregon,,11.4,5-1,5,1,35.2,23.1,7.7,12.1,5,0.75
21,Clemson,,11.1,4-2,4,2,24.5,14.9,11.8,9.4,5,0.75
22,Texas,,10.8,4-3,4,3,39.3,26.9,8.5,12.4,7,1.0
23,Tennessee,,10.5,4-3,4,3,35.5,24.3,9.2,11.2,6,0.9
24,Nebraska,,10.0,3-5,3,5,34.7,23.6,8.3,11.1,7,1.0
25,Iowa,,9.8,6-1,6,1,20.5,14.6,15.6,5.9,7,1.0
26,Michigan State,,9.8,7-0,7,0,31.3,24.2,13.8,7.1,6,0.9
27,Kentucky,,9.7,6-1,6,1,32.9,23.9,11.0,9.0,6,0.9
28,Texas A&M,,9.7,5-2,5,2,26.0,14.0,6.2,12.1,7,1.0
29,Purdue,,9.6,4-2,4,2,28.8,18.5,8.3,10.4,6,0.9
30,LSU,,9.3,4-3,4,3,37.3,26.4,6.4,10.9,6,0.9
31,BYU,,9.0,5-2,5,2,35.4,23.5,4.6,11.9,7,1.0
32,Air Force,,8.5,6-1,6,1,31.1,23.5,10.0,7.5,6,0.9
33,UCLA,,8.0,5-2,5,2,38.6,30.6,7.9,8.1,7,1.0
34,Boise State,,7.8,3-4,3,4,31.1,23.9,8.7,7.2,7,1.0
35,Louisiana,,6.9,5-1,5,1,31.7,25.3,6.3,6.5,5,0.75
36,TCU,,6.7,3-3,3,3,36.5,28.1,2.3,8.3,5,0.75
37,NC State,,6.4,5-1,5,1,27.7,21.7,5.9,6.1,5,0.75
38,Wake Forest,,6.4,6-0,6,0,30.5,27.9,11.1,2.6,5,0.75
39,Minnesota,,6.3,4-2,4,2,30.0,23.1,5.3,6.8,6,0.9
40,Fresno State,,6.2,5-2,5,2,27.0,20.5,5.4,6.5,6,0.9
41,Kansas State,,6.1,3-3,3,3,33.8,28.9,7.9,4.9,5,0.75
42,Coastal Carolina,,6.0,6-0,6,0,34.4,27.8,4.7,6.6,5,0.75
43,Oregon State,,5.9,4-2,4,2,37.5,31.0,3.5,6.5,5,0.75
44,Mississippi State,,5.8,3-3,3,3,28.6,20.5,1.9,8.0,6,0.9
45,USC,,5.6,3-3,3,3,36.4,29.9,3.8,6.5,6,0.9
46,Washington,,5.5,2-4,2,4,25.6,20.2,4.8,5.3,5,0.75
47,Florida State,,5.3,2-4,2,4,31.5,24.5,1.0,7.1,5,0.75
48,Liberty,,5.2,5-2,5,2,33.7,29.7,6.6,4.0,6,0.9
49,Louisville,,4.8,3-3,3,3,34.6,29.5,3.4,5.1,5,0.75
50,App State,,4.2,4-2,4,2,28.2,24.3,3.9,3.9,5,0.75
51,North Carolina,,4.1,4-3,4,3,34.2,28.8,2.1,5.4,7,1.0
52,UAB,,3.2,5-2,5,2,23.8,19.9,2.3,3.8,6,0.9
53,Stanford,,3.1,3-4,3,4,27.7,25.3,4.1,2.4,7,1.0
54,Army,,3.0,4-2,4,2,29.6,28.5,5.4,1.1,6,0.9
55,UTSA,,2.5,7-0,7,0,24.5,21.7,1.8,2.8,6,0.9
56,Indiana,,2.5,2-4,2,4,20.8,18.1,2.8,2.7,5,0.75
57,West Virginia,,2.3,2-4,2,4,27.4,24.1,-0.5,3.4,5,0.75
58,UCF,,2.1,3-3,3,3,30.2,28.0,2.1,2.2,5,0.75
59,Virginia Tech,,2.1,3-3,3,3,27.5,25.5,1.9,1.9,5,0.75
60,Miami,,2.1,2-4,2,4,25.6,22.6,-0.9,3.0,5,0.75
61,Houston,,2.1,5-1,5,1,27.8,26.2,3.2,1.6,5,0.75
62,Washington State,,2.0,4-3,4,3,25.2,22.3,0.2,2.9,6,0.9
63,Virginia,,2.0,5-2,5,2,33.1,32.1,3.3,0.9,6,0.9
64,Syracuse,,2.0,3-4,3,4,27.9,26.2,2.2,1.7,6,0.9
