rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,30.1,12-1,12,1,40.2,7.0,25.4,33.2,12,1.0
2,Alabama,,26.2,12-1,12,1,42.1,12.5,21.0,29.6,12,1.0
3,Ohio State,,23.3,10-2,10,2,47.0,20.9,19.1,26.1,12,1.0
4,Michigan,,19.3,12-1,12,1,36.6,17.6,19.7,19.0,13,1.0
5,Utah,,18.4,10-3,10,3,37.1,16.7,15.5,20.4,12,1.0
6,Notre Dame,,17.1,11-1,11,1,32.8,15.5,16.8,17.3,12,1.0
7,Cincinnati,,17.0,13-0,13,0,35.9,18.8,16.9,17.1,12,1.0
8,Oklahoma State,,16.9,11-2,11,2,26.6,8.0,14.3,18.6,12,1.0
9,Wisconsin,,16.2,8-4,8,4,29.2,10.6,12.6,18.6,12,1.0
10,Ole Miss,,15.0,10-2,10,2,40.0,23.3,12.6,16.6,11,1.0
11,Texas A&M,,14.9,8-4,8,4,28.9,11.3,10.9,17.6,11,1.0
12,Arkansas,,14.2,8-4,8,4,37.0,20.0,10.1,16.9,11,1.0
13,NC State,,14.2,9-3,9,3,30.9,15.0,11.6,16.0,11,1.0
14,Mississippi State,,14.0,7-5,7,5,38.5,20.6,8.0,18.0,11,1.0
15,Pittsburgh,,13.7,11-2,11,2,31.8,18.1,13.7,13.7,12,1.0
16,Iowa State,,13.4,7-5,7,5,37.3,22.3,11.1,15.0,11,1.0
17,Arizona State,,12.8,8-4,8,4,35.7,19.7,8.0,16.0,11,1.0
18,Auburn,,12.6,6-6,6,6,34.6,18.5,7.4,16.0,11,1.0
19,UCLA,,12.1,8-4,8,4,41.0,27.5,10.0,13.5,12,1.0
20,Penn State,,12.0,7-5,7,5,27.4,16.1,13.1,11.3,11,1.0
21,Tennessee,,11.7,7-5,7,5,40.6,26.5,8.3,14.0,11,1.0
22,Kentucky,,11.0,9-3,9,3,34.3,23.2,10.9,11.1,11,1.0
23,Purdue,,11.0,8-4,8,4,34.8,22.0,8.3,12.8,12,1.0
24,Oklahoma,,11.0,10-2,10,2,37.8,25.5,9.2,12.3,11,1.0
25,Baylor,,10.6,11-2,11,2,31.4,21.2,11.2,10.2,12,1.0
26,LSU,,10.4,6-6,6,6,32.2,19.4,6.8,12.8,11,1.0
27,Oregon,,10.3,10-3,10,3,35.8,23.6,7.6,12.1,12,1.0
28,Florida,,10.2,6-6,6,6,33.2,20.5,6.6,12.7,11,1.0
29,Nebraska,,10.2,3-9,3,9,36.6,23.5,6.0,13.1,11,1.0
30,Oregon State,,9.7,7-5,7,5,40.7,28.7,6.3,12.0,11,1.0
31,Boise State,,9.7,7-5,7,5,30.1,21.0,10.6,9.1,12,1.0
32,BYU,,9.6,10-2,10,2,39.4,28.7,7.9,10.7,11,1.0
33,Clemson,,9.2,9-3,9,3,22.8,15.1,11.2,7.8,11,1.0
34,Wake Forest,,9.1,10-3,10,3,36.0,28.0,11.0,7.9,12,1.0
35,Kansas State,,9.0,7-5,7,5,33.3,23.3,7.5,10.0,11,1.0
36,Air Force,,8.5,9-3,9,3,33.3,25.8,9.9,7.5,11,1.0
37,App State,,8.3,10-3,10,3,27.6,19.2,8.2,8.4,12,1.0
38,Louisville,,8.1,6-6,6,6,38.5,27.9,4.4,10.6,11,1.0
39,Florida State,,8.1,5-7,5,7,32.0,20.5,3.0,11.5,11,1.0
40,Minnesota,,8.0,8-4,8,4,29.8,21.8,7.9,8.0,12,1.0
41,Michigan State,,8.0,10-2,10,2,31.5,25.6,11.2,5.9,11,1.0
42,Nevada,,7.5,8-4,8,4,33.8,26.8,8.2,7.0,11,1.0
43,Fresno State,,7.3,9-3,9,3,29.7,21.7,6.1,8.0,11,1.0
44,Washington State,,6.9,7-5,7,5,32.4,24.7,5.7,7.7,11,1.0
45,Miami,,6.2,7-5,7,5,31.9,24.2,3.9,7.6,11,1.0
46,Houston,,6.2,11-2,11,2,26.2,21.4,8.3,4.7,12,1.0
47,North Carolina,,6.1,6-6,6,6,34.7,27.9,4.8,6.9,11,1.0
48,Texas,,6.0,5-7,5,7,35.2,27.7,3.8,7.5,12,1.0
49,Western Kentucky,,5.4,8-5,8,5,34.4,30.0,7.0,4.4,12,1.0
50,UAB,,5.1,8-4,8,4,32.7,26.0,2.6,6.7,11,1.0
51,Coastal Carolina,,5.0,10-2,10,2,36.1,29.8,3.3,6.2,11,1.0
52,Iowa,,3.9,10-3,10,3,19.0,17.7,7.8,1.3,13,1.0
53,California,,3.6,5-7,5,7,25.9,20.7,1.3,5.2,11,1.0
54,San Diego State,,3.3,11-2,11,2,21.4,18.9,4.4,2.5,12,1.0
55,Louisiana,,2.9,12-1,12,1,27.3,26.1,5.5,1.2,12,1.0
56,Liberty,,2.8,7-5,7,5,29.3,26.4,2.6,2.9,11,1.0
57,Virginia,,2.6,6-6,6,6,36.7,32.9,0.9,3.8,11,1.0
58,Utah State,,2.4,10-3,10,3,28.0,27.1,4.4,1.0,12,1.0
59,West Virginia,,2.3,6-6,6,6,26.9,23.2,0.1,3.7,11,1.0
60,Army,,2.2,8-3,8,3,29.7,30.6,6.7,-0.9,10,1.0
61,UTSA,,2.2,12-1,12,1,28.9,28.6,4.9,0.3,12,1.0
62,Toledo,,1.9,7-5,7,5,26.5,24.6,1.9,1.9,11,1.0
63,Syracuse,,1.6,5-7,5,7,28.6,25.5,-0.8,3.1,11,1.0
64,SMU,,1.4,8-4,8,4,31.5,32.7,5.3,-1.2,11,1.0
65,Virginia Tech,,1.1,6-6,6,6,28.4,27.6,1.5,0.8,11,1.0
66,USC,,1.1,4-8,4,8,33.0,30.9,-0.6,2.2,12,1.0
67,Marshall,,0.3,7-5,7,5,26.7,27.8,2.5,-1.1,11,1.0
