rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,32.5,14-1,14,1,41.9,6.2,27.5,35.8,14,1.0
2,Alabama,,26.2,13-2,13,2,41.8,12.3,21.2,29.5,14,1.0
3,Ohio State,,24.1,11-2,11,2,48.8,21.3,18.9,27.5,13,1.0
4,Oklahoma State,,18.9,12-2,12,2,29.2,8.7,16.4,20.5,13,1.0
5,Michigan,,18.8,12-2,12,2,36.8,18.0,18.7,18.8,14,1.0
6,Utah,,16.9,10-4,10,4,37.0,18.5,14.6,18.4,13,1.0
7,Cincinnati,,16.8,13-1,13,1,35.7,18.4,16.1,17.2,13,1.0
8,Notre Dame,,16.7,11-2,11,2,34.1,16.8,15.8,17.3,13,1.0
9,Wisconsin,,16.2,9-4,9,4,29.5,10.6,12.1,18.8,13,1.0
10,Arkansas,,14.8,9-4,9,4,36.8,19.7,11.3,17.1,12,1.0
11,Iowa State,,14.5,7-6,7,6,37.3,21.3,12.3,16.0,12,1.0
12,Texas A&M,,14.4,8-4,8,4,28.5,11.5,10.6,17.0,11,1.0
13,Oklahoma,,13.8,11-2,11,2,40.1,25.0,11.8,15.1,12,1.0
14,Baylor,,13.8,12-2,12,2,31.3,17.6,14.0,13.7,13,1.0
15,NC State,,13.3,9-3,9,3,30.4,15.5,10.9,14.9,11,1.0
16,Ole Miss,,13.1,10-3,10,3,37.1,22.8,11.3,14.3,12,1.0
17,Kansas State,,12.0,8-5,8,5,36.3,23.2,10.4,13.1,12,1.0
18,Pittsburgh,,11.9,11-3,11,3,30.1,18.5,12.2,11.7,13,1.0
19,Tennessee,,11.9,7-6,7,6,40.6,26.2,8.1,14.4,12,1.0
20,Penn State,,11.5,7-6,7,6,27.0,15.6,11.6,11.4,12,1.0
21,Auburn,,11.4,6-7,6,7,33.4,19.1,7.2,14.3,12,1.0
22,Arizona State,,11.3,8-5,8,5,35.0,20.7,6.8,14.2,12,1.0
23,Purdue,,11.1,9-4,9,4,34.5,21.6,8.3,12.9,13,1.0
24,UCLA,,10.8,8-4,8,4,40.0,27.9,9.0,12.1,12,1.0
25,Nebraska,,10.8,3-9,3,9,36.9,23.0,6.2,13.8,11,1.0
26,Mississippi State,,10.7,7-6,7,6,36.1,21.8,5.1,14.4,12,1.0
27,Kentucky,,10.4,10-3,10,3,33.9,23.7,10.7,10.1,12,1.0
28,Clemson,,10.0,10-3,10,3,22.7,13.9,11.9,8.8,12,1.0
29,Boise State,,9.7,7-5,7,5,29.7,20.6,10.6,9.1,12,1.0
30,Michigan State,,9.4,11-2,11,2,31.7,24.0,12.0,7.7,12,1.0
31,Florida,,9.0,6-7,6,7,32.1,20.7,5.3,11.4,12,1.0
32,Wake Forest,,8.9,11-3,11,3,35.2,27.9,11.2,7.3,13,1.0
33,BYU,,8.6,10-3,10,3,39.3,29.8,7.1,9.6,12,1.0
34,Oregon,,8.5,10-4,10,4,35.5,25.2,5.9,10.3,13,1.0
35,Minnesota,,8.5,9-4,9,4,29.2,20.7,8.4,8.5,13,1.0
36,Air Force,,8.4,10-3,10,3,33.8,26.0,9.5,7.8,12,1.0
37,LSU,,8.3,6-7,6,7,32.6,22.0,4.8,10.6,12,1.0
38,Houston,,8.1,12-2,12,2,27.2,19.8,9.2,7.4,13,1.0
39,Texas,,8.1,5-7,5,7,36.4,26.8,5.7,9.7,12,1.0
40,Oregon State,,7.8,7-6,7,6,38.6,28.6,4.4,10.0,12,1.0
41,Louisville,,7.3,6-7,6,7,38.3,29.0,4.4,9.3,12,1.0
42,Western Kentucky,,7.3,9-5,9,5,36.4,30.0,8.7,6.4,13,1.0
43,Florida State,,7.2,5-7,5,7,31.4,20.9,2.3,10.5,11,1.0
44,App State,,6.8,10-4,10,4,27.7,21.1,7.1,6.6,13,1.0
45,Fresno State,,6.6,10-3,10,3,29.8,22.4,5.2,7.5,12,1.0
46,UAB,,6.0,9-4,9,4,33.1,25.6,3.6,7.6,12,1.0
47,Coastal Carolina,,5.1,11-2,11,2,36.7,30.4,3.4,6.3,12,1.0
48,Miami,,4.8,7-5,7,5,31.0,25.0,2.9,6.0,11,1.0
49,Washington State,,4.6,7-6,7,6,29.7,24.8,4.0,4.9,12,1.0
50,Iowa,,4.6,10-4,10,4,19.7,17.3,7.9,2.4,14,1.0
51,Nevada,,4.3,8-5,8,5,31.9,28.2,5.1,3.8,12,1.0
52,West Virginia,,4.2,6-7,6,7,27.2,21.2,1.5,6.0,12,1.0
53,Texas Tech,,4.0,7-6,7,6,34.4,30.3,3.8,4.1,12,1.0
54,San Diego State,,3.6,12-2,12,2,22.4,19.7,5.0,2.7,13,1.0
55,Louisiana,,3.4,13-1,13,1,26.9,25.7,6.8,1.2,13,1.0
56,Liberty,,3.3,8-5,8,5,29.1,26.4,4.2,2.8,12,1.0
57,North Carolina,,2.9,6-7,6,7,33.7,30.4,2.3,3.3,12,1.0
58,Maryland,,2.7,7-6,7,6,33.9,29.2,-0.4,4.7,12,1.0
59,Utah State,,2.7,11-3,11,3,27.1,26.0,5.0,1.1,13,1.0
60,SMU,,2.5,8-4,8,4,32.3,32.1,6.0,0.2,11,1.0
61,California,,2.3,5-7,5,7,25.3,21.6,0.3,3.7,11,1.0
62,South Carolina,,1.9,7-6,7,6,27.8,24.5,-0.2,3.3,12,1.0
63,UTSA,,1.4,12-2,12,2,29.2,29.7,4.3,-0.5,13,1.0
64,Virginia,,1.3,6-6,6,6,35.7,33.6,-0.1,2.1,11,1.0
65,Toledo,,1.3,7-6,7,6,27.1,25.2,0.4,1.9,12,1.0
66,UCF,,1.1,9-4,9,4,25.8,24.8,1.2,1.0,12,1.0
