rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,29.8,7-0,7,0,38.5,5.3,24.7,33.2,7,1.0
2,Ohio State,,26.6,6-1,6,1,50.4,17.3,16.8,33.2,7,1.0
3,Alabama,,23.7,7-1,7,1,43.5,19.5,23.2,24.1,7,1.0
4,Cincinnati,,19.3,7-0,7,0,37.8,17.1,16.6,20.6,6,0.9
5,Michigan,,18.4,7-0,7,0,36.5,19.0,19.8,17.5,7,1.0
6,Iowa State,,17.6,5-2,5,2,39.1,18.9,12.8,20.1,6,0.9
7,Ole Miss,,16.1,6-1,6,1,43.7,25.8,12.9,17.9,6,0.9
8,Pittsburgh,,15.9,6-1,6,1,34.0,16.7,13.5,17.3,6,0.9
9,Oklahoma State,,15.5,6-1,6,1,30.4,12.8,12.3,17.5,6,0.9
10,Florida,,14.9,4-3,4,3,34.0,19.2,15.0,14.8,7,1.0
11,Arizona State,,13.4,5-2,5,2,36.8,21.7,10.7,15.1,6,0.9
12,Notre Dame,,13.2,6-1,6,1,30.6,17.7,13.6,12.9,7,1.0
13,Arkansas,,13.2,5-3,5,3,36.1,20.4,9.5,15.7,7,1.0
14,Texas A&M,,12.7,6-2,6,2,27.6,12.7,9.3,14.9,8,1.0
15,Utah,,12.7,4-3,4,3,34.2,20.9,10.6,13.3,6,0.9
16,Oregon,,12.6,6-1,6,1,35.2,20.8,8.9,14.4,6,0.9
17,Wisconsin,,12.6,4-3,4,3,23.1,8.4,9.4,14.7,7,1.0
18,Auburn,,12.3,5-2,5,2,35.5,20.6,8.1,14.9,6,0.9
19,Baylor,,11.9,6-1,6,1,35.3,22.7,10.5,12.7,6,0.9
20,Wake Forest,,11.9,7-0,7,0,37.4,28.0,15.4,9.3,6,0.9
21,Florida State,,11.5,3-4,3,4,34.9,19.0,3.9,15.9,6,0.9
22,Oregon State,,11.5,5-2,5,2,42.4,27.8,6.0,14.6,6,0.9
23,Penn State,,10.9,5-2,5,2,28.9,19.2,12.5,9.7,6,0.9
24,Texas,,10.5,4-3,4,3,38.3,26.5,8.5,11.8,7,1.0
25,Nebraska,,10.4,3-5,3,5,35.7,24.1,8.6,11.5,7,1.0
26,Tennessee,,10.2,4-4,4,4,36.2,24.1,7.3,12.0,7,1.0
27,Michigan State,,9.3,7-0,7,0,31.1,24.4,13.2,6.7,6,0.9
28,Kentucky,,9.3,6-1,6,1,32.6,23.8,10.5,8.7,6,0.9
29,Mississippi State,,9.2,4-3,4,3,31.1,19.0,4.9,12.1,7,1.0
30,Louisville,,9.1,4-3,4,3,35.6,25.1,6.5,10.6,6,0.9
31,Purdue,,8.8,4-3,4,3,29.1,18.5,6.0,10.6,7,1.0
32,LSU,,8.6,4-4,4,4,35.0,24.3,5.4,10.7,7,1.0
33,BYU,,8.5,6-2,6,2,36.9,26.5,5.4,10.5,8,1.0
34,Boise State,,8.2,3-4,3,4,30.4,23.0,9.5,7.3,7,1.0
35,Minnesota,,7.9,5-2,5,2,30.6,21.0,5.3,9.6,7,1.0
36,Coastal Carolina,,7.8,6-1,6,1,35.9,27.0,6.2,8.8,6,0.9
37,Oklahoma,,7.7,8-0,8,0,35.2,27.1,7.0,8.1,7,1.0
38,Kansas State,,7.6,4-3,4,3,34.9,27.2,7.6,7.7,6,0.9
39,Air Force,,7.6,6-2,6,2,32.2,26.0,9.7,6.2,7,1.0
40,UCLA,,7.6,5-3,5,3,37.8,29.8,7.1,8.0,8,1.0
41,Clemson,,7.6,4-3,4,3,20.8,14.5,8.8,6.2,6,0.9
42,Iowa,,7.4,6-1,6,1,18.8,15.4,13.4,3.4,7,1.0
43,NC State,,7.4,5-2,5,2,29.5,21.8,6.7,7.6,6,0.9
44,North Carolina,,6.5,4-3,4,3,34.8,26.2,3.2,8.6,7,1.0
45,USC,,6.5,3-4,3,4,38.4,29.8,3.3,8.7,7,1.0
46,UTSA,,6.2,8-0,8,0,26.2,20.9,7.6,5.3,7,1.0
47,Virginia,,5.9,6-2,6,2,38.0,31.9,5.7,6.1,7,1.0
