rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,31.5,11-0,11,0,39.2,4.7,27.1,34.5,10,1.0
2,Ohio State,,25.0,10-1,10,1,47.4,19.3,20.3,28.2,11,1.0
3,Alabama,,22.7,10-1,10,1,42.5,17.2,19.0,25.2,10,1.0
4,Oklahoma State,,18.7,10-1,10,1,28.0,7.3,15.6,20.7,10,1.0
5,Wisconsin,,17.7,8-3,8,3,30.5,10.3,14.0,20.1,11,1.0
6,Michigan,,16.9,10-1,10,1,34.9,18.5,17.7,16.4,11,1.0
7,Cincinnati,,16.9,11-0,11,0,36.5,19.1,16.0,17.4,10,1.0
8,Notre Dame,,16.7,10-1,10,1,32.1,14.9,15.8,17.2,11,1.0
9,Utah,,15.8,8-3,8,3,36.9,20.0,14.1,17.0,10,1.0
10,Texas A&M,,15.1,8-3,8,3,27.9,10.2,11.2,17.7,10,1.0
11,NC State,,15.0,8-3,8,3,31.3,15.0,12.8,16.4,10,1.0
12,Ole Miss,,14.4,9-2,9,2,40.3,24.1,11.8,16.2,10,1.0
13,Mississippi State,,13.3,7-4,7,4,38.2,21.5,8.4,16.6,10,1.0
14,Pittsburgh,,13.0,9-2,9,2,34.1,19.4,10.6,14.6,10,1.0
15,Arkansas,,12.9,7-4,7,4,36.5,21.3,9.5,15.2,10,1.0
16,Auburn,,12.4,6-5,6,5,37.7,21.4,6.6,16.3,10,1.0
17,Penn State,,12.2,7-4,7,4,27.0,15.5,13.4,11.5,10,1.0
18,Baylor,,12.1,9-2,9,2,32.3,20.0,11.8,12.3,10,1.0
19,Tennessee,,12.0,6-5,6,5,40.3,25.4,7.6,14.9,10,1.0
20,Iowa State,,11.9,6-5,6,5,36.4,23.4,10.2,13.0,10,1.0
21,Arizona State,,11.8,7-4,7,4,34.8,19.9,7.3,14.9,10,1.0
22,Louisville,,11.6,6-5,6,5,39.2,25.1,7.7,14.2,10,1.0
23,Oklahoma,,11.0,10-1,10,1,38.1,25.8,9.0,12.4,10,1.0
24,Boise State,,10.9,7-4,7,4,30.5,20.3,11.9,10.2,11,1.0
25,Oregon,,10.8,9-2,9,2,35.8,23.6,8.8,12.2,10,1.0
26,Nebraska,,10.6,3-8,3,8,35.6,22.5,6.8,13.1,10,1.0
27,Purdue,,10.2,7-4,7,4,33.9,22.0,7.8,11.9,11,1.0
28,Kansas State,,10.2,7-4,7,4,34.3,22.7,8.1,11.6,10,1.0
29,Oregon State,,10.1,7-4,7,4,39.9,27.2,6.2,12.7,10,1.0
30,Florida,,10.0,5-6,5,6,33.3,21.2,6.8,12.2,10,1.0
31,Wake Forest,,9.7,9-2,9,2,38.6,30.2,11.8,8.4,10,1.0
32,App State,,9.5,9-2,9,2,28.6,19.1,9.3,9.5,10,1.0
33,BYU,,9.2,9-2,9,2,39.8,29.6,7.5,10.3,10,1.0
34,UCLA,,9.0,7-4,7,4,39.5,29.9,8.0,9.6,11,1.0
35,Clemson,,8.8,8-3,8,3,22.1,14.4,10.5,7.7,10,1.0
36,Florida State,,8.7,5-6,5,6,33.1,20.7,3.4,12.3,10,1.0
37,LSU,,8.4,5-6,5,6,30.0,19.4,5.2,10.6,10,1.0
38,Houston,,8.1,10-1,10,1,27.0,19.4,8.8,7.6,10,1.0
