rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,27.6,Preseason,0,0,46.2,18.7,23.8,27.3,0,0.0
2,Clemson,,26.1,3-0,3,0,40.5,15.8,24.4,24.6,2,0.3
3,Alabama,,25.1,2-0,2,0,43.0,17.6,18.2,25.2,2,0.3
4,Wisconsin,,24.6,Preseason,0,0,39.2,14.7,15.6,24.4,0,0.0
5,Georgia,,23.4,2-0,2,0,36.9,15.9,23.4,20.9,2,0.3
6,Penn State,,17.9,Preseason,0,0,36.9,19.1,17.3,17.7,0,0.0
7,LSU,,17.2,1-1,1,1,38.4,21.4,15.5,17.0,2,0.3
8,Auburn,,17.1,1-1,1,1,33.1,17.0,15.6,15.9,2,0.3
9,Michigan,,16.4,Preseason,0,0,33.1,16.8,15.0,16.2,0,0.0
10,Oklahoma,,16.3,1-2,1,2,44.0,26.8,10.4,17.1,2,0.3
11,Notre Dame,,14.1,2-0,2,0,34.0,19.9,14.2,14.0,2,0.3
12,Florida,,14.1,2-0,2,0,36.1,22.8,12.2,13.2,2,0.3
13,Oregon,,13.9,Preseason,0,0,31.2,17.4,11.6,13.7,0,0.0
14,Oklahoma State,,13.6,3-0,3,0,34.3,21.9,12.9,12.2,3,0.45
15,Utah,,13.2,Preseason,0,0,32.2,19.1,12.5,13.0,0,0.0
16,USC,,12.6,Preseason,0,0,37.0,24.5,6.5,12.4,0,0.0
17,Texas,,12.1,2-1,2,1,34.5,21.6,8.6,12.8,3,0.45
18,Washington,,11.9,Preseason,0,0,28.6,16.8,13.6,11.7,0,0.0
19,Mississippi State,,11.6,1-1,1,1,33.1,21.3,6.2,11.8,2,0.3
20,Iowa,,11.2,Preseason,0,0,28.8,17.8,13.9,11.0,0,0.0
21,Minnesota,,10.7,Preseason,0,0,38.2,27.6,8.8,10.5,0,0.0
22,UCF,,10.6,2-1,2,1,37.5,27.3,10.8,10.1,3,0.45
23,BYU,,9.4,3-0,3,0,33.1,25.6,11.4,7.5,3,0.45
24,Memphis,,9.1,1-1,1,1,35.5,26.8,7.9,8.7,2,0.3
25,Texas A&M,,8.6,1-1,1,1,33.0,22.8,1.7,10.2,2,0.3
26,Indiana,,8.2,Preseason,0,0,32.3,24.3,3.6,8.0,0,0.0
27,Miami,,7.7,3-0,3,0,30.8,24.1,9.6,6.8,3,0.45
28,Northwestern,,7.5,Preseason,0,0,25.6,18.2,1.0,7.3,0,0.0
29,Nebraska,,7.4,Preseason,0,0,34.9,27.6,1.5,7.2,0,0.0
30,TCU,,7.3,1-1,1,1,27.9,20.5,5.6,7.4,2,0.3
31,North Carolina,,6.9,2-0,2,0,33.8,27.7,5.6,6.1,2,0.3
32,Iowa State,,6.9,2-1,2,1,32.7,24.2,3.5,8.4,3,0.45
33,Cincinnati,,6.5,3-0,3,0,27.1,21.7,6.7,5.4,2,0.3
34,App State,,6.4,2-1,2,1,30.3,23.8,7.7,6.5,2,0.3
35,Virginia Tech,,6.4,2-0,2,0,30.7,24.8,4.5,5.9,2,0.3
36,Ole Miss,,6.3,1-1,1,1,35.5,29.2,1.7,6.3,2,0.3
37,Boise State,,6.2,Preseason,0,0,31.5,25.4,8.2,6.0,0,0.0
38,Washington State,,5.8,Preseason,0,0,33.1,27.3,6.8,5.7,0,0.0
39,Stanford,,5.8,Preseason,0,0,33.2,27.5,2.0,5.6,0,0.0
40,Purdue,,5.6,Preseason,0,0,31.9,26.5,2.5,5.4,0,0.0
41,South Carolina,,5.3,0-2,0,2,28.4,23.7,4.0,4.6,2,0.3
42,Baylor,,4.9,1-1,1,1,30.6,27.1,6.9,3.5,2,0.3
43,Missouri,,4.8,0-2,0,2,27.9,22.3,2.0,5.6,2,0.3
44,West Virginia,,4.8,2-1,2,1,29.0,26.0,7.9,2.9,2,0.3
45,Pittsburgh,,4.5,3-1,3,1,26.7,21.1,-0.1,5.6,3,0.45
46,California,,4.3,Preseason,0,0,26.8,22.6,1.6,4.2,0,0.0
47,Kentucky,,4.2,0-2,0,2,29.6,24.2,1.2,5.3,2,0.3
48,Virginia,,4.0,1-1,1,1,29.2,25.1,5.3,4.1,2,0.3
49,Tennessee,,3.9,2-0,2,0,28.5,24.8,0.8,3.7,2,0.3
50,Michigan State,,3.3,Preseason,0,0,22.5,19.3,6.1,3.2,0,0.0
51,Boston College,,3.2,2-1,2,1,29.7,26.9,4.1,2.8,3,0.45
52,UAB,,3.1,3-1,3,1,25.2,22.8,0.8,2.4,3,0.45
53,Arizona State,,2.6,Preseason,0,0,28.7,26.2,3.9,2.5,0,0.0
54,Navy,,1.9,1-2,1,2,28.3,28.0,4.2,0.3,3,0.45
55,Arizona,,1.7,Preseason,0,0,31.0,29.4,-4.0,1.6,0,0.0
56,Louisville,,1.7,1-2,1,2,33.7,31.0,-1.5,2.6,3,0.45
57,Air Force,,1.5,1-0,1,0,31.0,30.9,7.1,0.1,1,0.15
58,Florida State,,1.3,1-2,1,2,26.3,23.5,-5.0,2.7,2,0.3
59,Fresno State,,1.2,Preseason,0,0,27.9,26.8,2.0,1.1,0,0.0
60,Texas Tech,,0.8,1-2,1,2,29.8,28.0,-0.2,1.8,2,0.3
61,Florida Atlantic,,0.7,1-0,1,0,29.5,28.5,3.0,0.9,1,0.15
62,Louisiana,,0.6,3-0,3,0,30.5,30.9,3.7,-0.3,3,0.45
63,Tulsa,,0.3,1-1,1,1,26.8,28.3,3.1,-1.4,2,0.3
64,Army,,0.2,3-1,3,1,29.0,29.1,2.1,-0.0,3,0.45
65,Houston,,0.1,Preseason,0,0,30.8,30.7,0.4,0.0,0,0.0
66,SMU,,-0.0,4-0,4,0,30.0,31.1,3.6,-1.1,3,0.45
67,Kansas State,,-0.1,2-1,2,1,28.2,27.3,0.2,0.9,3,0.45
68,Arkansas,,-0.3,1-1,1,1,27.1,27.5,-1.8,-0.5,2,0.3
69,Wyoming,,-1.0,Preseason,0,0,22.9,24.0,0.5,-1.1,0,0.0
70,Illinois,,-1.0,Preseason,0,0,28.8,30.0,-5.2,-1.1,0,0.0
71,Ohio,,-1.2,Preseason,0,0,32.8,34.0,0.3,-1.3,0,0.0
72,NC State,,-1.6,2-1,2,1,30.4,31.6,-3.0,-1.1,3,0.45
73,Marshall,,-1.7,2-0,2,0,24.5,26.6,-0.1,-2.2,1,0.15
74,Temple,,-1.8,Preseason,0,0,24.2,26.1,0.4,-1.9,0,0.0
75,Buffalo,,-1.8,Preseason,0,0,27.3,29.2,0.0,-1.9,0,0.0
76,Duke,,-2.1,0-4,0,4,24.7,25.1,-2.7,-0.4,4,0.6
77,UCLA,,-2.2,Preseason,0,0,32.2,34.5,-2.2,-2.3,0,0.0
78,Wake Forest,,-2.5,1-2,1,2,25.3,27.2,-0.2,-1.9,2,0.3
79,Tulane,,-2.5,2-1,2,1,25.7,28.8,0.1,-3.1,3,0.45
80,Arkansas State,,-2.7,1-2,1,2,27.9,30.2,-2.5,-2.2,3,0.45
81,Utah State,,-3.3,Preseason,0,0,24.2,27.6,0.4,-3.4,0,0.0
82,Troy,,-3.4,1-1,1,1,25.6,30.2,1.0,-4.5,2,0.3
83,Georgia Tech,,-3.4,1-2,1,2,28.2,29.4,-9.6,-1.2,3,0.45
84,San Diego State,,-3.6,Preseason,0,0,19.6,23.3,0.2,-3.7,0,0.0
85,South Florida,,-3.7,1-2,1,2,24.8,27.9,-6.8,-3.0,2,0.3
86,Louisiana Tech,,-4.9,2-1,2,1,26.2,30.5,-4.2,-4.3,2,0.3
87,Colorado,,-5.0,Preseason,0,0,24.7,29.8,-2.8,-5.1,0,0.0
88,Maryland,,-5.5,Preseason,0,0,24.0,29.6,-2.0,-5.5,0,0.0
89,Oregon State,,-5.8,Preseason,0,0,27.8,33.7,-5.9,-5.9,0,0.0
90,Colorado State,,-5.8,Preseason,0,0,28.8,34.6,-9.3,-5.8,0,0.0
91,Georgia Southern,,-5.9,2-1,2,1,25.7,31.5,-2.9,-5.7,2,0.3
92,Central Michigan,,-6.3,Preseason,0,0,21.6,28.1,-8.8,-6.4,0,0.0
93,Western Kentucky,,-6.3,1-2,1,2,22.1,28.4,-7.6,-6.3,3,0.45
94,Kansas,,-7.2,0-3,0,3,26.4,33.7,-5.3,-7.3,3,0.45
95,Hawai'i,,-7.2,Preseason,0,0,29.7,37.0,-6.7,-7.3,0,0.0
96,Syracuse,,-7.2,1-2,1,2,23.6,30.6,-3.3,-7.0,3,0.45
97,Miami (OH),,-7.5,Preseason,0,0,22.1,29.7,-4.6,-7.6,0,0.0
98,Coastal Carolina,,-8.7,3-0,3,0,26.6,36.5,-4.8,-9.8,2,0.3
99,Vanderbilt,,-8.8,0-2,0,2,22.4,29.1,-13.6,-6.7,2,0.3
100,Georgia State,,-9.3,1-1,1,1,25.9,34.9,-8.0,-9.0,2,0.3
101,Nevada,,-9.5,Preseason,0,0,21.2,30.8,-8.5,-9.5,0,0.0
102,Middle Tennessee,,-9.6,0-4,0,4,25.0,33.8,-11.3,-8.7,4,0.6
103,Florida International,,-9.7,0-1,0,1,23.4,33.3,-6.7,-9.8,1,0.15
104,Ball State,,-10.0,Preseason,0,0,25.6,35.7,-10.5,-10.1,0,0.0
105,Liberty,,-10.1,3-0,3,0,24.1,34.9,-6.9,-10.7,2,0.3
106,Charlotte,,-10.3,0-2,0,2,25.7,35.7,-10.3,-10.0,2,0.3
107,Southern Miss,,-10.6,1-3,1,3,24.6,33.3,-14.6,-8.7,4,0.6
108,Texas State,,-10.7,1-3,1,3,20.2,32.1,-7.5,-11.8,4,0.6
109,Rutgers,,-10.9,Preseason,0,0,17.7,28.7,-12.5,-10.9,0,0.0
110,Toledo,,-11.1,Preseason,0,0,26.8,38.0,-7.1,-11.1,0,0.0
111,Northern Illinois,,-11.4,Preseason,0,0,17.7,29.1,-8.4,-11.4,0,0.0
112,Eastern Michigan,,-11.7,Preseason,0,0,23.3,35.1,-5.7,-11.7,0,0.0
113,Western Michigan,,-12.0,Preseason,0,0,23.5,35.6,-5.2,-12.0,0,0.0
114,UTSA,,-12.0,3-1,3,1,21.0,34.3,-10.4,-13.2,3,0.45
115,East Carolina,,-12.3,0-2,0,2,24.0,35.3,-13.4,-11.3,2,0.3
116,North Texas,,-13.3,1-2,1,2,23.4,34.1,-13.8,-10.6,2,0.3
117,South Alabama,,-13.6,1-2,1,2,20.5,33.2,-13.7,-12.7,3,0.45
118,Idaho,,-14.8,Preseason,0,0,16.2,31.1,-12.3,-14.8,0,0.0
119,San José State,,-15.3,Preseason,0,0,21.0,36.4,-11.1,-15.3,0,0.0
120,Kent State,,-15.5,Preseason,0,0,22.3,37.9,-11.1,-15.5,0,0.0
121,Old Dominion,,-15.6,Preseason,0,0,16.5,32.2,-17.6,-15.6,0,0.0
122,UNLV,,-16.3,Preseason,0,0,24.9,41.3,-13.5,-16.3,0,0.0
123,Rice,,-16.7,Preseason,0,0,17.1,33.9,-16.5,-16.7,0,0.0
124,New Mexico,,-17.1,Preseason,0,0,20.7,37.9,-15.1,-17.1,0,0.0
