rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Alabama,,26.8,6-0,6,0,49.8,20.7,22.3,29.1,6,0.9
2,BYU,,24.0,8-0,8,0,44.8,19.2,21.7,25.6,8,1.0
3,Clemson,,22.0,7-1,7,1,40.3,15.8,18.4,24.4,7,1.0
4,Ohio State,,20.9,3-0,3,0,44.7,25.2,20.7,19.4,3,0.45
5,Wisconsin,,20.9,1-0,1,0,37.6,16.8,13.2,20.7,1,0.15
6,Cincinnati,,17.6,6-0,6,0,31.4,14.6,18.5,16.7,5,0.75
7,Notre Dame,,16.9,7-0,7,0,36.0,15.8,12.1,20.1,7,1.0
8,Oklahoma,,14.8,5-2,5,2,45.3,28.7,11.5,16.6,6,0.9
9,Florida,,14.2,4-1,4,1,38.8,25.4,14.2,13.4,5,0.75
10,Georgia,,14.0,4-2,4,2,29.1,16.0,15.1,13.0,6,0.9
11,North Carolina,,13.8,5-2,5,2,44.9,29.4,11.3,15.5,7,1.0
12,Utah,,13.2,Preseason,0,0,32.2,19.1,12.5,13.0,0,0.0
13,Washington,,11.9,Preseason,0,0,28.6,16.8,13.6,11.7,0,0.0
14,Oklahoma State,,11.8,5-1,5,1,30.3,16.6,8.5,13.8,6,0.9
15,Oregon,,11.8,1-0,1,0,30.9,19.2,9.9,11.6,1,0.15
16,UCF,,11.2,4-2,4,2,41.0,31.3,13.5,9.7,6,0.9
17,Penn State,,10.9,0-3,0,3,32.6,20.7,8.9,11.9,3,0.45
18,USC,,10.7,1-0,1,0,35.8,25.2,5.6,10.5,1,0.15
19,Iowa State,,10.1,5-2,5,2,38.1,25.0,5.7,13.1,7,1.0
20,Coastal Carolina,,10.1,7-0,7,0,33.6,24.3,11.7,9.3,6,0.9
21,Michigan,,9.8,1-2,1,2,31.9,22.2,9.2,9.7,3,0.45
22,Texas A&M,,9.6,5-1,5,1,40.2,27.9,5.1,12.2,6,0.9
23,Iowa,,9.5,1-2,1,2,28.8,20.0,12.1,8.8,3,0.45
24,Northwestern,,9.5,3-0,3,0,27.9,18.3,5.9,9.5,3,0.45
25,App State,,9.5,5-1,5,1,30.4,21.3,10.4,9.1,5,0.75
26,Texas,,8.8,5-2,5,2,35.1,25.2,7.2,9.9,7,1.0
27,Miami,,8.5,6-1,6,1,34.9,26.6,8.9,8.3,7,1.0
28,Virginia Tech,,7.6,4-3,4,3,41.8,35.2,9.2,6.6,7,1.0
29,West Virginia,,6.4,4-3,4,3,27.0,18.2,3.1,8.8,6,0.9
30,Marshall,,6.1,6-0,6,0,28.9,25.6,10.6,3.3,5,0.75
