rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Clemson,,28.9,5-0,5,0,42.9,12.6,24.8,30.1,4,0.6
2,Ohio State,,27.6,Preseason,0,0,46.2,18.7,23.8,27.3,0,0.0
3,Alabama,,25.2,4-0,4,0,46.3,21.7,22.2,24.6,4,0.6
4,Wisconsin,,24.6,Preseason,0,0,39.2,14.7,15.6,24.4,0,0.0
5,Georgia,,18.6,3-1,3,1,32.8,16.0,19.3,16.7,4,0.6
6,Penn State,,17.9,Preseason,0,0,36.9,19.1,17.3,17.7,0,0.0
7,Michigan,,16.4,Preseason,0,0,33.1,16.8,15.0,16.2,0,0.0
8,BYU,,15.9,5-0,5,0,41.2,25.1,15.1,16.1,5,0.75
9,Oklahoma State,,15.5,3-0,3,0,35.8,22.1,15.7,13.6,3,0.45
10,Oklahoma,,15.1,2-2,2,2,43.1,27.1,10.2,15.8,3,0.45
11,Oregon,,13.9,Preseason,0,0,31.2,17.4,11.6,13.7,0,0.0
12,UCF,,13.6,2-2,2,2,40.4,28.0,15.0,12.4,4,0.6
13,Utah,,13.2,Preseason,0,0,32.2,19.1,12.5,13.0,0,0.0
14,USC,,12.6,Preseason,0,0,37.0,24.5,6.5,12.4,0,0.0
15,Florida,,12.0,2-1,2,1,37.8,26.9,11.2,10.8,3,0.45
16,Washington,,11.9,Preseason,0,0,28.6,16.8,13.6,11.7,0,0.0
17,Iowa,,11.2,Preseason,0,0,28.8,17.8,13.9,11.0,0,0.0
18,Notre Dame,,11.0,4-0,4,0,33.9,21.3,8.5,12.6,4,0.6
19,Miami,,10.8,4-1,4,1,34.1,22.6,10.2,11.5,5,0.75
20,Minnesota,,10.7,Preseason,0,0,38.2,27.6,8.8,10.5,0,0.0
21,Auburn,,9.6,2-2,2,2,34.1,24.9,8.5,9.1,4,0.6
22,Memphis,,9.6,2-1,2,1,36.5,28.2,10.0,8.3,3,0.45
23,Texas,,9.5,2-2,2,2,34.5,22.5,4.0,11.9,4,0.6
24,LSU,,9.0,1-2,1,2,37.3,27.9,6.7,9.4,3,0.45
25,App State,,8.4,2-1,2,1,30.2,22.8,11.3,7.4,2,0.3
26,Iowa State,,8.3,3-1,3,1,35.1,24.0,3.3,11.1,4,0.6
27,Indiana,,8.2,Preseason,0,0,32.3,24.3,3.6,8.0,0,0.0
28,Northwestern,,7.5,Preseason,0,0,25.6,18.2,1.0,7.3,0,0.0
29,Nebraska,,7.4,Preseason,0,0,34.9,27.6,1.5,7.2,0,0.0
30,North Carolina,,6.7,3-1,3,1,35.1,27.7,4.0,7.4,4,0.6
31,Virginia Tech,,6.5,3-1,3,1,36.1,31.3,7.4,4.8,4,0.6
32,Kentucky,,6.3,2-2,2,2,27.9,21.4,5.0,6.5,4,0.6
33,Boise State,,6.2,Preseason,0,0,31.5,25.4,8.2,6.0,0,0.0
34,TCU,,6.0,1-2,1,2,28.4,21.0,2.9,7.3,3,0.45
35,Cincinnati,,6.0,3-0,3,0,26.9,21.8,6.0,5.0,2,0.3
36,Washington State,,5.8,Preseason,0,0,33.1,27.3,6.8,5.7,0,0.0
37,Baylor,,5.8,1-1,1,1,31.4,27.4,8.6,3.9,2,0.3
38,Stanford,,5.8,Preseason,0,0,33.2,27.5,2.0,5.6,0,0.0
39,Purdue,,5.6,Preseason,0,0,31.9,26.5,2.5,5.4,0,0.0
40,Texas A&M,,5.4,3-1,3,1,32.3,25.9,1.5,6.3,4,0.6
41,West Virginia,,5.4,3-1,3,1,28.1,23.9,7.5,4.2,3,0.45
42,California,,4.3,Preseason,0,0,26.8,22.6,1.6,4.2,0,0.0
43,Louisiana,,3.7,3-1,3,1,32.1,29.2,6.0,2.9,4,0.6
44,UAB,,3.7,4-1,4,1,26.2,23.3,2.5,2.9,4,0.6
45,Michigan State,,3.3,Preseason,0,0,22.5,19.3,6.1,3.2,0,0.0
46,Virginia,,3.0,1-3,1,3,30.6,25.3,0.2,5.4,4,0.6
47,Mississippi State,,2.7,1-3,1,3,26.1,21.3,-3.2,4.7,4,0.6
48,Arizona State,,2.6,Preseason,0,0,28.7,26.2,3.9,2.5,0,0.0
49,Missouri,,2.5,1-2,1,2,28.2,24.3,-0.7,3.8,3,0.45
50,NC State,,2.3,4-1,4,1,29.9,27.2,1.5,2.6,5,0.75
51,Pittsburgh,,2.3,3-3,3,3,23.7,19.9,-1.2,3.8,5,0.75
52,Houston,,2.2,1-1,1,1,31.0,29.3,3.1,1.6,2,0.3
53,Florida Atlantic,,2.1,1-0,1,0,29.7,28.2,5.6,1.5,1,0.15
54,Marshall,,2.0,4-0,4,0,26.7,26.7,5.4,0.0,3,0.45
55,SMU,,2.0,5-0,5,0,31.4,30.7,5.5,0.7,4,0.6
56,Ole Miss,,1.9,1-3,1,3,37.1,35.5,-0.4,1.6,4,0.6
57,Tennessee,,1.9,2-2,2,2,29.3,26.3,-1.4,2.9,4,0.6
58,Arizona,,1.7,Preseason,0,0,31.0,29.4,-4.0,1.6,0,0.0
59,Wake Forest,,1.3,2-2,2,2,29.3,27.5,3.1,1.9,3,0.45
60,Air Force,,1.2,1-0,1,0,31.0,30.9,6.5,0.0,1,0.15
61,Fresno State,,1.2,Preseason,0,0,27.9,26.8,2.0,1.1,0,0.0
62,Army,,1.1,5-1,5,1,30.4,29.4,2.3,1.1,4,0.6
63,Kansas State,,1.0,3-1,3,1,28.2,27.2,2.3,1.0,4,0.6
64,South Carolina,,0.5,2-2,2,2,26.1,26.6,0.9,-0.6,4,0.6
65,Tulsa,,0.5,1-1,1,1,26.9,28.2,3.2,-1.2,2,0.3
66,Florida State,,0.1,2-3,2,3,29.4,27.7,-4.7,1.6,4,0.6
67,Arkansas,,-0.2,2-2,2,2,24.4,23.2,-3.4,1.2,4,0.6
68,Boston College,,-0.5,3-2,3,2,29.9,30.1,-0.9,-0.2,5,0.75
69,Louisville,,-0.6,1-4,1,4,34.2,32.0,-5.6,2.2,5,0.75
