res_rank,team,conference,res,record,wins,losses,power_rating,power_rank,sor,sor_rank,avg_opp_rating,committee_rank,vs_committee
69,Northern Illinois,Mid-American,-7.9,7-5,7,5,-7.8,77,0.0,99,-9.5,,
70,Syracuse,Big East,-7.95,4-8,4,8,-5.4,70,0.1,59,4.2,,
71,Northwestern,Big Ten,-8.3,4-8,4,8,-2.4,59,0.0,100,1.0,,
72,Baylor,Big 12,-8.44,4-8,4,8,-5.7,71,0.1,61,3.0,,
73,Ole Miss,SEC,-9.23,4-8,4,8,-7.3,75,0.0,101,1.9,,
74,UConn,Big East,-9.28,4-8,4,8,-6.4,73,0.0,71,1.1,,
75,SMU,Conference USA,-10.13,6-6,6,6,-11.0,88,0.0,102,-8.4,,
76,Iowa State,Big 12,-10.53,4-8,4,8,-11.6,90,0.0,88,1.3,,
77,Air Force,Mountain West,-10.65,4-8,4,8,-9.5,84,0.0,75,-0.6,,
78,Marshall,Conference USA,-10.65,5-7,5,7,-9.8,86,0.0,90,-5.6,,
79,Kent State,Mid-American,-10.67,6-6,6,6,-8.8,81,0.0,89,-11.6,,
80,Colorado State,Mountain West,-10.79,4-8,4,8,-6.8,74,0.0,83,-3.0,,
81,Akron,Mid-American,-10.91,5-7,5,7,-7.7,76,0.0,96,-7.9,,
82,Mississippi State,SEC,-10.97,3-9,3,9,-8.0,78,0.0,94,2.6,,
83,Colorado,Big 12,-11.05,2-10,2,10,0.1,53,0.0,82,1.6,,
84,Illinois,Big Ten,-11.12,2-10,2,10,0.9,50,0.0,86,0.8,,
85,NC State,ACC,-11.25,3-9,3,9,-3.7,65,0.0,95,-1.4,,
86,UTEP,Conference USA,-11.43,5-7,5,7,-11.5,89,0.0,66,-6.6,,
87,Tulane,Conference USA,-11.64,4-8,4,8,-9.2,83,0.0,69,-3.7,,
88,North Carolina,ACC,-11.71,3-9,3,9,-9.7,85,0.0,98,1.7,,
89,UCF,Conference USA,-11.72,4-8,4,8,-8.3,79,0.0,72,-4.6,,
90,Toledo,Mid-American,-12.31,5-7,5,7,-12.4,92,0.0,68,-8.5,,
91,Ball State,Mid-American,-12.4,5-7,5,7,-12.2,91,0.0,79,-8.9,,
92,San Diego State,Mountain West,-12.93,3-9,3,9,-9.1,82,0.0,77,-2.3,,
93,Bowling Green,Mid-American,-13.24,4-8,4,8,-8.6,80,0.0,80,-8.8,,
94,Stanford,Pac-10,-14.38,1-11,1,11,-13.0,94,0.0,76,6.8,,
95,UAB,Conference USA,-15.26,3-9,3,9,-13.7,96,0.0,73,-5.7,,
96,UNLV,Mountain West,-15.8,2-10,2,10,-13.9,97,0.0,70,-1.9,,
97,Army,FBS Independents,-16.67,3-9,3,9,-20.6,102,0.0,78,-4.7,,
98,Miami (OH),Mid-American,-17.63,2-10,2,10,-14.2,98,0.0,92,-7.0,,
99,Memphis,Conference USA,-17.94,2-10,2,10,-16.5,99,0.0,91,-6.2,,
100,Duke,ACC,-18.09,0-12,0,12,-13.0,93,0.0,84,1.2,,
101,Buffalo,Mid-American,-18.55,2-10,2,10,-20.4,101,0.0,81,-5.1,,
102,Temple,FBS Independents,-19.95,1-11,1,11,-23.7,103,0.0,67,-1.5,,
103,Eastern Michigan,Mid-American,-20.89,1-11,1,11,-20.1,100,0.0,85,-6.9,,
