res_rank,team,conference,res,record,wins,losses,power_rating,power_rank,sor,sor_rank,avg_opp_rating,committee_rank,vs_committee
37,Minnesota,Big Ten,1.13,8-4,8,4,3.8,53,5.8,36,0.8,,
38,Nebraska,Big Ten,0.71,8-4,8,4,6.7,40,3.0,40,-1.4,,
39,Kansas State,Big 12,0.69,7-5,7,5,12.8,21,1.0,49,0.6,,
40,Georgia Tech,ACC,0.66,7-5,7,5,8.1,32,3.1,39,2.8,,
41,Rice,Conference USA,0.58,10-3,10,3,-0.6,63,1.5,46,-7.3,,
42,Oregon State,Pac-12,0.38,6-6,6,6,10.5,27,2.8,41,5.8,,
43,Michigan,Big Ten,0.37,7-5,7,5,8.0,33,1.4,48,2.5,,
44,Bowling Green,Mid-American,0.13,10-3,10,3,6.3,42,0.3,57,-12.5,,
45,Texas Tech,Big 12,-0.02,7-5,7,5,7.5,38,1.6,45,1.6,,
46,Utah State,Mountain West,-0.07,8-5,8,5,7.5,37,0.3,59,-3.4,,
47,Mississippi State,SEC,-0.4,6-6,6,6,6.5,41,2.8,43,6.0,,
48,Utah,Pac-12,-0.57,5-7,5,7,8.5,31,2.4,44,9.6,,
49,East Carolina,Conference USA,-0.73,9-3,9,3,4.5,50,1.4,47,-9.0,,
50,Cincinnati,American Athletic,-0.9,9-3,9,3,1.0,58,0.9,52,-7.2,,
51,Houston,American Athletic,-1.09,8-4,8,4,-0.4,60,0.9,51,-1.7,,
52,Boise State,Mountain West,-1.14,8-4,8,4,3.9,52,2.8,42,-5.0,,
53,Penn State,Big Ten,-1.33,7-5,7,5,4.3,51,0.7,53,0.0,,
54,Marshall,Conference USA,-1.37,9-4,9,4,5.8,44,0.1,63,-11.3,,
55,Boston College,ACC,-1.53,7-5,7,5,-1.7,68,3.2,38,2.4,,
56,Pittsburgh,ACC,-1.7,6-6,6,6,7.6,36,0.1,65,2.3,,
57,Maryland,ACC,-1.9,7-5,7,5,1.9,57,0.4,55,-0.1,,
58,North Carolina,ACC,-2.68,6-6,6,6,5.4,46,0.1,64,0.8,,
59,Syracuse,ACC,-2.94,6-6,6,6,-0.5,61,0.3,56,3.6,,
60,Ball State,Mid-American,-3.18,10-2,10,2,-6.0,88,1.0,50,-14.8,,
61,Navy,FBS Independents,-3.71,8-4,8,4,-4.8,83,0.1,61,-6.4,,
62,Northwestern,Big Ten,-3.98,5-7,5,7,5.0,49,0.0,114,2.5,,
63,Tennessee,SEC,-4.06,5-7,5,7,-2.8,75,0.5,54,6.9,,
64,Buffalo,Mid-American,-4.16,8-4,8,4,-0.7,64,0.1,62,-10.2,,
65,Colorado State,Mountain West,-4.17,7-6,7,6,3.4,55,0.0,100,-7.5,,
66,Florida,SEC,-4.32,4-8,4,8,8.0,34,0.0,97,4.9,,
67,UTSA,Conference USA,-4.49,7-5,7,5,-2.2,71,0.0,72,-5.0,,
68,North Texas,Conference USA,-4.55,8-4,8,4,-3.5,78,0.0,115,-9.6,,
69,TCU,Big 12,-4.63,4-8,4,8,7.0,39,0.0,74,4.6,,
70,Western Kentucky,Sun Belt,-4.87,8-4,8,4,-2.9,76,0.0,76,-10.9,,
71,Indiana,Big Ten,-4.87,5-7,5,7,-1.0,66,0.0,91,3.6,,
72,Louisiana,Sun Belt,-5.33,8-4,8,4,-5.6,86,0.0,109,-10.6,,
73,San Diego State,Mountain West,-5.33,7-5,7,5,-4.4,82,0.0,98,-6.1,,
74,Middle Tennessee,Conference USA,-5.61,8-4,8,4,-10.8,102,0.3,58,-8.3,,
75,San José State,Mountain West,-5.93,6-6,6,6,-4.3,80,0.0,88,-2.7,,
76,Colorado,Pac-12,-6.2,4-8,4,8,-4.3,81,0.2,60,6.9,,
77,UNLV,Mountain West,-6.29,7-5,7,5,-9.3,95,0.0,66,-5.9,,
78,Florida Atlantic,Conference USA,-6.82,6-6,6,6,-1.0,67,0.0,89,-7.3,,
79,Arkansas State,Sun Belt,-6.86,7-5,7,5,-8.9,93,0.0,104,-7.8,,
80,Tulane,Conference USA,-6.87,7-5,7,5,-8.8,92,0.0,85,-7.9,,
81,SMU,American Athletic,-6.95,5-7,5,7,-2.4,74,0.0,110,-1.6,,
82,West Virginia,Big 12,-7.24,4-8,4,8,-2.3,72,0.0,69,2.7,,
83,Rutgers,American Athletic,-7.27,6-6,6,6,-9.0,94,0.0,111,-3.7,,
84,Toledo,Mid-American,-7.29,7-5,7,5,-11.1,103,0.0,84,-7.7,,
85,Wake Forest,ACC,-7.35,4-8,4,8,-1.0,65,0.0,70,1.6,,
86,Illinois,Big Ten,-7.44,4-8,4,8,-2.1,70,0.0,92,2.0,,
87,Iowa State,Big 12,-8.09,3-9,3,9,0.4,59,0.0,90,3.8,,
88,UL Monroe,Sun Belt,-8.6,6-6,6,6,-11.9,104,0.0,78,-5.8,,
89,Troy,Sun Belt,-8.87,6-6,6,6,-9.3,96,0.0,77,-8.2,,
90,Arkansas,SEC,-8.88,3-9,3,9,-3.5,77,0.0,105,3.9,,
91,Ohio,Mid-American,-9.02,7-5,7,5,-14.9,109,0.0,113,-10.4,,
92,South Alabama,Sun Belt,-9.6,6-6,6,6,-8.5,91,0.0,81,-10.8,,
93,Virginia,ACC,-9.72,2-10,2,10,-2.4,73,0.0,71,6.0,,
94,Nevada,Mountain West,-9.74,4-8,4,8,-10.4,99,0.0,118,0.4,,
95,California,Pac-12,-9.93,1-11,1,11,-2.1,69,0.0,102,10.4,,
96,NC State,ACC,-10.31,3-9,3,9,-5.6,85,0.0,120,1.0,,
97,Kansas,Big 12,-10.47,3-9,3,9,-10.4,100,0.0,106,3.5,,
98,Wyoming,Mountain West,-10.72,5-7,5,7,-12.3,105,0.0,125,-6.5,,
99,UConn,American Athletic,-11.2,3-9,3,9,-5.4,84,0.0,80,-1.7,,
100,Kentucky,SEC,-11.68,2-10,2,10,-8.3,90,0.0,108,3.9,,
101,Akron,Mid-American,-11.72,5-7,5,7,-13.3,106,0.0,119,-8.8,,
102,Memphis,American Athletic,-11.74,3-9,3,9,-5.7,87,0.0,122,-3.1,,
103,Texas State,Sun Belt,-11.81,6-6,6,6,-18.2,114,0.0,83,-11.3,,
104,Tulsa,Conference USA,-12.31,3-9,3,9,-10.5,101,0.0,86,-1.8,,
105,Central Michigan,Mid-American,-12.5,6-6,6,6,-17.4,113,0.0,101,-13.8,,
106,South Florida,American Athletic,-12.95,2-10,2,10,-7.5,89,0.0,67,-0.3,,
107,Kent State,Mid-American,-13.24,4-8,4,8,-14.0,108,0.0,107,-7.6,,
108,Temple,American Athletic,-13.38,2-10,2,10,-3.8,79,0.0,79,-3.8,,
109,Purdue,Big Ten,-14.37,1-11,1,11,-13.4,107,0.0,112,4.4,,
110,Army,FBS Independents,-14.55,3-9,3,9,-10.2,97,0.0,103,-8.5,,
111,New Mexico,Mountain West,-14.59,3-9,3,9,-15.8,111,0.0,117,-5.2,,
112,Louisiana Tech,Conference USA,-15.14,4-8,4,8,-15.0,110,0.0,124,-12.5,,
113,Hawai'i,Mountain West,-15.49,1-11,1,11,-10.2,98,0.0,94,-0.8,,
114,UAB,Conference USA,-17.1,2-10,2,10,-18.7,115,0.0,82,-5.5,,
115,Idaho,FBS Independents,-17.36,1-11,1,11,-16.5,112,0.0,93,-2.4,,
116,New Mexico State,FBS Independents,-17.74,2-10,2,10,-21.1,117,0.0,116,-5.9,,
117,Air Force,Mountain West,-17.8,2-10,2,10,-21.4,119,0.0,87,-5.9,,
118,UTEP,Conference USA,-18.85,2-10,2,10,-22.8,120,0.0,73,-8.1,,
119,Massachusetts,Mid-American,-19.8,1-11,1,11,-21.4,118,0.0,123,-6.5,,
120,Southern Miss,Conference USA,-20.57,1-11,1,11,-25.2,122,0.0,68,-6.4,,
121,Eastern Michigan,Mid-American,-20.58,2-10,2,10,-30.0,125,0.0,99,-8.7,,
122,Western Michigan,Mid-American,-20.58,1-11,1,11,-22.8,121,0.0,75,-7.9,,
123,Florida International,Conference USA,-21.12,1-11,1,11,-27.0,123,0.0,96,-6.9,,
124,Georgia State,Sun Belt,-22.02,0-12,0,12,-19.0,116,0.0,95,-9.2,,
125,Miami (OH),Mid-American,-23.49,0-12,0,12,-29.4,124,0.0,121,-7.1,,
