rank,team,power_rating,record,wins,losses,off_rating,def_rating,adj_off_ppa,adj_def_ppa,adj_off_sr,adj_def_sr,srs,epa_rating,games
50,Florida State,4.2,7-6,7,6,25.4,21.6,-0.012,-0.038,0.382,0.351,4.8,3.8,13
51,Mississippi State,4.2,8-5,8,5,17.2,12.9,-0.087,-0.118,0.367,0.337,4.1,4.3,12
52,Kansas State,4.1,5-7,5,7,29.6,25.3,0.012,-0.009,0.42,0.369,4.0,4.2,10
53,Rutgers,3.6,8-5,8,5,29.5,28.2,0.011,0.01,0.422,0.389,7.0,1.4,12
54,Fresno State,3.6,9-4,9,4,37.7,32.4,0.083,0.046,0.442,0.404,1.0,5.4,12
55,Washington,3.0,4-9,4,9,31.9,29.8,0.029,0.025,0.434,0.391,4.2,2.1,13
56,Wake Forest,2.7,9-4,9,4,21.6,21.8,-0.052,-0.051,0.387,0.385,7.0,-0.2,12
57,Texas A&M,1.7,7-6,7,6,33.3,33.2,0.041,0.049,0.438,0.416,4.2,0.0,12
58,Maryland,1.5,6-7,6,7,29.2,30.3,0.013,0.017,0.408,0.422,5.5,-1.1,12
59,Virginia,0.6,9-4,9,4,26.4,28.4,-0.008,0.01,0.394,0.394,4.4,-2.0,13
60,Stanford,0.2,4-8,4,8,27.9,25.1,0.003,-0.02,0.403,0.389,-3.6,2.8,11
61,Nevada,0.2,6-7,6,7,36.9,31.3,0.087,0.029,0.414,0.417,-8.0,5.6,11
62,Wyoming,0.1,5-7,5,7,21.4,17.1,-0.047,-0.086,0.37,0.36,-6.1,4.3,11
63,Georgia Tech,-0.3,7-6,7,6,26.5,29.3,-0.009,0.022,0.4,0.389,3.5,-2.8,12
64,Ole Miss,-0.6,3-9,3,9,31.1,31.1,0.027,0.02,0.42,0.435,-1.6,0.0,11
65,UConn,-0.7,9-4,9,4,22.9,29.1,-0.031,0.007,0.365,0.418,7.5,-6.2,11
66,Southern Miss,-1.0,7-6,7,6,29.3,29.3,0.02,0.002,0.397,0.434,-2.6,0.0,10
67,Indiana,-1.6,7-6,7,6,27.7,30.2,0.01,0.017,0.383,0.423,-0.2,-2.5,12
68,Northwestern,-2.2,6-6,6,6,30.1,29.7,0.02,0.019,0.415,0.404,-6.0,0.4,11
69,Vanderbilt,-2.2,5-7,5,7,20.2,25.1,-0.068,-0.019,0.392,0.387,2.0,-4.9,11
70,Central Michigan,-3.1,8-6,8,6,31.0,35.2,0.02,0.052,0.434,0.454,-1.4,-4.2,13
71,Houston,-3.2,8-5,8,5,33.4,36.8,0.048,0.089,0.424,0.403,-2.8,-3.4,6
72,Pittsburgh,-3.5,5-7,5,7,15.6,22.2,-0.096,-0.044,0.35,0.38,1.2,-6.7,11
73,Navy,-3.5,8-5,8,5,38.2,42.8,0.075,0.102,0.472,0.512,-1.9,-4.6,12
74,Iowa,-4.1,6-6,6,6,19.5,24.6,-0.064,-0.021,0.366,0.38,-2.6,-5.1,12
75,UNLV,-4.1,2-10,2,10,27.3,27.1,-0.002,-0.019,0.4,0.434,-10.6,0.2,11
76,Miami,-4.8,5-7,5,7,21.1,27.8,-0.048,0.001,0.365,0.402,-1.8,-6.7,12
77,Florida Atlantic,-5.0,8-5,8,5,21.1,27.3,-0.043,-0.022,0.352,0.445,-3.0,-6.2,8
78,Colorado State,-5.2,3-9,3,9,29.2,33.9,0.005,0.047,0.428,0.436,-6.1,-4.7,8
79,NC State,-5.4,5-7,5,7,19.5,25.2,-0.067,-0.02,0.371,0.393,-5.0,-5.8,11
80,Western Michigan,-6.0,5-7,5,7,20.3,25.1,-0.055,-0.027,0.364,0.404,-7.9,-4.7,11
81,North Carolina,-6.0,4-8,4,8,22.8,31.5,-0.055,0.027,0.421,0.428,-2.0,-8.8,11
82,Ball State,-6.3,7-6,7,6,28.2,37.1,0.011,0.076,0.392,0.443,-2.5,-8.9,12
83,Marshall,-6.5,3-9,3,9,27.1,31.7,0.001,0.017,0.388,0.456,-9.4,-4.6,8
84,Louisiana Tech,-6.6,5-7,5,7,9.5,12.3,-0.146,-0.13,0.327,0.351,-12.5,-2.8,9
85,Notre Dame,-7.3,3-9,3,9,14.5,22.7,-0.096,-0.052,0.326,0.41,-5.9,-8.2,12
86,San Diego State,-7.3,4-8,4,8,31.7,37.1,0.04,0.067,0.404,0.464,-10.1,-5.4,9
87,UL Monroe,-8.0,6-6,6,6,25.5,34.1,-0.011,0.045,0.381,0.445,-7.2,-8.6,10
88,Iowa State,-8.1,3-9,3,9,21.3,30.6,-0.04,0.01,0.351,0.445,-6.4,-9.3,11
89,East Carolina,-8.5,8-5,8,5,20.9,34.1,-0.053,0.046,0.373,0.443,-1.3,-13.2,11
90,UTEP,-8.9,4-8,4,8,30.3,37.0,0.033,0.058,0.388,0.481,-12.3,-6.6,6
91,Louisiana,-9.2,3-9,3,9,28.3,35.5,0.019,0.049,0.376,0.468,-12.2,-7.2,8
92,Bowling Green,-9.5,8-5,8,5,25.5,36.7,-0.021,0.049,0.403,0.495,-6.8,-11.2,11
93,SMU,-9.7,1-11,1,11,27.9,33.4,-0.009,0.044,0.431,0.431,-16.0,-5.5,8
94,Middle Tennessee,-10.2,5-7,5,7,17.8,31.0,-0.07,0.029,0.342,0.412,-5.7,-13.2,11
95,New Mexico State,-10.7,4-9,4,9,23.5,30.0,-0.028,0.011,0.374,0.429,-17.1,-6.5,10
96,San José State,-10.9,5-7,5,7,19.1,28.6,-0.071,-0.008,0.373,0.441,-13.1,-9.4,8
97,Toledo,-11.9,5-7,5,7,25.5,36.3,-0.002,0.049,0.36,0.488,-13.7,-10.8,10
98,Arkansas State,-12.0,5-7,5,7,22.0,35.9,-0.038,0.056,0.362,0.461,-9.1,-13.9,8
99,Utah State,-12.3,2-10,2,10,24.9,36.4,-0.016,0.06,0.38,0.464,-13.4,-11.5,11
100,Minnesota,-12.8,1-11,1,11,27.4,42.5,-0.003,0.124,0.406,0.455,-9.4,-15.1,11
101,Western Kentucky,-13.0,7-5,7,5,22.2,36.0,-0.049,0.058,0.393,0.458,-11.7,-13.8,6
102,Baylor,-13.3,3-9,3,9,21.0,34.6,-0.061,0.044,0.395,0.459,-12.9,-13.6,10
103,Memphis,-14.4,7-6,7,6,24.4,40.2,-0.016,0.083,0.366,0.498,-12.1,-15.9,10
104,Ohio,-14.8,6-6,6,6,16.8,34.6,-0.082,0.046,0.344,0.455,-10.2,-17.8,8
105,Kent State,-15.2,3-9,3,9,21.4,37.3,-0.051,0.077,0.378,0.445,-14.0,-15.9,7
106,Idaho,-15.3,1-11,1,11,24.2,35.9,-0.025,0.049,0.382,0.476,-20.6,-11.7,8
107,Akron,-15.9,4-8,4,8,14.9,32.9,-0.104,0.028,0.354,0.459,-12.7,-18.0,11
108,Duke,-16.4,1-11,1,11,12.9,33.2,-0.109,0.043,0.319,0.429,-10.6,-20.3,9
109,Miami (OH),-17.0,6-7,6,7,10.3,31.9,-0.145,0.021,0.345,0.45,-10.2,-21.6,9
110,Syracuse,-18.1,2-10,2,10,16.1,38.6,-0.084,0.079,0.335,0.47,-11.5,-22.5,12
111,Eastern Michigan,-18.7,4-8,4,8,20.6,42.5,-0.061,0.108,0.383,0.491,-13.8,-21.9,11
112,Tulane,-19.2,4-8,4,8,17.0,39.2,-0.08,0.089,0.345,0.46,-14.7,-22.3,9
113,North Texas,-19.3,2-10,2,10,12.7,33.4,-0.122,0.033,0.346,0.457,-17.2,-20.7,9
114,Temple,-20.9,4-8,4,8,13.9,37.9,-0.102,0.08,0.327,0.452,-16.3,-24.0,8
115,Rice,-21.1,3-9,3,9,17.6,42.3,-0.097,0.126,0.399,0.445,-15.8,-24.7,6
116,Northern Illinois,-23.0,2-10,2,10,13.1,39.9,-0.115,0.101,0.338,0.449,-17.2,-26.8,7
117,Army,-25.1,3-9,3,9,7.3,39.4,-0.162,0.082,0.315,0.481,-14.7,-32.1,11
118,Florida International,-26.4,1-11,1,11,7.2,40.0,-0.148,0.097,0.279,0.461,-16.7,-32.8,10
