rank,team,power_rating,record,wins,losses,off_rating,def_rating,adj_off_ppa,adj_def_ppa,adj_off_sr,adj_def_sr,srs,epa_rating,games
66,Louisiana Tech,0.4,Preseason,0,0,32.9,32.4,,,,,2.9,0.4,0
67,Oregon State,0.1,Preseason,0,0,28.8,28.7,,,,,-3.1,0.1,0
68,Arizona,0.1,Preseason,0,0,32.6,32.5,,,,,-1.3,0.1,0
69,Texas Tech,-0.1,Preseason,0,0,40.0,40.1,,,,,0.9,-0.1,0
70,Arizona State,-0.3,Preseason,0,0,29.0,29.4,,,,,1.4,-0.3,0
71,Virginia,-1.4,Preseason,0,0,24.2,25.5,,,,,-2.5,-1.3,0
72,Syracuse,-1.6,Preseason,0,0,26.6,28.2,,,,,-5.1,-1.5,0
73,Duke,-1.7,Preseason,0,0,30.2,31.9,,,,,0.6,-1.6,0
74,Middle Tennessee,-2.0,Preseason,0,0,34.8,36.8,,,,,-6.5,-1.9,0
75,Maryland,-2.4,Preseason,0,0,25.6,28.0,,,,,-2.1,-2.3,0
76,Tulsa,-2.5,Preseason,0,0,29.6,32.1,,,,,-1.0,-2.4,0
77,UAB,-2.6,Preseason,0,0,25.1,27.8,,,,,-0.5,-2.5,0
78,Cincinnati,-2.6,Preseason,0,0,27.9,30.5,,,,,-6.1,-2.5,0
79,Wake Forest,-2.9,Preseason,0,0,21.7,24.6,,,,,-3.0,-2.7,0
80,Southern Miss,-3.0,Preseason,0,0,28.9,31.8,,,,,-4.9,-2.8,0
81,Utah State,-3.8,Preseason,0,0,25.9,29.8,,,,,-3.9,-3.7,0
82,Arkansas State,-4.2,Preseason,0,0,23.7,28.0,,,,,-0.8,-4.0,0
83,Central Michigan,-4.2,Preseason,0,0,24.0,28.2,,,,,-4.7,-4.0,0
84,Miami (OH),-5.5,Preseason,0,0,23.6,29.0,,,,,-9.9,-5.2,0
85,Air Force,-6.1,Preseason,0,0,25.8,31.9,,,,,1.4,-5.8,0
86,Illinois,-6.4,Preseason,0,0,22.5,28.9,,,,,-6.8,-6.1,0
87,East Carolina,-6.6,Preseason,0,0,27.1,33.7,,,,,-6.7,-6.3,0
88,Bowling Green,-7.5,Preseason,0,0,26.4,33.9,,,,,-4.9,-7.1,0
89,UCF,-7.7,Preseason,0,0,19.9,27.6,,,,,-6.5,-7.3,0
90,Northern Illinois,-7.7,Preseason,0,0,25.2,32.9,,,,,-1.2,-7.4,0
91,UTSA,-7.8,Preseason,0,0,21.1,28.8,,,,,-9.9,-7.4,0
92,Rutgers,-7.9,Preseason,0,0,22.3,30.2,,,,,-7.3,-7.6,0
93,Purdue,-8.3,Preseason,0,0,25.0,33.3,,,,,-10.7,-7.9,0
94,Ohio,-8.6,Preseason,0,0,18.8,27.3,,,,,-3.9,-8.2,0
95,Georgia Southern,-8.9,Preseason,0,0,24.9,33.7,,,,,-1.7,-8.5,0
96,Wyoming,-9.0,Preseason,0,0,24.6,33.6,,,,,-6.6,-8.6,0
97,SMU,-9.2,Preseason,0,0,26.2,35.4,,,,,-10.8,-8.8,0
98,Nevada,-9.9,Preseason,0,0,25.1,34.9,,,,,-9.4,-9.4,0
99,Tulane,-10.0,Preseason,0,0,18.4,28.3,,,,,-12.5,-9.5,0
100,Marshall,-10.0,Preseason,0,0,20.6,30.6,,,,,-7.8,-9.6,0
101,Army,-10.4,Preseason,0,0,24.4,34.7,,,,,-8.4,-9.9,0
102,New Mexico,-10.5,Preseason,0,0,31.7,42.2,,,,,-6.9,-10.1,0
103,Massachusetts,-11.2,Preseason,0,0,23.2,34.4,,,,,-14.2,-10.7,0
104,Old Dominion,-12.3,Preseason,0,0,24.9,37.2,,,,,-8.4,-11.8,0
105,Troy,-12.5,Preseason,0,0,22.4,34.9,,,,,-3.4,-11.9,0
106,Georgia State,-12.5,Preseason,0,0,21.4,33.9,,,,,-12.4,-11.9,0
107,Louisiana,-12.6,Preseason,0,0,19.2,31.8,,,,,-9.4,-12.0,0
108,San José State,-13.1,Preseason,0,0,21.2,34.2,,,,,-11.7,-12.5,0
109,Akron,-13.9,Preseason,0,0,19.9,33.8,,,,,-7.2,-13.3,0
110,Florida International,-14.6,Preseason,0,0,20.4,35.0,,,,,-14.3,-13.9,0
111,Buffalo,-14.6,Preseason,0,0,19.7,34.3,,,,,-14.7,-14.0,0
112,Kent State,-14.7,Preseason,0,0,19.8,34.4,,,,,-11.0,-14.0,0
113,Eastern Michigan,-14.9,Preseason,0,0,26.0,40.9,,,,,-12.9,-14.3,0
114,UConn,-15.4,Preseason,0,0,17.5,32.9,,,,,-12.7,-14.7,0
115,Kansas,-15.4,Preseason,0,0,17.5,32.9,,,,,-13.5,-14.8,0
116,Hawai'i,-16.0,Preseason,0,0,22.0,37.9,,,,,-12.3,-15.3,0
117,Ball State,-16.1,Preseason,0,0,23.1,39.2,,,,,-10.4,-15.4,0
118,Florida Atlantic,-16.6,Preseason,0,0,23.3,39.9,,,,,-15.0,-15.9,0
119,South Alabama,-16.8,Preseason,0,0,19.9,36.7,,,,,-9.9,-16.0,0
120,UNLV,-17.0,Preseason,0,0,26.2,43.2,,,,,-14.3,-16.3,0
121,North Texas,-17.7,Preseason,0,0,16.1,33.8,,,,,-16.6,-16.9,0
122,Idaho,-18.2,Preseason,0,0,23.9,42.1,,,,,-8.7,-17.4,0
123,New Mexico State,-18.8,Preseason,0,0,20.0,38.8,,,,,-17.3,-18.0,0
124,Rice,-20.8,Preseason,0,0,19.7,40.5,,,,,-14.9,-19.9,0
125,UL Monroe,-21.7,Preseason,0,0,15.9,37.6,,,,,-15.8,-20.8,0
126,Charlotte,-21.8,Preseason,0,0,13.6,35.4,,,,,-19.6,-20.9,0
127,Fresno State,-23.9,Preseason,0,0,15.8,39.6,,,,,-15.5,-22.8,0
128,UTEP,-25.3,Preseason,0,0,13.2,38.5,,,,,-16.6,-24.2,0
129,Texas State,-27.1,Preseason,0,0,16.3,43.4,,,,,-20.2,-26.0,0
