rank,team,power_rating,record,wins,losses,off_rating,def_rating,adj_off_ppa,adj_def_ppa,adj_off_sr,adj_def_sr,srs,epa_rating,games
33,TCU,7.4,Preseason,0,0,26.8,19.5,,,,,6.9,7.2,0
34,Northwestern,7.0,Preseason,0,0,26.3,19.5,,,,,7.3,6.8,0
35,Texas,6.9,Preseason,0,0,29.8,23.0,,,,,9.3,6.7,0
36,NC State,6.9,Preseason,0,0,31.0,24.2,,,,,8.9,6.7,0
37,Boise State,6.8,Preseason,0,0,31.9,25.3,,,,,8.5,6.6,0
38,Virginia Tech,6.6,Preseason,0,0,30.5,24.1,,,,,3.8,6.4,0
39,Tennessee,6.5,Preseason,0,0,30.8,24.5,,,,,-0.6,6.3,0
40,Ole Miss,6.0,Preseason,0,0,35.1,29.2,,,,,2.4,5.9,0
41,Indiana,6.0,Preseason,0,0,31.2,25.4,,,,,1.3,5.8,0
42,Kansas State,5.8,Preseason,0,0,30.7,25.0,,,,,4.6,5.7,0
43,UCLA,5.7,Preseason,0,0,32.9,27.4,,,,,-2.0,5.5,0
44,Stanford,5.2,Preseason,0,0,32.2,27.1,,,,,9.1,5.1,0
45,Baylor,4.5,Preseason,0,0,32.2,27.8,,,,,0.4,4.4,0
46,Vanderbilt,4.4,Preseason,0,0,34.7,30.4,,,,,3.5,4.2,0
47,Kentucky,4.2,Preseason,0,0,31.3,27.3,,,,,7.2,4.0,0
48,Minnesota,4.0,Preseason,0,0,30.6,26.8,,,,,4.0,3.8,0
49,Wake Forest,4.0,Preseason,0,0,30.2,26.3,,,,,3.9,3.8,0
50,Arizona,4.0,Preseason,0,0,32.9,29.1,,,,,-1.2,3.8,0
51,Texas Tech,3.6,Preseason,0,0,32.1,28.7,,,,,4.0,3.5,0
52,Arizona State,3.1,Preseason,0,0,31.6,28.6,,,,,2.0,2.9,0
53,Utah State,2.9,Preseason,0,0,26.0,23.3,,,,,3.9,2.7,0
54,Cincinnati,2.3,Preseason,0,0,26.8,24.6,,,,,-1.7,2.2,0
55,Virginia,2.2,Preseason,0,0,25.3,23.3,,,,,2.6,2.0,0
56,Nebraska,2.1,Preseason,0,0,33.0,31.1,,,,,1.8,1.9,0
57,Arkansas,2.1,Preseason,0,0,31.4,29.5,,,,,-4.4,1.9,0
58,Purdue,2.0,Preseason,0,0,28.6,26.7,,,,,4.6,1.9,0
59,Louisville,1.9,Preseason,0,0,35.5,33.7,,,,,-2.3,1.8,0
60,Army,1.7,Preseason,0,0,34.1,32.5,,,,,4.2,1.6,0
61,Syracuse,1.6,Preseason,0,0,28.3,26.8,,,,,5.8,1.5,0
62,Temple,1.4,Preseason,0,0,26.1,24.8,,,,,3.1,1.3,0
63,San Diego State,1.2,Preseason,0,0,24.8,23.8,,,,,-0.5,1.0,0
64,California,1.1,Preseason,0,0,21.8,20.8,,,,,-0.1,1.0,0
65,Southern Miss,1.1,Preseason,0,0,25.3,24.4,,,,,-6.8,0.9,0
66,Boston College,0.7,Preseason,0,0,23.4,22.8,,,,,5.1,0.5,0
67,Georgia Tech,0.6,Preseason,0,0,33.5,33.0,,,,,4.2,0.5,0
68,BYU,0.6,Preseason,0,0,27.7,27.3,,,,,-0.5,0.4,0
69,Duke,0.3,Preseason,0,0,24.5,24.4,,,,,5.1,0.1,0
70,Maryland,-0.0,Preseason,0,0,28.7,28.9,,,,,1.0,-0.2,0
71,Ohio,-0.5,Preseason,0,0,31.5,32.1,,,,,3.7,-0.6,0
72,Colorado,-0.6,Preseason,0,0,25.2,25.9,,,,,-0.9,-0.8,0
73,Arkansas State,-1.1,Preseason,0,0,23.8,25.0,,,,,-0.8,-1.2,0
74,North Carolina,-1.2,Preseason,0,0,29.3,30.7,,,,,-2.7,-1.4,0
75,Fresno State,-1.8,Preseason,0,0,24.2,26.1,,,,,5.5,-1.9,0
76,South Florida,-1.9,Preseason,0,0,29.1,31.1,,,,,-1.6,-2.0,0
77,Houston,-1.9,Preseason,0,0,33.3,35.3,,,,,1.7,-2.0,0
78,Louisiana Tech,-1.9,Preseason,0,0,27.8,29.9,,,,,-4.3,-2.1,0
79,Florida Atlantic,-2.5,Preseason,0,0,29.5,32.2,,,,,-1.8,-2.7,0
80,Northern Illinois,-2.9,Preseason,0,0,21.0,24.0,,,,,-2.9,-3.0,0
81,Troy,-3.0,Preseason,0,0,23.1,26.3,,,,,1.5,-3.2,0
82,Air Force,-4.3,Preseason,0,0,29.7,34.1,,,,,-2.5,-4.5,0
83,Wyoming,-4.9,Preseason,0,0,19.9,25.0,,,,,-1.8,-5.0,0
84,Western Michigan,-5.4,Preseason,0,0,29.3,34.9,,,,,-4.0,-5.5,0
85,North Texas,-5.6,Preseason,0,0,27.9,33.7,,,,,-5.0,-5.8,0
86,UAB,-5.8,Preseason,0,0,23.5,29.4,,,,,-3.8,-5.9,0
87,Tulsa,-6.2,Preseason,0,0,24.6,31.0,,,,,-7.2,-6.3,0
88,SMU,-6.4,Preseason,0,0,24.1,30.7,,,,,-6.1,-6.5,0
89,Western Kentucky,-6.4,Preseason,0,0,25.6,32.1,,,,,-10.2,-6.5,0
90,Georgia Southern,-6.4,Preseason,0,0,25.7,32.3,,,,,-4.8,-6.5,0
91,Florida International,-6.9,Preseason,0,0,29.0,36.0,,,,,-6.9,-7.0,0
92,Toledo,-6.9,Preseason,0,0,29.4,36.4,,,,,0.8,-7.0,0
93,Middle Tennessee,-6.9,Preseason,0,0,23.3,30.4,,,,,-3.6,-7.0,0
94,Illinois,-7.0,Preseason,0,0,27.9,35.0,,,,,-10.2,-7.1,0
95,Nevada,-7.0,Preseason,0,0,23.3,30.5,,,,,-6.4,-7.1,0
96,Tulane,-7.6,Preseason,0,0,20.2,28.0,,,,,-4.1,-7.7,0
97,Miami (OH),-7.7,Preseason,0,0,22.9,30.7,,,,,-3.9,-7.8,0
98,Marshall,-8.0,Preseason,0,0,20.8,28.9,,,,,-3.5,-8.1,0
99,Hawai'i,-8.9,Preseason,0,0,28.1,37.2,,,,,-11.6,-9.0,0
100,Kansas,-9.2,Preseason,0,0,21.0,30.4,,,,,-8.3,-9.3,0
101,Eastern Michigan,-9.4,Preseason,0,0,20.1,29.7,,,,,-3.7,-9.5,0
102,Colorado State,-10.0,Preseason,0,0,28.4,38.6,,,,,-7.4,-10.1,0
103,Navy,-10.2,Preseason,0,0,27.5,37.8,,,,,-2.7,-10.3,0
104,Oregon State,-10.7,Preseason,0,0,27.0,37.8,,,,,-12.8,-10.8,0
105,Rutgers,-10.8,Preseason,0,0,19.2,30.1,,,,,-9.8,-10.9,0
106,Louisiana,-11.3,Preseason,0,0,27.8,39.2,,,,,-8.4,-11.4,0
107,Central Michigan,-12.7,Preseason,0,0,18.6,31.4,,,,,-12.5,-12.7,0
108,Buffalo,-12.9,Preseason,0,0,23.4,36.4,,,,,-3.4,-13.0,0
109,UL Monroe,-13.3,Preseason,0,0,25.2,38.7,,,,,-9.3,-13.4,0
110,Idaho,-13.3,Preseason,0,0,19.1,32.6,,,,,-8.7,-13.4,0
111,UNLV,-13.8,Preseason,0,0,27.8,41.8,,,,,-11.5,-13.9,0
112,Georgia State,-14.0,Preseason,0,0,25.7,39.8,,,,,-13.8,-14.1,0
113,Kent State,-14.0,Preseason,0,0,19.1,33.2,,,,,-17.0,-14.1,0
114,Massachusetts,-14.2,Preseason,0,0,23.7,38.0,,,,,-13.7,-14.3,0
115,Texas State,-14.4,Preseason,0,0,17.0,31.5,,,,,-19.4,-14.5,0
116,New Mexico State,-14.7,Preseason,0,0,21.2,36.1,,,,,-16.2,-14.8,0
117,Liberty,-15.2,Preseason,0,0,21.6,36.9,,,,,-11.6,-15.3,0
118,Charlotte,-16.0,Preseason,0,0,17.2,33.4,,,,,-15.3,-16.1,0
119,East Carolina,-16.6,Preseason,0,0,21.3,38.1,,,,,-12.4,-16.7,0
120,Ball State,-16.7,Preseason,0,0,21.7,38.6,,,,,-16.8,-16.8,0
121,Akron,-17.1,Preseason,0,0,15.9,33.1,,,,,-11.5,-17.2,0
122,New Mexico,-17.4,Preseason,0,0,20.7,38.2,,,,,-12.1,-17.5,0
123,Coastal Carolina,-17.4,Preseason,0,0,23.4,40.9,,,,,-13.9,-17.5,0
124,UTSA,-18.1,Preseason,0,0,15.4,33.6,,,,,-13.5,-18.2,0
125,Old Dominion,-19.2,Preseason,0,0,18.5,37.9,,,,,-14.8,-19.3,0
126,Rice,-20.9,Preseason,0,0,18.4,39.4,,,,,-21.2,-21.0,0
127,San José State,-21.2,Preseason,0,0,15.2,36.5,,,,,-15.8,-21.2,0
128,Bowling Green,-21.8,Preseason,0,0,22.2,44.1,,,,,-15.5,-21.9,0
129,South Alabama,-22.2,Preseason,0,0,15.7,38.0,,,,,-15.1,-22.2,0
130,UConn,-24.0,Preseason,0,0,19.2,43.4,,,,,-18.9,-24.1,0
131,UTEP,-27.4,Preseason,0,0,11.6,39.1,,,,,-23.4,-27.5,0
