rank,team,power_rating,record,wins,losses,off_rating,def_rating,adj_off_ppa,adj_def_ppa,adj_off_sr,adj_def_sr,srs,epa_rating,games
29,TCU,9.8,Preseason,0,0,25.8,14.0,,,,,6.1,11.2,0
30,Virginia Tech,9.7,Preseason,0,0,23.3,10.6,,,,,4.5,12.0,0
31,Pittsburgh,9.3,Preseason,0,0,35.3,22.2,,,,,3.1,12.4,0
32,Oregon State,9.1,Preseason,0,0,34.4,26.0,,,,,9.5,8.0,0
33,Michigan,8.6,Preseason,0,0,32.2,23.9,,,,,8.4,7.8,0
34,Georgia Tech,8.5,Preseason,0,0,40.8,30.5,,,,,5.2,9.7,0
35,Ole Miss,8.3,Preseason,0,0,30.6,22.6,,,,,7.8,7.6,0
36,Auburn,8.1,Preseason,0,0,35.4,29.6,,,,,10.6,5.5,0
37,Texas,7.8,Preseason,0,0,27.9,21.6,,,,,9.2,6.0,0
38,North Carolina,7.7,Preseason,0,0,34.2,24.6,,,,,4.3,9.1,0
39,UCF,7.2,Preseason,0,0,35.4,28.0,,,,,6.1,7.0,0
40,Mississippi State,6.8,Preseason,0,0,30.6,24.3,,,,,6.7,6.0,0
41,Utah State,6.3,Preseason,0,0,24.9,19.8,,,,,7.3,4.8,0
42,Boise State,5.7,Preseason,0,0,31.5,27.3,,,,,7.4,3.9,0
43,Vanderbilt,5.7,Preseason,0,0,27.6,23.7,,,,,7.7,3.6,0
44,Penn State,5.6,Preseason,0,0,28.7,22.8,,,,,4.6,5.6,0
45,Fresno State,5.0,Preseason,0,0,31.3,25.5,,,,,3.1,5.6,0
46,Northwestern,4.1,Preseason,0,0,34.9,30.2,,,,,2.8,4.4,0
47,Iowa,3.7,Preseason,0,0,25.5,22.5,,,,,4.1,2.9,0
48,Utah,3.5,Preseason,0,0,25.4,23.2,,,,,4.9,2.0,0
49,West Virginia,3.0,Preseason,0,0,31.2,26.8,,,,,0.5,4.2,0
50,Miami,2.9,Preseason,0,0,34.5,33.1,,,,,4.5,1.3,0
51,Arkansas,2.5,Preseason,0,0,33.3,30.8,,,,,2.0,2.4,0
52,Syracuse,2.3,Preseason,0,0,29.0,26.8,,,,,2.1,2.1,0
53,Washington State,1.9,Preseason,0,0,28.5,25.2,,,,,-0.6,3.1,0
54,Cincinnati,1.8,Preseason,0,0,30.1,30.1,,,,,3.9,0.0,0
55,Tennessee,1.7,Preseason,0,0,27.8,27.3,,,,,3.1,0.5,0
56,Northern Illinois,1.5,Preseason,0,0,31.0,32.1,,,,,4.8,-1.1,0
57,California,1.2,Preseason,0,0,29.9,24.3,,,,,-5.6,5.4,0
58,Marshall,0.7,Preseason,0,0,32.4,30.0,,,,,-2.2,2.2,0
59,Houston,0.2,Preseason,0,0,23.8,25.4,,,,,2.6,-1.6,0
60,East Carolina,0.1,Preseason,0,0,32.9,32.5,,,,,-0.7,0.4,0
61,Iowa State,-0.0,Preseason,0,0,25.4,26.4,,,,,1.0,-0.9,0
62,SMU,-0.1,Preseason,0,0,29.8,27.6,,,,,-3.7,2.0,0
63,Bowling Green,-0.4,Preseason,0,0,26.5,28.5,,,,,1.6,-1.9,0
64,Virginia,-0.7,Preseason,0,0,23.9,20.0,,,,,-7.4,3.7,0
65,Duke,-1.3,Preseason,0,0,29.5,32.8,,,,,1.3,-3.1,0
66,Minnesota,-1.7,Preseason,0,0,26.3,29.0,,,,,-0.5,-2.6,0
67,San Diego State,-1.7,Preseason,0,0,23.4,25.6,,,,,-1.3,-2.0,0
68,San José State,-1.8,Preseason,0,0,31.6,33.6,,,,,-1.6,-1.9,0
69,Western Kentucky,-2.0,Preseason,0,0,30.0,30.9,,,,,-3.7,-0.8,0
70,Arkansas State,-2.5,Preseason,0,0,27.9,31.2,,,,,-1.5,-3.2,0
71,NC State,-2.7,Preseason,0,0,23.4,25.3,,,,,-4.0,-1.7,0
72,Maryland,-2.7,Preseason,0,0,22.8,24.7,,,,,-4.3,-1.7,0
73,Louisiana,-2.8,Preseason,0,0,30.2,33.4,,,,,-2.4,-3.0,0
74,Tulsa,-3.2,Preseason,0,0,22.0,23.8,,,,,-5.4,-1.7,0
75,Rice,-3.3,Preseason,0,0,25.6,28.7,,,,,-3.8,-2.9,0
76,Wake Forest,-4.1,Preseason,0,0,19.6,23.8,,,,,-4.0,-4.0,0
77,Boston College,-4.1,Preseason,0,0,27.0,31.6,,,,,-3.3,-4.5,0
78,Rutgers,-4.1,Preseason,0,0,20.3,25.6,,,,,-2.4,-5.1,0
79,Colorado State,-4.2,Preseason,0,0,25.9,28.6,,,,,-6.5,-2.6,0
80,Nevada,-4.4,Preseason,0,0,33.2,38.0,,,,,-3.8,-4.5,0
81,Illinois,-4.6,Preseason,0,0,27.7,30.7,,,,,-6.9,-2.8,0
82,Indiana,-5.0,Preseason,0,0,30.5,37.8,,,,,-1.8,-6.9,0
83,UConn,-5.0,Preseason,0,0,18.4,21.7,,,,,-7.5,-3.1,0
84,Navy,-5.5,Preseason,0,0,31.8,41.5,,,,,0.3,-9.1,0
85,South Florida,-5.6,Preseason,0,0,23.6,27.4,,,,,-8.1,-3.6,0
86,Temple,-5.6,Preseason,0,0,29.8,34.7,,,,,-6.7,-4.7,0
87,Buffalo,-5.9,Preseason,0,0,18.9,25.2,,,,,-5.1,-6.0,0
88,Ball State,-7.1,Preseason,0,0,27.1,38.5,,,,,-1.0,-10.8,0
89,Florida Atlantic,-7.6,Preseason,0,0,19.2,26.0,,,,,-8.6,-6.4,0
90,Toledo,-7.7,Preseason,0,0,28.2,41.9,,,,,1.0,-13.0,0
91,UTSA,-7.7,Preseason,0,0,27.0,34.7,,,,,-7.6,-7.3,0
92,Troy,-8.1,Preseason,0,0,29.2,36.6,,,,,-9.1,-7.0,0
93,Louisiana Tech,-8.5,Preseason,0,0,25.2,34.1,,,,,-7.7,-8.5,0
94,Memphis,-8.5,Preseason,0,0,19.5,26.0,,,,,-11.4,-6.1,0
95,North Texas,-8.6,Preseason,0,0,18.9,31.5,,,,,-2.8,-11.9,0
96,South Alabama,-9.0,Preseason,0,0,20.8,31.0,,,,,-7.1,-9.7,0
97,UL Monroe,-9.0,Preseason,0,0,18.8,29.0,,,,,-7.3,-9.6,0
98,Kentucky,-9.5,Preseason,0,0,22.7,34.6,,,,,-5.9,-11.3,0
99,Army,-10.1,Preseason,0,0,32.0,39.2,,,,,-14.0,-6.8,0
100,Kansas,-10.4,Preseason,0,0,18.4,29.4,,,,,-9.5,-10.4,0
101,Ohio,-10.7,Preseason,0,0,21.9,35.9,,,,,-5.8,-13.2,0
102,Purdue,-10.8,Preseason,0,0,23.2,34.4,,,,,-10.0,-10.6,0
103,Kent State,-11.1,Preseason,0,0,18.7,33.5,,,,,-5.6,-14.0,0
104,Tulane,-11.1,Preseason,0,0,17.1,28.1,,,,,-11.1,-10.4,0
105,Colorado,-11.2,Preseason,0,0,20.2,33.3,,,,,-8.3,-12.4,0
106,Hawai'i,-11.3,Preseason,0,0,17.6,27.7,,,,,-12.7,-9.6,0
107,Middle Tennessee,-12.9,Preseason,0,0,22.8,39.3,,,,,-7.2,-15.8,0
108,UNLV,-14.4,Preseason,0,0,17.3,33.9,,,,,-10.9,-15.7,0
109,Wyoming,-14.8,Preseason,0,0,24.1,41.0,,,,,-11.2,-16.0,0
110,Air Force,-15.0,Preseason,0,0,26.6,42.0,,,,,-13.9,-14.6,0
111,Western Michigan,-16.1,Preseason,0,0,18.6,35.6,,,,,-14.2,-16.1,0
112,Idaho,-16.6,Preseason,0,0,19.3,33.7,,,,,-19.2,-13.6,0
113,Central Michigan,-16.8,Preseason,0,0,20.3,39.4,,,,,-12.9,-18.1,0
114,Florida International,-17.2,Preseason,0,0,14.2,30.6,,,,,-17.7,-15.6,0
115,Akron,-17.4,Preseason,0,0,15.0,33.2,,,,,-15.5,-17.3,0
116,UAB,-17.6,Preseason,0,0,27.3,44.2,,,,,-18.1,-16.0,0
117,UTEP,-17.8,Preseason,0,0,20.9,39.4,,,,,-16.2,-17.5,0
118,Southern Miss,-17.9,Preseason,0,0,15.8,33.4,,,,,-17.6,-16.8,0
119,Texas State,-18.4,Preseason,0,0,14.4,36.4,,,,,-12.9,-20.7,0
120,New Mexico,-18.8,Preseason,0,0,26.7,47.0,,,,,-15.8,-19.4,0
121,Georgia State,-19.8,Preseason,0,0,17.2,36.5,,,,,-19.9,-18.3,0
122,New Mexico State,-20.8,Preseason,0,0,20.7,40.1,,,,,-22.0,-18.3,0
123,Miami (OH),-23.5,Preseason,0,0,17.0,43.0,,,,,-19.2,-24.6,0
124,Eastern Michigan,-24.8,Preseason,0,0,14.9,41.2,,,,,-21.7,-24.9,0
125,Massachusetts,-26.3,Preseason,0,0,9.5,38.4,,,,,-21.7,-27.2,0
