sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
102,Massachusetts,FBS Independents,0.0,3,9,3-9,10.7,-7.7,-5.6,-17.4,127,12
103,Georgia Southern,Sun Belt,0.0,6,7,6-7,12.15,-6.15,-5.4,-8.6,102,13
104,Marshall,Sun Belt,0.0,6,7,6-7,11.96,-5.96,-3.0,-5.5,88,13
105,Georgia State,Sun Belt,0.0,7,6,7-6,11.69,-4.69,-3.9,-6.0,91,13
106,Louisiana Tech,Conference USA,0.0,3,9,3-9,11.21,-8.21,-6.5,-13.9,119,12
107,Louisiana,Sun Belt,0.0,6,7,6-7,12.28,-6.28,-7.2,-4.8,83,13
108,Hawai'i,Mountain West,0.0,5,8,5-8,11.78,-6.78,-5.4,-13.2,117,13
109,Houston,Big 12,0.0,4,8,4-8,10.08,-6.08,3.0,-5.2,86,12
110,Kent State,Mid-American,0.0,1,11,1-11,11.43,-10.43,-9.0,-29.4,133,12
111,Illinois,Big Ten,0.0,5,7,5-7,10.15,-5.15,2.8,1.6,55,12
112,Indiana,Big Ten,0.0,3,9,3-9,8.8,-5.8,4.1,-5.6,89,12
113,Navy,American Athletic,0.0,5,7,5-7,10.78,-5.78,-6.4,-11.7,109,12
114,Nebraska,Big Ten,0.0,5,7,5-7,10.5,-5.5,0.8,1.9,54,12
115,Nevada,Mountain West,0.0,2,10,2-10,10.99,-8.99,-5.3,-18.6,129,12
116,Old Dominion,Sun Belt,0.0,6,7,6-7,12.05,-6.05,-4.2,-3.8,80,13
117,Bowling Green,Mid-American,0.0,7,6,7-6,11.66,-4.66,-7.3,-5.8,90,13
118,Buffalo,Mid-American,0.0,3,9,3-9,11.44,-8.44,-9.8,-14.7,121,12
119,Purdue,Big Ten,0.0,4,8,4-8,9.83,-5.83,3.5,-0.5,65,12
120,Pittsburgh,ACC,0.0,3,9,3-9,9.85,-6.85,2.0,-3.4,79,12
121,Central Michigan,Mid-American,0.0,5,7,5-7,10.87,-5.87,-8.1,-16.0,124,12
122,Charlotte,American Athletic,0.0,3,9,3-9,11.0,-8.0,-5.1,-16.0,123,12
123,Cincinnati,Big 12,0.0,3,9,3-9,10.33,-7.33,0.8,-6.9,96,12
124,Coastal Carolina,Sun Belt,0.0,8,5,8-5,12.15,-4.15,-4.2,-2.3,72,13
125,New Mexico,Mountain West,0.0,4,8,4-8,11.15,-7.15,-6.3,-12.4,112,12
126,Colorado,Pac-12,0.0,4,8,4-8,8.95,-4.95,7.4,0.2,63,12
127,Colorado State,Mountain West,0.0,5,7,5-7,11.41,-6.41,-6.5,-9.8,106,12
128,East Carolina,American Athletic,0.0,2,10,2-10,10.69,-8.69,-4.3,-12.2,110,12
129,Eastern Michigan,Mid-American,0.0,6,7,6-7,12.63,-6.63,-12.4,-21.0,131,13
130,Northern Illinois,Mid-American,0.0,7,6,7-6,12.64,-5.64,-12.7,-6.5,93,13
131,North Texas,American Athletic,0.0,5,7,5-7,11.38,-6.38,-8.1,-11.2,108,12
132,New Mexico State,Conference USA,0.0,10,5,10-5,14.15,-4.15,-8.1,-2.9,76,15
133,Rice,American Athletic,0.0,6,7,6-7,11.97,-5.97,-6.2,-4.5,82,13
