sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
23,Notre Dame,FBS Independents,19.1,9,4,9-4,10.23,-1.23,4.0,6.2,41,13
24,Miami,ACC,15.6,9,4,9-4,10.25,-1.25,4.8,3.3,54,13
25,Wisconsin,Big Ten,11.0,9,4,9-4,10.63,-1.63,1.2,16.9,14,13
26,Duke,ACC,10.9,10,4,10-4,11.51,-1.51,2.5,2.6,55,14
27,Ole Miss,SEC,10.7,8,5,8-5,9.76,-1.76,4.8,10.2,27,13
28,Georgia,SEC,10.6,8,5,8-5,9.84,-1.84,5.8,18.4,8,13
29,Vanderbilt,SEC,10.2,9,4,9-4,10.68,-1.68,0.4,6.0,42,13
30,Fresno State,Mountain West,9.2,11,2,11-2,12.18,-1.18,-7.3,5.6,43,13
31,Arizona,Pac-12,8.8,8,5,8-5,9.84,-1.84,4.9,15.4,16,13
32,Northern Illinois,Mid-American,6.6,12,2,12-2,13.35,-1.35,-12.0,1.0,59,14
33,Nebraska,Big Ten,6.0,9,4,9-4,11.02,-2.02,-0.4,6.9,39,13
34,Texas Tech,Big 12,4.4,8,5,8-5,10.36,-2.36,2.9,9.5,29,13
35,Mississippi State,SEC,4.2,7,6,7-6,9.49,-2.49,6.1,9.1,30,13
36,Iowa,Big Ten,3.8,8,5,8-5,10.46,-2.46,2.2,8.9,31,13
37,Washington State,Pac-12,3.7,6,7,6-7,8.7,-2.7,8.3,7.1,37,13
38,Oregon State,Pac-12,3.1,7,6,7-6,9.66,-2.66,5.4,9.9,28,13
39,Virginia Tech,ACC,2.7,8,5,8-5,10.64,-2.64,4.0,10.5,26,13
40,Kansas State,Big 12,2.0,8,5,8-5,10.72,-2.72,1.3,14.2,20,13
41,Utah,Pac-12,2.0,5,7,5-7,8.12,-3.12,9.5,8.5,33,12
42,BYU,FBS Independents,1.7,8,5,8-5,10.86,-2.86,1.7,12.5,23,13
43,Boston College,ACC,1.5,7,6,7-6,9.79,-2.79,3.5,-1.8,68,13
44,East Carolina,Conference USA,1.2,10,3,10-3,12.27,-2.27,-9.6,3.8,49,13
45,Georgia Tech,ACC,1.0,7,6,7-6,10.35,-3.35,3.4,7.1,38,13
46,Minnesota,Big Ten,0.9,8,5,8-5,11.17,-3.17,-0.0,2.0,56,13
47,Tennessee,SEC,0.7,5,7,5-7,8.32,-3.32,7.5,-2.1,71,12
48,Penn State,Big Ten,0.5,7,5,7-5,10.19,-3.19,-0.4,3.7,50,12
49,Michigan,Big Ten,0.5,7,6,7-6,10.71,-3.71,3.2,6.4,40,13
50,Boise State,Mountain West,0.5,8,5,8-5,11.15,-3.15,-4.6,3.5,53,13
51,Rice,Conference USA,0.4,10,4,10-4,12.91,-2.91,-6.0,-2.0,70,14
52,Houston,American Athletic,0.3,8,5,8-5,11.41,-3.41,-0.6,0.6,61,13
53,Syracuse,ACC,0.3,7,6,7-6,10.51,-3.51,3.3,0.3,62,13
54,Utah State,Mountain West,0.3,9,5,9-5,12.38,-3.38,-3.5,5.5,46,14
55,Cincinnati,American Athletic,0.2,9,4,9-4,12.05,-3.05,-5.8,1.1,58,13
56,Pittsburgh,ACC,0.2,7,6,7-6,10.73,-3.73,2.4,8.7,32,13
57,Colorado,Pac-12,0.2,4,8,4-8,8.29,-4.29,6.8,-4.4,81,12
58,North Carolina,ACC,0.1,7,6,7-6,11.23,-4.23,0.6,5.6,45,13
59,Bowling Green,Mid-American,0.1,10,4,10-4,13.24,-3.24,-10.8,5.6,44,14
60,Navy,FBS Independents,0.1,9,4,9-4,12.25,-3.25,-6.8,-3.8,80,13
61,Ball State,Mid-American,0.1,10,3,10-3,12.73,-2.73,-14.2,-5.6,86,13
62,Maryland,ACC,0.1,7,6,7-6,10.75,-3.75,0.3,1.8,57,13
63,Marshall,Conference USA,0.1,10,4,10-4,13.27,-3.27,-10.7,5.5,47,14
64,Western Kentucky,Sun Belt,0.0,8,4,8-4,11.8,-3.8,-10.6,-2.7,76,12
65,Southern Miss,Conference USA,0.0,1,11,1-11,11.11,-10.11,-6.5,-25.4,122,12
66,South Florida,American Athletic,0.0,2,10,2-10,10.43,-8.43,0.1,-7.0,89,12
67,Western Michigan,Mid-American,0.0,1,11,1-11,10.89,-9.89,-7.9,-22.8,120,12
68,West Virginia,Big 12,0.0,4,8,4-8,9.35,-5.35,3.1,-1.8,69,12
69,UTSA,Conference USA,0.0,7,5,7-5,10.77,-3.77,-5.0,-2.2,72,12
70,Wake Forest,ACC,0.0,4,8,4-8,9.76,-5.76,1.4,-1.2,63,12
71,TCU,Big 12,0.0,4,8,4-8,8.98,-4.98,5.1,7.5,36,12
72,Temple,American Athletic,0.0,2,10,2-10,10.85,-8.85,-3.0,-3.1,79,12
73,Texas State,Sun Belt,0.0,6,6,6-6,11.57,-5.57,-11.2,-18.1,114,12
74,Toledo,Mid-American,0.0,7,5,7-5,10.99,-3.99,-7.5,-10.9,100,12
75,Troy,Sun Belt,0.0,6,6,6-6,11.12,-5.12,-7.9,-9.0,94,12
76,Tulane,Conference USA,0.0,7,6,7-6,12.51,-5.51,-7.9,-8.2,91,13
77,Virginia,ACC,0.0,2,10,2-10,9.3,-7.3,5.9,-2.5,74,12
78,Tulsa,Conference USA,0.0,3,9,3-9,10.89,-7.89,-1.9,-10.6,98,12
79,UAB,Conference USA,0.0,2,10,2-10,10.7,-8.7,-5.7,-19.0,116,12
80,San José State,Mountain West,0.0,6,6,6-6,10.84,-4.84,-3.6,-5.3,85,12
81,UConn,American Athletic,0.0,3,9,3-9,10.75,-7.75,-1.3,-4.9,83,12
82,UL Monroe,Sun Belt,0.0,6,6,6-6,10.67,-4.67,-5.7,-11.9,104,12
83,UNLV,Mountain West,0.0,7,6,7-6,12.1,-5.1,-6.5,-10.9,101,13
84,UTEP,Conference USA,0.0,2,10,2-10,11.17,-9.17,-8.3,-22.9,121,12
85,South Alabama,Sun Belt,0.0,6,6,6-6,11.77,-5.77,-10.5,-8.3,92,12
86,Air Force,Mountain West,0.0,2,10,2-10,11.34,-9.34,-6.2,-21.8,119,12
87,San Diego State,Mountain West,0.0,8,5,8-5,11.92,-3.92,-6.6,-4.5,82,13
88,Florida,SEC,0.0,4,8,4-8,8.79,-4.79,5.2,8.4,34,12
89,Indiana,Big Ten,0.0,5,7,5-7,9.64,-4.64,3.0,-1.8,67,12
90,Illinois,Big Ten,0.0,4,8,4-8,9.77,-5.77,1.3,-2.9,77,12
91,Idaho,FBS Independents,0.0,1,11,1-11,10.2,-9.2,-2.6,-16.7,112,12
92,Hawai'i,Mountain West,0.0,1,11,1-11,10.73,-9.73,-1.4,-10.8,99,12
93,Georgia State,Sun Belt,0.0,0,12,0-12,11.02,-11.02,-9.1,-18.9,115,12
94,Florida International,Conference USA,0.0,1,11,1-11,10.84,-9.84,-6.8,-26.9,123,12
95,Florida Atlantic,Conference USA,0.0,6,6,6-6,10.92,-4.92,-7.7,-1.3,64,12
96,Eastern Michigan,Mid-American,0.0,2,10,2-10,11.47,-9.47,-8.7,-30.0,125,12
97,Kansas,Big 12,0.0,3,9,3-9,9.5,-6.5,3.8,-10.1,96,12
98,Colorado State,Mountain West,0.0,8,6,8-6,12.63,-4.63,-6.9,3.5,52,14
99,Central Michigan,Mid-American,0.0,6,6,6-6,11.62,-5.62,-13.9,-17.4,113,12
100,California,Pac-12,0.0,1,11,1-11,7.91,-6.91,10.2,-2.2,73,12
101,Buffalo,Mid-American,0.0,8,5,8-5,11.51,-3.51,-9.9,-1.8,66,13
102,Army,FBS Independents,0.0,3,9,3-9,11.29,-8.29,-8.4,-10.2,97,12
103,Arkansas State,Sun Belt,0.0,8,5,8-5,11.89,-3.89,-7.4,-8.8,93,13
104,Arkansas,SEC,0.0,3,9,3-9,8.73,-5.73,4.6,-2.6,75,12
105,Iowa State,Big 12,0.0,3,9,3-9,9.26,-6.26,4.2,0.7,60,12
106,Kent State,Mid-American,0.0,4,8,4-8,10.99,-6.99,-7.5,-13.9,108,12
107,SMU,American Athletic,0.0,5,7,5-7,10.6,-5.6,-0.9,-1.6,65,12
108,Nevada,Mountain West,0.0,4,8,4-8,9.77,-5.77,-0.1,-11.0,102,12
109,Rutgers,American Athletic,0.0,6,7,6-7,11.5,-5.5,-2.5,-9.4,95,13
110,Purdue,Big Ten,0.0,1,11,1-11,9.71,-8.71,4.1,-13.8,107,12
111,Ohio,Mid-American,0.0,7,6,7-6,11.86,-4.86,-9.2,-14.3,109,13
112,Northwestern,Big Ten,0.0,5,7,5-7,9.82,-4.82,1.9,4.3,48,12
113,North Texas,Conference USA,0.0,9,4,9-4,12.27,-3.27,-9.8,-3.0,78,13
114,New Mexico State,FBS Independents,0.0,2,10,2-10,11.13,-9.13,-6.3,-21.6,118,12
115,New Mexico,Mountain West,0.0,3,9,3-9,11.07,-8.07,-5.9,-16.7,111,12
116,Akron,Mid-American,0.0,5,7,5-7,11.18,-6.18,-8.7,-13.1,105,12
117,Kentucky,SEC,0.0,2,10,2-10,8.78,-6.78,4.8,-7.4,90,12
118,NC State,ACC,0.0,3,9,3-9,9.94,-6.94,0.9,-5.7,87,12
119,Middle Tennessee,Conference USA,0.0,8,5,8-5,12.01,-4.01,-7.9,-11.8,103,13
120,Miami (OH),Mid-American,0.0,0,12,0-12,11.45,-11.45,-7.1,-29.5,124,12
121,Memphis,American Athletic,0.0,3,9,3-9,10.86,-7.86,-2.5,-4.9,84,12
122,Massachusetts,Mid-American,0.0,1,11,1-11,10.55,-9.55,-6.5,-21.4,117,12
123,Louisiana Tech,Conference USA,0.0,4,8,4-8,11.75,-7.75,-12.5,-15.0,110,12
124,Louisiana,Sun Belt,0.0,9,4,9-4,12.34,-3.34,-10.1,-6.3,88,13
125,Wyoming,Mountain West,0.0,5,7,5-7,11.16,-6.16,-7.3,-13.2,106,12
