sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
39,Arizona State,Big 12,2.9,8,5,8-5,10.56,-2.56,4.3,6.0,48,13
40,Pittsburgh,ACC,2.6,8,5,8-5,10.51,-2.51,2.9,10.5,30,13
41,Wake Forest,ACC,2.6,9,4,9-4,11.45,-2.45,-0.6,8.1,42,13
42,Penn State,Big Ten,1.2,7,6,7-6,9.71,-2.71,4.5,15.2,18,13
43,Minnesota,Big Ten,0.8,8,5,8-5,10.58,-2.58,1.5,-3.3,78,13
44,East Carolina,American Athletic,0.8,9,4,9-4,11.81,-2.81,-4.4,5.5,49,13
45,Kentucky,SEC,0.7,5,7,5-7,8.71,-3.71,7.4,2.8,58,12
46,Duke,ACC,0.7,9,5,9-5,12.4,-3.4,1.0,4.5,52,14
47,Auburn,SEC,0.4,5,7,5-7,8.75,-3.75,5.1,12.7,24,12
48,Boise State,Mountain West,0.3,9,5,9-5,12.02,-3.02,-2.0,4.4,54,14
49,Northwestern,Big Ten,0.3,7,6,7-6,10.56,-3.56,1.5,1.5,63,13
50,Florida,SEC,0.3,4,8,4-8,8.19,-4.19,9.9,6.3,47,12
51,Nebraska,Big Ten,0.3,7,6,7-6,10.73,-3.73,2.4,0.8,65,13
52,Washington State,Pac-12,0.2,7,6,7-6,10.82,-3.82,0.6,6.6,45,13
53,Cincinnati,Big 12,0.2,7,6,7-6,10.94,-3.94,1.6,4.6,51,13
54,Kansas State,Big 12,0.2,6,6,6-6,9.66,-3.66,3.1,10.2,31,12
55,Wisconsin,Big Ten,0.2,4,8,4-8,7.76,-3.76,10.8,0.5,66,12
56,Clemson,ACC,0.2,7,6,7-6,11.0,-4.0,1.7,9.0,36,13
57,Western Michigan,Mid-American,0.1,10,4,10-4,13.31,-3.31,-9.8,-3.8,83,14
58,Baylor,Big 12,0.1,5,7,5-7,9.61,-4.61,4.5,5.0,50,12
59,Florida State,ACC,0.1,5,7,5-7,9.62,-4.62,3.8,11.1,29,12
60,Mississippi State,SEC,0.1,5,8,5-8,9.82,-4.82,5.6,2.2,60,13
61,Rutgers,Big Ten,0.1,5,7,5-7,8.92,-3.92,5.1,-2.2,75,12
62,San Diego State,Mountain West,0.1,9,4,9-4,12.3,-3.3,-6.8,3.0,57,13
63,New Mexico,Mountain West,0.1,9,4,9-4,12.24,-3.24,-6.3,0.4,68,13
64,South Alabama,Sun Belt,0.0,4,8,4-8,11.15,-7.15,-7.7,-11.9,108,12
65,West Virginia,Big 12,0.0,4,8,4-8,9.47,-5.47,4.9,-3.7,81,12
66,San José State,Mountain West,0.0,3,9,3-9,11.29,-8.29,-6.2,-10.0,98,12
67,Sam Houston,Conference USA,0.0,2,10,2-10,11.44,-9.44,-8.7,-27.0,135,12
68,Western Kentucky,Conference USA,0.0,9,4,9-4,12.52,-3.52,-11.6,-6.8,91,13
69,Rice,American Athletic,0.0,5,8,5-8,12.03,-7.03,-5.1,-19.6,129,13
70,Tulsa,American Athletic,0.0,4,8,4-8,11.49,-7.49,-7.7,-12.0,109,12
71,Virginia Tech,ACC,0.0,3,9,3-9,9.19,-6.19,7.1,-1.1,72,12
72,South Carolina,SEC,0.0,4,8,4-8,8.74,-4.74,7.0,7.9,43,12
73,UCF,Big 12,0.0,5,7,5-7,10.02,-5.02,0.3,-0.7,71,12
74,UCLA,Big Ten,0.0,3,9,3-9,8.13,-5.13,11.3,-0.4,70,12
75,Purdue,Big Ten,0.0,2,10,2-10,8.06,-6.06,7.4,-3.7,82,12
76,Troy,Sun Belt,0.0,8,6,8-6,12.95,-4.95,-7.5,-9.4,95,14
77,Toledo,Mid-American,0.0,8,5,8-5,12.34,-4.34,-10.7,6.4,46,13
78,UConn,FBS Independents,0.0,9,4,9-4,12.8,-3.8,-12.7,-7.7,92,13
79,UL Monroe,Sun Belt,0.0,3,9,3-9,11.09,-8.09,-7.6,-17.9,126,12
80,Texas State,Sun Belt,0.0,7,6,7-6,12.39,-5.39,-9.3,0.9,64,13
81,UNLV,Mountain West,0.0,10,4,10-4,13.52,-3.52,-8.6,-0.2,69,14
82,Temple,American Athletic,0.0,5,7,5-7,10.78,-5.78,-4.3,-10.2,99,12
83,UTEP,Conference USA,0.0,2,10,2-10,11.51,-9.51,-11.8,-20.4,130,12
84,Syracuse,ACC,0.0,3,9,3-9,8.85,-5.85,5.6,-10.9,100,12
85,UTSA,American Athletic,0.0,7,6,7-6,11.5,-4.5,-4.2,2.0,61,13
86,Stanford,ACC,0.0,4,8,4-8,8.83,-4.83,7.2,-1.8,73,12
87,Southern Miss,Sun Belt,0.0,7,6,7-6,12.81,-5.81,-11.0,-8.6,94,13
88,UAB,American Athletic,0.0,4,8,4-8,10.96,-6.96,-5.1,-15.0,121,12
89,Utah State,Mountain West,0.0,6,7,6-7,11.36,-5.36,-3.5,-3.6,80,13
90,Air Force,Mountain West,0.0,4,8,4-8,11.54,-7.54,-6.1,-12.4,112,12
91,Missouri State,Conference USA,0.0,7,6,7-6,12.05,-5.05,-8.4,-12.3,111,13
92,Oregon State,Pac-12,0.0,2,10,2-10,9.94,-7.94,-1.4,-11.3,105,12
93,Georgia State,Sun Belt,0.0,1,11,1-11,10.22,-9.22,-2.6,-15.2,122,12
94,Fresno State,Mountain West,0.0,9,4,9-4,12.54,-3.54,-8.2,-4.9,87,13
95,Florida International,Conference USA,0.0,7,6,7-6,12.4,-5.4,-10.4,-11.6,106,13
96,Florida Atlantic,American Athletic,0.0,4,8,4-8,11.13,-7.13,-5.7,-10.9,101,12
97,Eastern Michigan,Mid-American,0.0,4,8,4-8,11.72,-7.72,-12.2,-13.2,114,12
98,Delaware,Conference USA,0.0,7,6,7-6,12.65,-5.65,-11.9,-13.4,115,13
99,Colorado State,Mountain West,0.0,2,10,2-10,10.83,-8.83,-2.3,-12.1,110,12
100,Colorado,Big 12,0.0,3,9,3-9,9.68,-6.68,5.5,-3.0,77,12
101,Coastal Carolina,Sun Belt,0.0,6,7,6-7,11.87,-5.87,-5.1,-13.5,116,13
102,Charlotte,American Athletic,0.0,1,11,1-11,10.42,-9.42,-2.3,-22.7,133,12
103,Central Michigan,Mid-American,0.0,7,6,7-6,12.14,-5.14,-10.5,-9.5,96,13
104,California,ACC,0.0,7,6,7-6,11.71,-4.71,-1.3,-3.5,79,13
105,Buffalo,Mid-American,0.0,5,7,5-7,11.9,-6.9,-14.9,-17.6,125,12
106,Bowling Green,Mid-American,0.0,4,8,4-8,11.36,-7.36,-11.4,-18.5,128,12
107,Boston College,ACC,0.0,2,10,2-10,9.85,-7.85,2.6,-4.5,84,12
108,Ball State,Mid-American,0.0,4,8,4-8,11.31,-7.31,-9.4,-23.2,134,12
109,Army,American Athletic,0.0,7,6,7-6,11.98,-4.98,-5.6,-2.4,76,13
110,Arkansas State,Sun Belt,0.0,7,6,7-6,12.54,-5.54,-9.1,-13.5,117,13
111,Arkansas,SEC,0.0,2,10,2-10,8.58,-6.58,7.6,9.1,35,12
112,App State,Sun Belt,0.0,5,8,5-8,12.19,-7.19,-8.9,-14.9,120,13
113,Georgia Southern,Sun Belt,0.0,7,6,7-6,11.9,-4.9,-7.1,-11.9,107,13
114,Hawai'i,Mountain West,0.0,9,4,9-4,12.41,-3.41,-7.7,-5.3,88,13
115,Oklahoma State,Big 12,0.0,1,11,1-11,9.39,-8.39,4.6,-12.8,113,12
116,Jacksonville State,Conference USA,0.0,9,5,9-5,13.85,-4.85,-12.9,-11.1,103,14
117,Ohio,Mid-American,0.0,9,4,9-4,11.96,-2.96,-11.3,-4.8,86,13
118,Northern Illinois,Mid-American,0.0,3,9,3-9,11.51,-8.51,-10.6,-20.9,132,12
119,North Carolina,ACC,0.0,4,8,4-8,10.8,-6.8,-1.6,-6.7,90,12
120,New Mexico State,Conference USA,0.0,4,8,4-8,11.46,-7.46,-11.2,-16.6,124,12
121,Nevada,Mountain West,0.0,3,9,3-9,11.17,-8.17,-4.8,-14.0,118,12
122,Akron,Mid-American,0.0,5,7,5-7,11.7,-6.7,-14.9,-20.9,131,12
123,Middle Tennessee,Conference USA,0.0,3,9,3-9,11.83,-8.83,-12.7,-15.6,123,12
124,Michigan State,Big Ten,0.0,4,8,4-8,9.42,-5.42,4.0,0.5,67,12
125,Miami (OH),Mid-American,0.0,7,7,7-7,13.59,-6.59,-9.8,-9.8,97,14
126,Memphis,American Athletic,0.0,8,5,8-5,12.06,-4.06,-5.2,1.8,62,13
127,Massachusetts,Mid-American,0.0,0,12,0-12,11.08,-11.08,-10.3,-35.1,136,12
128,Maryland,Big Ten,0.0,4,8,4-8,9.97,-5.97,0.8,-2.1,74,12
129,Marshall,Sun Belt,0.0,5,7,5-7,10.94,-5.94,-7.0,-4.5,85,12
130,Louisiana Tech,Conference USA,0.0,8,5,8-5,12.52,-4.52,-11.7,-6.2,89,13
131,Louisiana,Sun Belt,0.0,6,7,6-7,12.11,-6.11,-8.7,-14.1,119,13
132,Liberty,Conference USA,0.0,4,8,4-8,11.45,-7.45,-10.4,-11.0,102,12
133,Kent State,Mid-American,0.0,5,7,5-7,10.29,-5.29,-9.7,-18.1,127,12
134,Kennesaw State,Conference USA,0.0,10,4,10-4,12.78,-2.78,-8.7,-7.7,93,14
135,Kansas,Big 12,0.0,5,7,5-7,9.41,-4.41,3.7,4.3,55,12
136,Wyoming,Mountain West,0.0,4,8,4-8,11.18,-7.18,-7.2,-11.2,104,12
