sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
43,Georgia State,Sun Belt,2.6,6,4,6-4,8.35,-2.35,-1.0,0.7,52,10
44,Wisconsin,Big Ten,2.5,4,3,4-3,6.0,-2.0,-1.3,7.1,27,7
45,Kansas State,Big 12,2.5,4,6,4-6,6.65,-2.65,7.2,-0.0,60,10
46,NC State,ACC,2.2,8,4,8-4,10.53,-2.53,-1.5,-0.2,61,12
47,Eastern Michigan,Mid-American,2.1,2,4,2-4,4.37,-2.37,6.5,2.2,43,6
48,LSU,SEC,1.8,5,5,5-5,7.48,-2.48,2.6,-2.4,67,10
49,Texas Tech,Big 12,1.7,4,6,4-6,6.82,-2.82,5.2,2.1,46,10
50,Boston College,ACC,1.3,6,5,6-5,8.83,-2.83,1.6,0.1,58,11
51,Missouri,SEC,1.1,5,5,5-5,7.7,-2.7,1.9,-3.7,73,10
52,Pittsburgh,ACC,1.0,6,5,6-5,8.91,-2.91,0.2,1.9,48,11
53,Virginia,ACC,0.8,5,5,5-5,8.01,-3.01,1.0,-0.0,59,10
54,Wake Forest,ACC,0.6,4,5,4-5,7.1,-3.1,1.1,0.2,56,9
55,Ole Miss,SEC,0.6,5,5,5-5,8.0,-3.0,1.3,0.7,53,10
56,Hawai'i,Mountain West,0.6,5,4,5-4,7.93,-2.93,-2.3,-2.3,66,9
57,Georgia Southern,Sun Belt,0.5,8,5,8-5,11.16,-3.16,-5.1,4.2,38,13
58,San Diego State,Mountain West,0.4,4,4,4-4,6.61,-2.61,-2.7,2.1,45,8
59,UCLA,Pac-12,0.4,3,4,3-4,5.9,-2.9,-0.2,6.9,29,7
60,Virginia Tech,ACC,0.3,5,6,5-6,8.85,-3.85,2.9,2.2,42,11
61,Louisiana Tech,Conference USA,0.2,5,5,5-5,8.16,-3.16,-2.4,-12.8,95,10
62,Kentucky,SEC,0.2,5,6,5-6,8.54,-3.54,1.8,-2.5,68,11
63,Houston,American Athletic,0.2,3,5,3-5,6.07,-3.07,2.6,-0.5,63,8
64,Baylor,Big 12,0.2,2,7,2-7,5.7,-3.7,8.3,1.9,49,9
65,Arkansas,SEC,0.1,3,7,3-7,7.1,-4.1,6.6,4.4,37,10
66,Akron,Mid-American,0.1,1,5,1-5,4.44,-3.44,2.5,-20.1,105,6
67,Northern Illinois,Mid-American,0.1,0,6,0-6,3.92,-3.92,9.8,-3.0,70,6
68,Nebraska,Big Ten,0.1,3,5,3-5,6.41,-3.41,-0.1,-3.1,71,8
69,Mississippi State,SEC,0.1,4,7,4-7,8.17,-4.17,4.1,-1.5,65,11
70,Minnesota,Big Ten,0.1,3,4,3-4,6.15,-3.15,-1.9,-9.0,86,7
71,Michigan State,Big Ten,0.1,2,5,2-5,5.54,-3.54,2.9,-9.1,87,7
72,UTSA,Conference USA,0.1,7,5,7-5,10.3,-3.3,-5.6,-3.4,72,12
73,UL Monroe,Sun Belt,0.0,0,10,0-10,8.61,-8.61,-0.7,-23.7,108,10
74,Tulane,American Athletic,0.0,6,6,6-6,10.73,-4.73,-3.9,1.3,50,12
75,Troy,Sun Belt,0.0,5,6,5-6,8.84,-3.84,-1.6,0.9,51,11
76,UNLV,Mountain West,0.0,0,6,0-6,5.24,-5.24,0.2,-18.2,104,6
77,UTEP,Conference USA,0.0,3,5,3-5,7.3,-4.3,-12.5,-14.8,101,8
78,Tennessee,SEC,0.0,3,7,3-7,7.26,-4.26,3.9,-2.8,69,10
79,Texas State,Sun Belt,0.0,2,10,2-10,9.42,-7.42,2.0,-8.2,84,12
80,Utah State,Mountain West,0.0,1,5,1-5,5.15,-4.15,0.0,-22.6,107,6
81,Vanderbilt,SEC,0.0,0,9,0-9,7.68,-7.68,0.0,-23.7,109,9
82,Western Kentucky,Conference USA,0.0,5,7,5-7,10.26,-5.26,-4.4,-8.4,85,12
83,Navy,American Athletic,0.0,3,7,3-7,8.18,-5.18,0.9,-10.7,90,10
84,Temple,American Athletic,0.0,1,6,1-6,6.29,-5.29,-3.9,-20.2,106,7
85,Syracuse,ACC,0.0,1,10,1-10,8.44,-7.44,3.3,-12.8,94,11
86,Arkansas State,Sun Belt,0.0,4,7,4-7,9.11,-5.11,-2.7,-4.3,76,11
87,Charlotte,Conference USA,0.0,2,4,2-4,5.49,-3.49,-8.3,-15.1,102,6
88,Duke,ACC,0.0,2,9,2-9,9.31,-7.31,-0.5,-13.0,96,11
89,East Carolina,American Athletic,0.0,3,6,3-6,7.41,-4.41,-1.1,-5.6,80,9
90,Florida Atlantic,Conference USA,0.0,5,4,5-4,8.44,-3.44,-9.0,-7.9,82,9
91,Florida State,ACC,0.0,3,6,3-6,7.27,-4.27,-0.0,-8.0,83,9
92,Fresno State,Mountain West,0.0,3,3,3-3,5.71,-2.71,-10.5,-5.4,79,6
93,Georgia Tech,ACC,0.0,3,7,3-7,8.11,-5.11,1.6,-4.0,75,10
94,Illinois,Big Ten,0.0,2,6,2-6,6.78,-4.78,-0.4,-12.3,92,8
95,Kansas,Big 12,0.0,0,9,0-9,5.7,-5.7,10.2,-14.6,100,9
96,Louisville,ACC,0.0,4,7,4-7,9.44,-5.44,-0.6,4.8,35,11
97,Michigan,Big Ten,0.0,2,4,2-4,5.44,-3.44,-3.2,-6.6,81,6
98,Middle Tennessee,Conference USA,0.0,3,6,3-6,8.1,-5.1,-4.4,-14.0,97,9
99,New Mexico,Mountain West,0.0,2,5,2-5,6.22,-4.22,-2.5,-12.4,93,7
100,North Texas,Conference USA,0.0,4,6,4-6,9.39,-5.39,-8.9,-16.2,103,10
101,Oregon State,Pac-12,0.0,2,5,2-5,6.2,-4.2,-0.8,-4.9,78,7
102,Penn State,Big Ten,0.0,4,5,4-5,7.76,-3.76,-1.7,0.2,57,9
103,Purdue,Big Ten,0.0,2,4,2-4,5.42,-3.42,-3.1,-3.9,74,6
104,Rutgers,Big Ten,0.0,3,6,3-6,7.85,-4.85,-2.1,-10.4,89,9
105,South Alabama,Sun Belt,0.0,4,7,4-7,9.18,-5.18,-1.0,-9.4,88,11
106,South Carolina,SEC,0.0,2,8,2-8,8.18,-6.18,0.8,-11.4,91,10
107,South Florida,American Athletic,0.0,1,8,1-8,7.04,-6.04,-0.4,-14.2,98,9
108,Southern Miss,Conference USA,0.0,3,7,3-7,9.55,-6.55,-8.0,-14.4,99,10
109,Wyoming,Mountain West,0.0,2,4,2-4,5.49,-3.49,-5.5,-0.2,62,6
