sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
46,Arizona State,Pac-12,1.2,7,5,7-5,10.11,-3.11,3.9,4.1,50,12
47,Georgia Tech,ACC,1.0,5,6,5-6,7.99,-2.99,7.1,9.2,33,11
48,Purdue,Big Ten,0.9,6,6,6-6,9.26,-3.26,6.3,9.7,30,12
49,Missouri,SEC,0.7,7,5,7-5,9.81,-2.81,1.4,9.8,28,12
50,UCLA,Pac-12,0.5,6,6,6-6,9.65,-3.65,4.8,3.3,53,12
51,Oregon,Pac-12,0.4,7,5,7-5,10.34,-3.34,0.8,8.8,35,12
52,Florida Atlantic,Conference USA,0.4,10,3,10-3,12.12,-2.12,-8.4,4.6,49,13
53,Houston,American Athletic,0.3,7,4,7-4,10.09,-3.09,-2.7,3.9,51,11
54,Duke,ACC,0.3,6,6,6-6,9.95,-3.95,4.0,5.0,46,12
55,Virginia,ACC,0.3,6,6,6-6,9.84,-3.84,3.5,1.5,59,12
56,North Texas,Conference USA,0.2,9,4,9-4,12.05,-3.05,-7.5,-6.5,89,13
57,Arizona,Pac-12,0.2,7,5,7-5,10.62,-3.62,-1.8,5.5,45,12
58,Maryland,Big Ten,0.2,4,8,4-8,8.24,-4.24,8.9,-4.5,81,12
59,Ole Miss,SEC,0.2,6,6,6-6,9.32,-3.32,2.0,2.3,57,12
60,Central Michigan,Mid-American,0.1,8,4,8-4,11.33,-3.33,-7.6,-3.5,78,12
61,Utah,Pac-12,0.1,6,6,6-6,10.05,-4.05,0.4,6.4,40,12
62,Syracuse,ACC,0.1,4,8,4-8,8.73,-4.73,7.1,0.9,60,12
63,Indiana,Big Ten,0.1,5,7,5-7,8.98,-3.98,3.9,5.7,43,12
64,Northern Illinois,Mid-American,0.1,8,4,8-4,11.4,-3.4,-8.4,-1.2,69,12
65,SMU,American Athletic,0.1,7,5,7-5,10.46,-3.46,-2.1,-0.3,66,12
66,Pittsburgh,ACC,0.1,5,7,5-7,9.29,-4.29,4.1,6.1,42,12
67,Vanderbilt,SEC,0.0,5,7,5-7,9.61,-4.61,3.0,-2.0,72,12
68,Utah State,Mountain West,0.0,6,6,6-6,10.74,-4.74,-7.5,-6.3,87,12
69,Rutgers,Big Ten,0.0,4,8,4-8,9.09,-5.09,5.0,-6.9,91,12
70,San José State,Mountain West,0.0,2,11,2-11,12.12,-10.12,-5.1,-26.8,128,13
71,Western Michigan,Mid-American,0.0,6,6,6-6,11.04,-5.04,-7.6,-8.0,96,12
72,Western Kentucky,Conference USA,0.0,6,6,6-6,11.74,-5.74,-13.2,-13.0,111,12
73,Southern Miss,Conference USA,0.0,8,4,8-4,11.8,-3.8,-12.8,-4.6,82,12
74,South Alabama,Sun Belt,0.0,4,8,4-8,11.27,-7.27,-8.0,-17.0,119,12
75,UTSA,Conference USA,0.0,6,5,6-5,10.81,-4.81,-12.4,-8.0,97,11
76,UTEP,Conference USA,0.0,0,12,0-12,10.85,-10.85,-4.3,-27.9,130,12
77,UNLV,Mountain West,0.0,5,7,5-7,10.98,-5.98,-9.1,-12.4,107,12
78,UL Monroe,Sun Belt,0.0,4,8,4-8,10.59,-6.59,-5.6,-14.8,115,12
79,Temple,American Athletic,0.0,6,6,6-6,10.5,-4.5,-2.8,-2.9,75,12
80,UConn,American Athletic,0.0,3,9,3-9,10.51,-7.51,-1.1,-13.2,112,12
81,Tennessee,SEC,0.0,4,8,4-8,9.16,-5.16,5.4,-4.8,83,12
82,UAB,Conference USA,0.0,8,4,8-4,11.71,-3.71,-14.2,-7.9,95,12
83,Tulsa,American Athletic,0.0,2,10,2-10,10.61,-8.61,-1.3,-9.3,100,12
84,Tulane,American Athletic,0.0,5,7,5-7,10.45,-5.45,-2.2,-6.1,86,12
85,Texas State,Sun Belt,0.0,2,10,2-10,11.71,-9.71,-9.9,-22.1,126,12
86,Air Force,Mountain West,0.0,5,7,5-7,11.13,-6.13,-5.0,-10.2,102,12
87,Navy,American Athletic,0.0,6,6,6-6,10.18,-4.18,1.2,0.4,62,12
88,Rice,Conference USA,0.0,1,11,1-11,11.28,-10.28,-5.9,-21.4,125,12
89,Charlotte,Conference USA,0.0,1,11,1-11,11.6,-10.6,-8.4,-27.1,129,12
90,Florida International,Conference USA,0.0,8,4,8-4,11.23,-3.23,-9.6,-9.9,101,12
91,Florida,SEC,0.0,4,7,4-7,8.61,-4.61,6.6,4.8,47,11
92,Eastern Michigan,Mid-American,0.0,5,7,5-7,11.45,-6.45,-7.6,-6.5,88,12
93,East Carolina,American Athletic,0.0,3,9,3-9,10.34,-7.34,-0.9,-18.2,120,12
94,Colorado State,Mountain West,0.0,7,5,7-5,11.0,-4.0,-9.0,-3.3,77,12
95,Colorado,Pac-12,0.0,5,7,5-7,10.34,-5.34,-0.2,-4.5,80,12
96,Coastal Carolina,Sun Belt,0.0,3,9,3-9,11.68,-8.68,-10.0,-15.9,117,12
97,Cincinnati,American Athletic,0.0,4,8,4-8,10.75,-6.75,-3.2,-11.9,106,12
98,California,Pac-12,0.0,5,7,5-7,10.03,-5.03,2.1,0.1,63,12
99,Georgia State,Sun Belt,0.0,6,5,6-5,10.2,-4.2,-11.8,-12.6,108,11
100,Buffalo,Mid-American,0.0,6,6,6-6,11.6,-5.6,-9.1,-7.6,94,12
101,Bowling Green,Mid-American,0.0,2,10,2-10,11.07,-9.07,-5.0,-15.4,116,12
102,Baylor,Big 12,0.0,1,11,1-11,9.08,-8.08,5.4,-1.8,70,12
103,Ball State,Mid-American,0.0,2,10,2-10,11.71,-9.71,-8.0,-26.1,127,12
104,BYU,FBS Independents,0.0,4,9,4-9,11.23,-7.23,-3.7,-10.8,104,13
105,Arkansas State,Sun Belt,0.0,7,4,7-4,10.78,-3.78,-12.7,-2.3,73,11
106,Arkansas,SEC,0.0,4,8,4-8,8.68,-4.68,6.3,-0.2,64,12
107,App State,Sun Belt,0.0,8,4,8-4,10.79,-2.79,-9.1,-2.0,71,12
108,Georgia Southern,Sun Belt,0.0,2,10,2-10,10.8,-8.8,-6.3,-14.7,114,12
109,Hawai'i,Mountain West,0.0,3,9,3-9,11.59,-8.59,-8.3,-18.8,121,12
110,Oregon State,Pac-12,0.0,1,11,1-11,9.99,-8.99,2.9,-12.8,109,12
111,Minnesota,Big Ten,0.0,5,7,5-7,9.69,-4.69,3.1,-1.0,67,12
112,Old Dominion,Conference USA,0.0,5,7,5-7,11.33,-6.33,-8.7,-19.7,123,12
113,Ohio,Mid-American,0.0,8,4,8-4,11.49,-3.49,-8.5,2.3,56,12
114,North Carolina,ACC,0.0,3,9,3-9,9.37,-6.37,4.6,-3.0,76,12
115,New Mexico State,Sun Belt,0.0,6,6,6-6,11.6,-5.6,-11.0,-8.9,98,12
116,New Mexico,Mountain West,0.0,3,9,3-9,11.33,-8.33,-5.7,-16.9,118,12
117,Nevada,Mountain West,0.0,3,9,3-9,10.86,-7.86,-5.4,-10.8,103,12
118,Nebraska,Big Ten,0.0,4,8,4-8,8.83,-4.83,7.9,-2.7,74,12
119,Akron,Mid-American,0.0,7,6,7-6,11.59,-4.59,-5.0,-11.5,105,13
120,Middle Tennessee,Conference USA,0.0,6,6,6-6,11.57,-5.57,-10.2,-7.1,93,12
121,Idaho,Sun Belt,0.0,4,8,4-8,11.52,-7.52,-10.4,-14.7,113,12
122,Miami (OH),Mid-American,0.0,5,7,5-7,11.1,-6.1,-9.1,-6.9,92,12
123,Massachusetts,FBS Independents,0.0,4,8,4-8,11.31,-7.31,-8.9,-5.2,84,12
124,Marshall,Conference USA,0.0,7,5,7-5,11.36,-4.36,-9.4,-4.4,79,12
125,Louisiana Tech,Conference USA,0.0,6,6,6-6,11.28,-5.28,-8.6,-5.9,85,12
126,Louisiana,Sun Belt,0.0,5,7,5-7,11.53,-6.53,-10.2,-18.9,122,12
127,Kent State,Mid-American,0.0,2,10,2-10,10.39,-8.39,-3.1,-21.3,124,12
128,Kansas,Big 12,0.0,1,11,1-11,8.97,-7.97,6.4,-13.0,110,12
129,Illinois,Big Ten,0.0,2,10,2-10,9.27,-7.27,3.9,-9.1,99,12
130,Wyoming,Mountain West,0.0,7,5,7-5,11.16,-4.16,-8.5,-6.8,90,12
