sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
48,Troy,Sun Belt,0.4,8,4,8-4,10.66,-2.66,-7.0,3.6,46,12
49,Navy,FBS Independents,0.2,8,4,8-4,11.22,-3.22,-5.8,-0.5,58,12
50,Nevada,Western Athletic,0.2,7,5,7-5,10.11,-3.11,-4.0,5.1,37,12
51,Colorado,Big 12,0.2,5,7,5-7,8.83,-3.83,3.7,-4.0,77,12
52,Rutgers,Big East,0.2,7,5,7-5,10.73,-3.73,-3.0,4.2,42,12
53,Stanford,Pac-10,0.2,5,7,5-7,8.89,-3.89,3.6,-0.0,56,12
54,Fresno State,Western Athletic,0.2,7,5,7-5,10.46,-3.46,-3.3,-1.5,62,12
55,South Florida,Big East,0.2,7,5,7-5,10.74,-3.74,-2.8,7.0,29,12
56,Kentucky,SEC,0.2,6,6,6-6,9.46,-3.46,0.4,-4.3,79,12
57,Arkansas,SEC,0.2,5,7,5-7,8.79,-3.79,4.5,3.9,43,12
58,Maryland,ACC,0.2,7,5,7-5,10.67,-3.67,-2.0,-2.6,68,12
59,Vanderbilt,SEC,0.2,6,6,6-6,9.57,-3.57,2.4,-3.0,72,12
60,Illinois,Big Ten,0.1,5,7,5-7,9.31,-4.31,2.0,8.2,26,12
61,Arizona State,Pac-10,0.1,5,7,5-7,9.12,-4.12,1.7,1.4,50,12
62,UConn,Big East,0.1,7,5,7-5,10.84,-3.84,-2.2,6.2,33,12
63,Buffalo,Mid-American,0.1,8,5,8-5,11.66,-3.66,-3.5,-2.8,71,13
64,Washington,Pac-10,0.0,0,12,0-12,8.62,-8.62,6.9,-16.0,111,12
65,Washington State,Pac-10,0.0,2,11,2-11,10.01,-8.01,4.0,-20.3,117,13
66,Arkansas State,Sun Belt,0.0,6,6,6-6,10.97,-4.97,-7.0,-3.9,76,12
67,Auburn,SEC,0.0,5,7,5-7,9.75,-4.75,1.3,1.0,51,12
68,Temple,Mid-American,0.0,5,7,5-7,10.66,-5.66,-3.3,-9.1,93,12
69,Baylor,Big 12,0.0,4,8,4-8,7.91,-3.91,5.4,3.8,44,12
70,Syracuse,Big East,0.0,3,9,3-9,9.98,-6.98,1.5,-13.9,106,12
71,Western Kentucky,FBS Independents,0.0,2,10,2-10,10.73,-8.73,-6.6,-21.4,120,12
72,Tennessee,SEC,0.0,5,7,5-7,9.46,-4.46,2.7,3.6,45,12
73,Army,FBS Independents,0.0,3,9,3-9,11.42,-8.42,-7.7,-16.2,112,12
74,Virginia,ACC,0.0,5,7,5-7,9.98,-4.98,1.2,-2.0,65,12
75,Texas A&M,Big 12,0.0,4,8,4-8,8.86,-4.86,4.1,-7.7,91,12
76,UNLV,Mountain West,0.0,5,7,5-7,10.4,-5.4,-1.4,-10.0,96,12
77,Toledo,Mid-American,0.0,3,9,3-9,11.04,-8.04,-3.5,-12.2,104,12
78,Tulane,Conference USA,0.0,2,10,2-10,10.3,-8.3,-2.6,-20.5,118,12
79,UAB,Conference USA,0.0,4,8,4-8,10.83,-6.83,-4.8,-11.5,99,12
80,Utah State,Western Athletic,0.0,3,9,3-9,10.17,-7.17,-1.4,-11.5,100,12
81,UCF,Conference USA,0.0,4,8,4-8,11.03,-7.03,-5.0,-15.4,110,12
82,UCLA,Pac-10,0.0,4,8,4-8,9.35,-5.35,3.7,0.2,53,12
83,Southern Miss,Conference USA,0.0,6,6,6-6,11.03,-5.03,-5.2,0.1,54,12
84,UL Monroe,Sun Belt,0.0,4,8,4-8,11.04,-7.04,-6.8,-15.3,108,12
85,UTEP,Conference USA,0.0,5,7,5-7,10.24,-5.24,-3.0,-9.4,94,12
86,Indiana,Big Ten,0.0,3,9,3-9,9.6,-6.6,2.3,-16.3,113,12
87,Purdue,Big Ten,0.0,4,8,4-8,9.58,-5.58,1.8,2.5,48,12
88,Bowling Green,Mid-American,0.0,6,6,6-6,10.83,-4.83,-4.3,-1.9,64,12
89,Mississippi State,SEC,0.0,4,8,4-8,9.9,-5.9,0.3,-9.4,95,12
90,Iowa State,Big 12,0.0,2,10,2-10,9.59,-7.59,1.5,-10.3,97,12
91,Idaho,Western Athletic,0.0,2,10,2-10,10.74,-8.74,-4.8,-20.9,119,12
92,Kansas State,Big 12,0.0,5,7,5-7,9.1,-4.1,1.3,-5.7,83,12
93,Kent State,Mid-American,0.0,4,8,4-8,11.3,-7.3,-6.4,-6.0,84,12
94,Houston,Conference USA,0.0,7,5,7-5,10.97,-3.97,-6.7,9.2,23,12
95,Louisiana,Sun Belt,0.0,6,6,6-6,11.22,-5.22,-6.1,-10.3,98,12
96,Louisiana Tech,Western Athletic,0.0,7,5,7-5,10.64,-3.64,-6.3,-7.6,90,12
97,Louisville,Big East,0.0,5,7,5-7,10.92,-5.92,-2.8,-4.4,80,12
98,Marshall,Conference USA,0.0,4,8,4-8,10.43,-6.43,-1.3,-11.7,101,12
99,Memphis,Conference USA,0.0,6,6,6-6,11.2,-5.2,-7.7,-5.1,81,12
100,Miami (OH),Mid-American,0.0,2,10,2-10,11.18,-9.18,-4.7,-18.0,115,12
101,Michigan,Big Ten,0.0,3,9,3-9,9.44,-6.44,3.7,-2.7,69,12
102,Hawai'i,Western Athletic,0.0,7,6,7-6,10.66,-3.66,-3.2,-1.3,61,13
103,Middle Tennessee,Sun Belt,0.0,5,7,5-7,11.57,-6.57,-8.4,-11.9,102,12
104,NC State,ACC,0.0,6,6,6-6,10.64,-4.64,-0.5,-3.6,74,12
105,San José State,Western Athletic,0.0,6,6,6-6,10.48,-4.48,-5.1,-11.9,103,12
106,Akron,Mid-American,0.0,5,7,5-7,10.97,-5.97,-4.4,-6.2,85,12
107,New Mexico,Mountain West,0.0,4,8,4-8,10.31,-6.31,-1.4,-2.3,67,12
108,New Mexico State,Western Athletic,0.0,3,9,3-9,10.52,-7.52,-4.3,-15.2,107,12
109,North Texas,Sun Belt,0.0,1,11,1-11,11.18,-10.18,-5.6,-16.5,114,12
110,Northern Illinois,Mid-American,0.0,6,6,6-6,11.13,-5.13,-5.6,-4.2,78,12
111,Florida International,Sun Belt,0.0,5,7,5-7,10.65,-5.65,-5.2,-8.3,92,12
112,Notre Dame,FBS Independents,0.0,6,6,6-6,10.08,-4.08,-0.3,-2.7,70,12
113,Ohio,Mid-American,0.0,4,8,4-8,11.02,-7.02,-5.0,-3.3,73,12
114,Florida Atlantic,Sun Belt,0.0,6,6,6-6,10.57,-4.57,-5.3,-7.5,89,12
115,Eastern Michigan,Mid-American,0.0,3,9,3-9,11.07,-8.07,-5.3,-13.7,105,12
116,Duke,ACC,0.0,4,8,4-8,10.83,-6.83,-1.7,-7.0,88,12
117,Colorado State,Mountain West,0.0,6,6,6-6,10.2,-4.2,-1.3,-6.3,86,12
118,SMU,Conference USA,0.0,1,11,1-11,9.97,-8.97,-1.3,-15.3,109,12
119,San Diego State,Mountain West,0.0,2,10,2-10,10.54,-8.54,-4.4,-18.1,116,12
120,Wyoming,Mountain West,0.0,4,8,4-8,10.4,-6.4,-2.5,-6.9,87,12
