sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
88,Texas State,Sun Belt,0.0,6,6,6-6,11.42,-5.42,-8.4,-0.6,71,12
89,Temple,American Athletic,0.0,5,7,5-7,10.84,-5.84,-4.7,-10.7,102,12
90,Stanford,ACC,0.0,4,8,4-8,9.11,-5.11,6.2,-2.8,77,12
91,Air Force,Mountain West,0.0,4,8,4-8,11.52,-7.52,-5.7,-12.0,111,12
92,Missouri State,Conference USA,0.0,7,5,7-5,11.04,-4.04,-7.2,-11.6,106,12
93,Purdue,Big Ten,0.0,2,10,2-10,8.13,-6.13,7.3,-3.8,80,12
94,Oregon State,Pac-12,0.0,2,10,2-10,10.0,-8.0,-1.7,-11.6,107,12
95,Florida State,ACC,0.0,5,7,5-7,9.89,-4.89,2.8,10.0,31,12
96,Florida International,Conference USA,0.0,7,5,7-5,11.47,-4.47,-10.6,-9.2,97,12
97,Florida Atlantic,American Athletic,0.0,4,8,4-8,11.1,-7.1,-5.1,-10.2,100,12
98,Eastern Michigan,Mid-American,0.0,4,8,4-8,11.75,-7.75,-12.6,-13.6,118,12
99,Delaware,Conference USA,0.0,6,6,6-6,11.7,-5.7,-11.1,-13.2,114,12
100,Colorado State,Mountain West,0.0,2,10,2-10,10.88,-8.88,-2.4,-12.1,112,12
101,Colorado,Big 12,0.0,3,9,3-9,9.7,-6.7,5.6,-2.8,76,12
102,Coastal Carolina,Sun Belt,0.0,6,6,6-6,11.04,-5.04,-5.6,-14.1,120,12
103,Charlotte,American Athletic,0.0,1,11,1-11,10.39,-9.39,-2.3,-22.6,133,12
104,Central Michigan,Mid-American,0.0,7,5,7-5,11.24,-4.24,-11.7,-9.7,98,12
105,California,ACC,0.0,7,5,7-5,10.95,-3.95,-2.0,-5.0,85,12
106,Buffalo,Mid-American,0.0,5,7,5-7,11.9,-6.9,-14.8,-17.5,125,12
107,Bowling Green,Mid-American,0.0,4,8,4-8,11.36,-7.36,-11.4,-18.5,129,12
108,Boston College,ACC,0.0,2,10,2-10,10.06,-8.06,2.0,-5.1,86,12
109,Ball State,Mid-American,0.0,4,8,4-8,11.31,-7.31,-9.4,-23.2,134,12
110,Army,American Athletic,0.0,6,6,6-6,11.04,-5.04,-5.6,-4.8,82,12
111,Arkansas State,Sun Belt,0.0,6,6,6-6,11.53,-5.53,-8.6,-13.0,113,12
112,Arkansas,SEC,0.0,2,10,2-10,8.56,-6.56,7.9,9.6,32,12
113,App State,Sun Belt,0.0,5,7,5-7,11.27,-6.27,-9.0,-13.8,119,12
114,Fresno State,Mountain West,0.0,8,4,8-4,11.52,-3.52,-7.8,-6.0,89,12
115,Georgia Southern,Sun Belt,0.0,6,6,6-6,10.95,-4.95,-6.5,-13.6,117,12
116,Georgia State,Sun Belt,0.0,1,11,1-11,10.33,-9.33,-2.9,-15.4,123,12
117,Michigan State,Big Ten,0.0,4,8,4-8,9.45,-5.45,3.7,0.3,68,12
118,Oklahoma State,Big 12,0.0,1,11,1-11,9.26,-8.26,5.3,-12.0,110,12
119,Ohio,Mid-American,0.0,8,4,8-4,11.03,-3.03,-12.4,-6.2,90,12
120,Northern Illinois,Mid-American,0.0,3,9,3-9,11.53,-8.53,-10.9,-21.2,132,12
121,North Carolina,ACC,0.0,4,8,4-8,11.05,-7.05,-2.7,-8.0,93,12
122,New Mexico State,Conference USA,0.0,4,8,4-8,11.39,-7.39,-10.3,-15.6,124,12
123,Nevada,Mountain West,0.0,3,9,3-9,11.14,-8.14,-4.4,-13.5,115,12
124,Akron,Mid-American,0.0,5,7,5-7,11.7,-6.7,-14.8,-20.7,131,12
125,Middle Tennessee,Conference USA,0.0,3,9,3-9,11.81,-8.81,-12.0,-14.7,122,12
126,Miami (OH),Mid-American,0.0,7,6,7-6,12.65,-5.65,-10.6,-9.1,95,13
127,Hawai'i,Mountain West,0.0,8,4,8-4,11.41,-3.41,-7.9,-4.8,81,12
128,Massachusetts,Mid-American,0.0,0,12,0-12,11.08,-11.08,-10.6,-35.3,136,12
129,Maryland,Big Ten,0.0,4,8,4-8,10.08,-6.08,0.7,-2.3,74,12
130,Marshall,Sun Belt,0.0,5,7,5-7,11.0,-6.0,-7.2,-4.9,83,12
131,Louisiana Tech,Conference USA,0.0,7,5,7-5,11.54,-4.54,-11.0,-5.4,88,12
132,Louisiana,Sun Belt,0.0,6,6,6-6,11.11,-5.11,-8.1,-13.5,116,12
133,Liberty,Conference USA,0.0,4,8,4-8,11.52,-7.52,-9.9,-10.3,101,12
134,Kent State,Mid-American,0.0,5,7,5-7,10.3,-5.3,-9.7,-18.0,128,12
135,Jacksonville State,Conference USA,0.0,8,5,8-5,12.83,-4.83,-12.3,-10.7,103,13
136,Wyoming,Mountain West,0.0,4,8,4-8,11.18,-7.18,-7.0,-11.0,104,12
