sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
1,Coastal Carolina,Sun Belt,97.6,11,0,11-0,8.85,2.15,-1.0,16.8,8,11
2,Notre Dame,FBS Independents,96.6,10,1,10-1,7.84,2.16,3.6,18.4,7,11
3,Alabama,SEC,93.8,11,0,11-0,9.2,1.8,0.5,29.4,1,11
4,Clemson,ACC,91.3,10,1,10-1,8.27,1.73,2.6,25.3,2,11
5,Cincinnati,American Athletic,89.8,9,0,9-0,7.67,1.33,-1.8,22.7,4,9
6,Louisiana,Sun Belt,88.5,9,1,9-1,7.54,1.46,0.9,11.4,12,10
7,San José State,Mountain West,79.3,7,0,7-0,6.23,0.77,-5.7,7.9,24,7
8,Texas A&M,SEC,77.7,8,1,8-1,7.22,0.78,-1.4,9.4,20,9
9,Oklahoma,Big 12,75.7,8,2,8-2,7.09,0.91,3.0,18.6,6,10
10,BYU,FBS Independents,71.9,10,1,10-1,9.32,0.68,-2.6,23.6,3,11
11,Miami,ACC,71.2,8,2,8-2,7.23,0.77,5.1,8.1,23,10
12,Iowa State,Big 12,62.6,8,3,8-3,7.51,0.49,6.4,18.6,5,11
13,Tulsa,American Athletic,51.9,6,2,6-2,5.92,0.08,2.6,9.4,19,8
14,Oklahoma State,Big 12,50.7,7,3,7-3,6.94,0.06,5.8,9.6,18,10
15,Ball State,Mid-American,49.8,6,1,6-1,5.95,0.05,-4.0,7.1,29,7
16,Georgia,SEC,43.2,7,2,7-2,7.11,-0.11,0.9,11.8,11,9
17,Texas,Big 12,37.3,6,3,6-3,6.39,-0.39,5.3,12.5,10,9
18,Liberty,FBS Independents,28.9,9,1,9-1,9.42,-0.42,-13.4,-0.0,55,10
19,Boise State,Mountain West,23.4,5,2,5-2,5.66,-0.66,-5.1,7.7,25,7
20,Florida,SEC,22.9,8,3,8-3,8.79,-0.79,-1.0,10.1,15,11
21,Army,FBS Independents,21.7,9,2,9-2,9.66,-0.66,-9.8,3.6,35,11
22,NC State,ACC,21.6,8,3,8-3,8.96,-0.96,0.9,1.4,47,11
23,North Carolina,ACC,20.0,8,3,8-3,9.02,-1.02,-0.7,14.7,9,11
24,TCU,Big 12,16.2,6,4,6-4,7.29,-1.29,3.9,9.7,17,10
25,Western Michigan,Mid-American,16.1,4,2,4-2,4.97,-0.97,-1.0,7.7,26,6
26,Toledo,Mid-American,15.5,4,2,4-2,5.0,-1.0,-1.4,9.3,21,6
27,App State,Sun Belt,13.4,8,3,8-3,9.25,-1.25,-3.5,10.0,16,11
28,Indiana,Big Ten,13.4,6,1,6-1,6.73,-0.73,-12.0,5.3,32,7
29,Memphis,American Athletic,13.0,7,3,7-3,8.2,-1.2,-2.7,-5.3,75,10
30,UCF,American Athletic,12.6,6,3,6-3,7.28,-1.28,-0.4,10.8,14,9
31,Nevada,Mountain West,10.3,6,2,6-2,7.18,-1.18,-5.9,2.5,44,8
32,Iowa,Big Ten,9.0,6,2,6-2,7.27,-1.27,-5.5,11.1,13,8
33,SMU,American Athletic,9.0,7,3,7-3,8.39,-1.39,-4.6,0.3,52,10
34,West Virginia,Big 12,8.2,5,4,5-4,6.67,-1.67,1.3,6.7,31,9
35,Marshall,Conference USA,7.4,7,2,7-2,8.3,-1.3,-9.2,1.4,48,9
36,Northwestern,Big Ten,6.8,6,2,6-2,7.26,-1.26,-9.6,7.1,28,8
37,Wake Forest,ACC,6.7,4,4,4-4,5.73,-1.73,3.0,3.2,39,8
