sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
34,Virginia Tech,ACC,6.8,8,4,8-4,9.9,-1.9,3.4,11.5,23,12
35,Ole Miss,SEC,6.4,7,5,7-5,9.07,-2.07,4.1,8.6,30,12
36,Minnesota,Big Ten,5.8,8,4,8-4,10.01,-2.01,0.8,3.8,53,12
37,BYU,FBS Independents,3.8,8,4,8-4,10.22,-2.22,0.8,11.4,24,12
38,Boston College,ACC,3.2,7,5,7-5,9.22,-2.22,2.4,-1.7,68,12
39,Georgia Tech,ACC,3.1,7,5,7-5,9.56,-2.56,2.8,8.1,32,12
40,Nebraska,Big Ten,3.0,8,4,8-4,10.39,-2.39,-1.4,6.7,40,12
41,Oregon State,Pac-12,2.8,6,6,6-6,8.64,-2.64,5.8,10.5,27,12
42,Boise State,Mountain West,2.8,8,4,8-4,10.2,-2.2,-5.0,3.9,52,12
43,Mississippi State,SEC,2.8,6,6,6-6,8.71,-2.71,6.0,6.5,41,12
44,Utah,Pac-12,2.4,5,7,5-7,8.04,-3.04,9.6,8.5,31,12
45,Texas Tech,Big 12,1.6,7,5,7-5,9.77,-2.77,1.6,7.5,38,12
46,Rice,Conference USA,1.5,10,3,10-3,12.14,-2.14,-7.3,-0.6,63,13
47,East Carolina,Conference USA,1.4,9,3,9-3,11.22,-2.22,-9.0,4.5,50,12
48,Michigan,Big Ten,1.4,7,5,7-5,9.96,-2.96,2.5,8.0,33,12
49,Kansas State,Big 12,1.0,7,5,7-5,9.93,-2.93,0.6,12.8,21,12
50,Ball State,Mid-American,1.0,10,2,10-2,11.76,-1.76,-14.8,-6.0,88,12
51,Houston,American Athletic,0.9,8,4,8-4,10.71,-2.71,-1.7,-0.4,60,12
52,Cincinnati,American Athletic,0.9,9,3,9-3,11.29,-2.29,-7.2,1.0,58,12
53,Penn State,Big Ten,0.7,7,5,7-5,10.01,-3.01,0.0,4.3,51,12
54,Tennessee,SEC,0.5,5,7,5-7,8.44,-3.44,6.9,-2.8,75,12
55,Maryland,ACC,0.4,7,5,7-5,9.86,-2.86,-0.1,1.9,57,12
56,Syracuse,ACC,0.3,6,6,6-6,9.53,-3.53,3.6,-0.5,61,12
57,Bowling Green,Mid-American,0.3,10,3,10-3,12.51,-2.51,-12.5,6.3,42,13
58,Middle Tennessee,Conference USA,0.3,8,4,8-4,11.04,-3.04,-8.3,-10.8,102,12
59,Utah State,Mountain West,0.3,8,5,8-5,11.41,-3.41,-3.4,7.5,37,13
60,Colorado,Pac-12,0.2,4,8,4-8,8.19,-4.19,6.9,-4.3,81,12
61,Navy,FBS Independents,0.1,8,4,8-4,11.27,-3.27,-6.4,-4.8,83,12
62,Buffalo,Mid-American,0.1,8,4,8-4,10.45,-2.45,-10.2,-0.7,64,12
63,Marshall,Conference USA,0.1,9,4,9-4,12.28,-3.28,-11.3,5.8,44,13
64,North Carolina,ACC,0.1,6,6,6-6,10.29,-4.29,0.8,5.4,46,12
65,Pittsburgh,ACC,0.1,6,6,6-6,9.79,-3.79,2.3,7.6,36,12
66,UNLV,Mountain West,0.0,7,5,7-5,10.94,-3.94,-5.9,-9.3,95,12
67,South Florida,American Athletic,0.0,2,10,2-10,10.52,-8.52,-0.3,-7.5,89,12
68,Southern Miss,Conference USA,0.0,1,11,1-11,11.07,-10.07,-6.4,-25.2,122,12
69,West Virginia,Big 12,0.0,4,8,4-8,9.42,-5.42,2.7,-2.3,72,12
70,Wake Forest,ACC,0.0,4,8,4-8,9.68,-5.68,1.6,-1.0,65,12
71,Virginia,ACC,0.0,2,10,2-10,9.24,-7.24,6.0,-2.4,73,12
72,UTSA,Conference USA,0.0,7,5,7-5,10.76,-3.76,-5.0,-2.2,71,12
73,UTEP,Conference USA,0.0,2,10,2-10,11.15,-9.15,-8.1,-22.8,120,12
74,TCU,Big 12,0.0,4,8,4-8,9.08,-5.08,4.6,7.0,39,12
75,Western Michigan,Mid-American,0.0,1,11,1-11,10.84,-9.84,-7.9,-22.8,121,12
76,Western Kentucky,Sun Belt,0.0,8,4,8-4,11.81,-3.81,-10.9,-2.9,76,12
77,Troy,Sun Belt,0.0,6,6,6-6,11.21,-5.21,-8.2,-9.3,96,12
78,UL Monroe,Sun Belt,0.0,6,6,6-6,10.65,-4.65,-5.8,-11.9,104,12
79,Temple,American Athletic,0.0,2,10,2-10,11.0,-9.0,-3.8,-3.8,79,12
80,UConn,American Athletic,0.0,3,9,3-9,10.83,-7.83,-1.7,-5.4,84,12
81,South Alabama,Sun Belt,0.0,6,6,6-6,11.78,-5.78,-10.8,-8.5,91,12
82,UAB,Conference USA,0.0,2,10,2-10,10.66,-8.66,-5.5,-18.7,115,12
83,Texas State,Sun Belt,0.0,6,6,6-6,11.61,-5.61,-11.3,-18.2,114,12
84,Toledo,Mid-American,0.0,7,5,7-5,10.99,-3.99,-7.7,-11.1,103,12
85,Tulane,Conference USA,0.0,7,5,7-5,11.5,-4.5,-7.9,-8.8,92,12
86,Tulsa,Conference USA,0.0,3,9,3-9,10.85,-7.85,-1.8,-10.5,101,12
87,Air Force,Mountain West,0.0,2,10,2-10,11.3,-9.3,-5.9,-21.4,119,12
88,San José State,Mountain West,0.0,6,6,6-6,10.65,-4.65,-2.7,-4.3,80,12
89,Florida Atlantic,Conference USA,0.0,6,6,6-6,10.85,-4.85,-7.3,-1.0,67,12
90,Iowa State,Big 12,0.0,3,9,3-9,9.33,-6.33,3.8,0.4,59,12
91,Indiana,Big Ten,0.0,5,7,5-7,9.41,-4.41,3.6,-1.0,66,12
92,Illinois,Big Ten,0.0,4,8,4-8,9.52,-5.52,2.0,-2.1,70,12
93,Idaho,FBS Independents,0.0,1,11,1-11,10.14,-9.14,-2.4,-16.5,112,12
94,Hawai'i,Mountain West,0.0,1,11,1-11,10.62,-9.62,-0.8,-10.2,98,12
95,Georgia State,Sun Belt,0.0,0,12,0-12,11.02,-11.02,-9.2,-19.0,116,12
96,Florida International,Conference USA,0.0,1,11,1-11,10.91,-9.91,-6.9,-27.0,123,12
97,Florida,SEC,0.0,4,8,4-8,8.84,-4.84,4.9,8.0,34,12
98,San Diego State,Mountain West,0.0,7,5,7-5,10.81,-3.81,-6.1,-4.4,82,12
99,Eastern Michigan,Mid-American,0.0,2,10,2-10,11.44,-9.44,-8.7,-30.0,125,12
100,Colorado State,Mountain West,0.0,7,6,7-6,11.73,-4.73,-7.5,3.4,55,13
101,Central Michigan,Mid-American,0.0,6,6,6-6,11.58,-5.58,-13.8,-17.4,113,12
102,California,Pac-12,0.0,1,11,1-11,7.79,-6.79,10.4,-2.1,69,12
103,Army,FBS Independents,0.0,3,9,3-9,11.26,-8.26,-8.5,-10.2,97,12
104,Arkansas State,Sun Belt,0.0,7,5,7-5,10.96,-3.96,-7.8,-8.9,93,12
105,Arkansas,SEC,0.0,3,9,3-9,8.95,-5.95,3.9,-3.5,77,12
106,Kansas,Big 12,0.0,3,9,3-9,9.54,-6.54,3.5,-10.4,100,12
107,Kent State,Mid-American,0.0,4,8,4-8,10.97,-6.97,-7.6,-14.0,108,12
108,Kentucky,SEC,0.0,2,10,2-10,9.01,-7.01,3.9,-8.3,90,12
109,Louisiana,Sun Belt,0.0,8,4,8-4,11.4,-3.4,-10.6,-5.6,86,12
110,SMU,American Athletic,0.0,5,7,5-7,10.7,-5.7,-1.6,-2.4,74,12
111,Rutgers,American Athletic,0.0,6,6,6-6,10.71,-4.71,-3.7,-9.0,94,12
112,Purdue,Big Ten,0.0,1,11,1-11,9.54,-8.54,4.4,-13.4,107,12
113,Ohio,Mid-American,0.0,7,5,7-5,11.01,-4.01,-10.4,-14.9,109,12
114,Northwestern,Big Ten,0.0,5,7,5-7,9.59,-4.59,2.5,5.0,49,12
115,North Texas,Conference USA,0.0,8,4,8-4,11.25,-3.25,-9.6,-3.5,78,12
116,New Mexico State,FBS Independents,0.0,2,10,2-10,11.08,-9.08,-5.9,-21.1,117,12
117,New Mexico,Mountain West,0.0,3,9,3-9,10.93,-7.93,-5.2,-15.8,111,12
118,Nevada,Mountain West,0.0,4,8,4-8,9.66,-5.66,0.4,-10.4,99,12
119,Akron,Mid-American,0.0,5,7,5-7,11.18,-6.18,-8.8,-13.3,106,12
120,NC State,ACC,0.0,3,9,3-9,9.9,-6.9,1.0,-5.6,85,12
121,Miami (OH),Mid-American,0.0,0,12,0-12,11.4,-11.4,-7.1,-29.4,124,12
122,Memphis,American Athletic,0.0,3,9,3-9,10.99,-7.99,-3.1,-5.7,87,12
123,Massachusetts,Mid-American,0.0,1,11,1-11,10.47,-9.47,-6.5,-21.4,118,12
124,Louisiana Tech,Conference USA,0.0,4,8,4-8,11.73,-7.73,-12.5,-15.0,110,12
125,Wyoming,Mountain West,0.0,5,7,5-7,11.0,-6.0,-6.5,-12.3,105,12
