sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
38,Michigan State,Big Ten,2.5,5,6,5-6,7.61,-2.61,5.6,11.2,17,11
39,Toledo,Mid-American,1.9,9,3,9-3,11.13,-2.13,-10.2,1.8,44,12
40,Oregon State,Pac-10,1.8,5,6,5-6,7.91,-2.91,4.4,4.7,36,11
41,Colorado,Big 12,1.7,7,6,7-6,9.81,-2.81,2.7,1.1,48,13
42,Tulsa,Conference USA,1.6,9,4,9-4,11.53,-2.53,-5.7,0.6,53,13
43,Kansas,Big 12,1.5,7,5,7-5,9.61,-2.61,-0.6,-0.4,57,12
44,South Florida,Big East,0.7,6,6,6-6,9.24,-3.24,0.5,2.3,41,12
45,Maryland,ACC,0.7,5,6,5-6,8.59,-3.59,2.6,4.3,37,11
46,Utah,Mountain West,0.7,7,5,7-5,10.36,-3.36,-0.9,8.1,27,12
47,BYU,Mountain West,0.6,6,6,6-6,9.59,-3.59,1.3,3.1,39,12
48,Navy,FBS Independents,0.6,8,4,8-4,10.8,-2.8,-7.1,-1.6,66,12
49,Rutgers,Big East,0.6,7,5,7-5,10.06,-3.06,-2.4,2.0,43,12
50,Tennessee,SEC,0.5,5,6,5-6,8.29,-3.29,2.9,5.7,32,11
51,Iowa State,Big 12,0.4,7,5,7-5,10.48,-3.48,-2.4,0.7,52,12
52,Fresno State,Western Athletic,0.4,8,5,8-5,10.86,-2.86,-5.3,8.6,24,13
53,Texas A&M,Big 12,0.4,5,6,5-6,8.33,-3.33,1.3,4.2,38,11
54,New Mexico,Mountain West,0.4,6,5,6-5,9.44,-3.44,-2.1,2.2,42,11
55,Colorado State,Mountain West,0.3,6,6,6-6,9.96,-3.96,1.0,-3.7,75,12
56,Missouri,Big 12,0.3,7,5,7-5,10.33,-3.33,-2.3,-3.6,74,12
57,Baylor,Big 12,0.2,5,6,5-6,8.59,-3.59,0.6,-6.9,80,11
58,Indiana,Big Ten,0.2,4,7,4-7,7.97,-3.97,3.2,-2.7,72,11
59,UTEP,Conference USA,0.1,8,4,8-4,11.36,-3.36,-9.1,1.1,49,12
60,Arizona,Pac-10,0.1,3,8,3-8,7.41,-4.41,6.2,5.2,34,11
61,Washington State,Pac-10,0.1,4,7,4-7,8.03,-4.03,2.3,1.3,47,11
62,Vanderbilt,SEC,0.1,5,6,5-6,8.95,-3.95,-1.3,-0.8,59,11
63,Western Michigan,Mid-American,0.1,7,4,7-4,10.3,-3.3,-10.6,-13.5,93,11
64,Pittsburgh,Big East,0.1,5,6,5-6,8.9,-3.9,-1.3,-2.2,70,11
65,Miami (OH),Mid-American,0.1,7,4,7-4,9.74,-2.74,-7.4,-1.2,61,11
66,Temple,FBS Independents,0.0,0,11,0-11,8.76,-8.76,2.1,-22.8,103,11
67,UConn,Big East,0.0,5,6,5-6,9.29,-4.29,-3.2,-0.5,58,11
68,Washington,Pac-10,0.0,2,9,2-9,7.29,-5.29,7.2,-0.3,56,11
69,Wake Forest,ACC,0.0,4,7,4-7,8.78,-4.78,2.1,-0.3,55,11
70,UCF,Conference USA,0.0,8,5,8-5,12.2,-4.2,-7.4,-11.5,91,13
71,UNLV,Mountain West,0.0,2,9,2-9,9.57,-7.57,-2.7,-10.3,87,11
72,Tulane,Conference USA,0.0,2,9,2-9,10.5,-8.5,-9.3,-17.9,99,11
73,UAB,Conference USA,0.0,5,6,5-6,10.33,-5.33,-10.3,-1.4,62,11
74,Syracuse,Big East,0.0,1,10,1-10,8.54,-7.54,2.0,-10.8,88,11
75,Air Force,Mountain West,0.0,4,7,4-7,9.49,-5.49,-0.7,1.1,50,11
76,Southern Miss,Conference USA,0.0,7,5,7-5,10.88,-3.88,-7.1,-11.2,89,12
77,San Diego State,Mountain West,0.0,5,7,5-7,9.7,-4.7,0.9,-1.8,68,12
78,Arkansas,SEC,0.0,4,7,4-7,8.1,-4.1,0.8,1.4,46,11
79,Army,FBS Independents,0.0,4,7,4-7,9.6,-5.6,-3.4,-10.1,85,11
80,Ball State,Mid-American,0.0,4,7,4-7,9.18,-5.18,-2.1,-19.0,101,11
81,Bowling Green,Mid-American,0.0,6,5,6-5,10.19,-4.19,-9.3,-4.0,76,11
82,Buffalo,Mid-American,0.0,1,10,1-10,10.27,-9.27,-7.2,-18.2,100,11
83,Central Michigan,Mid-American,0.0,6,5,6-5,9.74,-3.74,-5.6,-1.8,69,11
84,Cincinnati,Big East,0.0,4,7,4-7,8.63,-4.63,-0.1,-9.3,84,11
85,Duke,ACC,0.0,1,10,1-10,8.72,-7.72,1.4,-16.2,98,11
86,East Carolina,Conference USA,0.0,5,6,5-6,10.02,-5.02,-6.9,-8.8,82,11
87,Eastern Michigan,Mid-American,0.0,4,7,4-7,10.04,-6.04,-7.2,-15.5,96,11
88,Houston,Conference USA,0.0,6,6,6-6,10.84,-4.84,-7.6,-2.4,71,12
89,Illinois,Big Ten,0.0,2,9,2-9,7.28,-5.28,7.3,-5.7,79,11
90,Kansas State,Big 12,0.0,5,6,5-6,9.21,-4.21,-1.9,-5.6,78,11
91,Kent State,Mid-American,0.0,1,10,1-10,10.09,-9.09,-8.0,-14.2,95,11
92,Kentucky,SEC,0.0,3,8,3-8,8.86,-5.86,0.1,-12.7,92,11
93,Marshall,Conference USA,0.0,4,7,4-7,9.91,-5.91,-6.8,-11.4,90,11
94,Memphis,Conference USA,0.0,7,5,7-5,11.12,-4.12,-6.7,-4.3,77,12
95,Mississippi State,SEC,0.0,3,8,3-8,8.71,-5.71,-0.6,-13.5,94,11
96,Akron,Mid-American,0.0,7,6,7-6,11.93,-4.93,-6.8,-8.0,81,13
97,Northern Illinois,Mid-American,0.0,7,5,7-5,10.89,-3.89,-7.5,1.7,45,12
98,Ohio,Mid-American,0.0,4,7,4-7,9.53,-5.53,-4.0,-15.6,97,11
99,Oklahoma State,Big 12,0.0,4,7,4-7,8.66,-4.66,-1.2,-3.5,73,11
100,Ole Miss,SEC,0.0,3,8,3-8,8.98,-5.98,-0.9,-10.2,86,11
101,Rice,Conference USA,0.0,1,10,1-10,9.33,-8.33,-2.1,-20.7,102,11
102,SMU,Conference USA,0.0,5,6,5-6,9.91,-4.91,-5.0,-9.0,83,11
103,Wyoming,Mountain West,0.0,4,7,4-7,9.24,-5.24,-0.9,-1.5,65,11
