sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
56,Virginia,ACC,0.1,6,7,6-7,10.75,-4.75,3.3,-1.4,69,13
57,Indiana,Big Ten,0.1,5,7,5-7,9.15,-4.15,3.2,4.9,49,12
58,Arkansas,SEC,0.1,4,8,4-8,8.41,-4.41,7.3,0.8,61,12
59,Oregon,Pac-12,0.1,7,6,7-6,11.23,-4.23,1.0,8.1,36,13
60,App State,Sun Belt,0.1,9,4,9-4,11.73,-2.73,-7.9,1.5,60,13
61,Pittsburgh,ACC,0.1,5,7,5-7,9.35,-4.35,3.6,5.6,44,12
62,Arizona,Pac-12,0.1,7,6,7-6,11.44,-4.44,-1.2,5.4,46,13
63,Navy,American Athletic,0.1,7,6,7-6,11.02,-4.02,1.3,3.3,53,13
64,Houston,American Athletic,0.1,7,5,7-5,10.94,-3.94,-2.0,3.4,52,12
65,Maryland,Big Ten,0.1,4,8,4-8,8.32,-4.32,8.5,-5.1,84,12
66,Temple,American Athletic,0.0,7,6,7-6,11.38,-4.38,-3.0,-0.8,67,13
67,UL Monroe,Sun Belt,0.0,4,8,4-8,10.54,-6.54,-4.9,-14.2,114,12
68,Tulane,American Athletic,0.0,5,7,5-7,10.41,-5.41,-2.2,-6.3,89,12
69,Tulsa,American Athletic,0.0,2,10,2-10,10.64,-8.64,-1.3,-9.4,97,12
70,Rutgers,Big Ten,0.0,4,8,4-8,9.23,-5.23,4.3,-7.8,92,12
71,UAB,Conference USA,0.0,8,5,8-5,12.58,-4.58,-12.6,-9.6,99,13
72,SMU,American Athletic,0.0,7,6,7-6,11.33,-4.33,-1.9,-2.7,72,13
73,Texas State,Sun Belt,0.0,2,10,2-10,11.66,-9.66,-9.1,-21.4,124,12
74,UConn,American Athletic,0.0,3,9,3-9,10.46,-7.46,-1.1,-13.2,109,12
75,Western Michigan,Mid-American,0.0,6,6,6-6,11.11,-5.11,-8.8,-9.4,98,12
76,Rice,Conference USA,0.0,1,11,1-11,11.29,-10.29,-6.0,-21.6,125,12
77,Western Kentucky,Conference USA,0.0,6,7,6-7,12.67,-6.67,-12.7,-12.8,108,13
78,San José State,Mountain West,0.0,2,11,2-11,12.05,-10.05,-4.6,-26.4,127,13
79,South Alabama,Sun Belt,0.0,4,8,4-8,11.2,-7.2,-7.2,-16.2,117,12
80,UNLV,Mountain West,0.0,5,7,5-7,10.96,-5.96,-8.7,-12.0,107,12
81,Vanderbilt,SEC,0.0,5,7,5-7,9.41,-4.41,3.8,-1.2,68,12
82,Southern Miss,Conference USA,0.0,8,5,8-5,12.53,-4.53,-10.8,-4.8,83,13
83,Utah State,Mountain West,0.0,6,7,6-7,11.74,-5.74,-7.3,-6.2,88,13
84,UTEP,Conference USA,0.0,0,12,0-12,10.83,-10.83,-4.1,-27.8,129,12
85,Tennessee,SEC,0.0,4,8,4-8,8.98,-4.98,6.1,-4.1,80,12
86,UTSA,Conference USA,0.0,6,5,6-5,10.79,-4.79,-12.3,-7.9,94,11
87,Air Force,Mountain West,0.0,5,7,5-7,11.09,-6.09,-4.6,-9.7,100,12
88,Oregon State,Pac-12,0.0,1,11,1-11,10.05,-9.05,2.6,-13.3,110,12
89,Cincinnati,American Athletic,0.0,4,8,4-8,10.67,-6.67,-2.9,-11.7,106,12
90,Georgia Southern,Sun Belt,0.0,2,10,2-10,10.74,-8.74,-5.6,-14.0,113,12
91,Florida International,Conference USA,0.0,8,5,8-5,12.04,-4.04,-8.4,-10.8,103,13
92,Florida,SEC,0.0,4,7,4-7,8.47,-4.47,7.1,5.3,48,11
93,Eastern Michigan,Mid-American,0.0,5,7,5-7,11.53,-6.53,-8.6,-7.5,91,12
94,East Carolina,American Athletic,0.0,3,9,3-9,10.31,-7.31,-0.7,-18.1,121,12
95,Colorado State,Mountain West,0.0,7,6,7-6,11.89,-4.89,-8.1,-3.6,78,13
96,Colorado,Pac-12,0.0,5,7,5-7,10.35,-5.35,-0.4,-4.7,82,12
97,Coastal Carolina,Sun Belt,0.0,3,9,3-9,11.62,-8.62,-9.3,-15.2,116,12
98,Charlotte,Conference USA,0.0,1,11,1-11,11.55,-10.55,-8.2,-27.0,128,12
99,Hawai'i,Mountain West,0.0,3,9,3-9,11.56,-8.56,-7.9,-18.4,122,12
100,Central Michigan,Mid-American,0.0,8,5,8-5,12.34,-4.34,-8.4,-5.8,86,13
101,California,Pac-12,0.0,5,7,5-7,10.08,-5.08,1.8,-0.2,64,12
102,Buffalo,Mid-American,0.0,6,6,6-6,11.58,-5.58,-9.8,-8.4,96,12
103,Bowling Green,Mid-American,0.0,2,10,2-10,11.12,-9.12,-5.9,-16.5,119,12
104,Baylor,Big 12,0.0,1,11,1-11,9.1,-8.1,5.2,-2.1,71,12
105,Ball State,Mid-American,0.0,2,10,2-10,11.8,-9.8,-9.5,-27.8,130,12
106,BYU,FBS Independents,0.0,4,9,4-9,11.08,-7.08,-3.1,-10.2,102,13
107,Arkansas State,Sun Belt,0.0,7,5,7-5,11.77,-4.77,-11.8,-3.2,74,12
108,Georgia State,Sun Belt,0.0,7,5,7-5,11.17,-4.17,-11.1,-11.5,105,12
109,Idaho,Sun Belt,0.0,4,8,4-8,11.45,-7.45,-9.6,-13.8,112,12
110,Old Dominion,Conference USA,0.0,5,7,5-7,11.29,-6.29,-8.5,-19.5,123,12
111,Akron,Mid-American,0.0,7,7,7-7,12.47,-5.47,-5.1,-14.3,115,14
112,Ohio,Mid-American,0.0,9,4,9-4,12.56,-3.56,-9.7,3.2,55,13
113,Northern Illinois,Mid-American,0.0,8,5,8-5,12.34,-4.34,-8.4,-3.3,75,13
114,North Texas,Conference USA,0.0,9,5,9-5,12.9,-3.9,-6.7,-7.0,90,14
115,North Carolina,ACC,0.0,3,9,3-9,9.43,-6.43,4.2,-3.6,77,12
116,New Mexico State,Sun Belt,0.0,7,6,7-6,12.52,-5.52,-9.9,-7.9,95,13
117,New Mexico,Mountain West,0.0,3,9,3-9,11.22,-8.22,-5.0,-16.3,118,12
118,Nevada,Mountain West,0.0,3,9,3-9,10.89,-7.89,-5.5,-10.9,104,12
119,Nebraska,Big Ten,0.0,4,8,4-8,9.0,-5.0,6.9,-3.7,79,12
120,Minnesota,Big Ten,0.0,5,7,5-7,9.85,-4.85,2.5,-1.7,70,12
121,Illinois,Big Ten,0.0,2,10,2-10,9.4,-7.4,3.1,-10.0,101,12
122,Middle Tennessee,Conference USA,0.0,7,6,7-6,12.48,-5.48,-9.7,-6.0,87,13
123,Miami (OH),Mid-American,0.0,5,7,5-7,11.09,-6.09,-9.8,-7.8,93,12
124,Massachusetts,FBS Independents,0.0,4,8,4-8,11.19,-7.19,-8.0,-4.3,81,12
125,Marshall,Conference USA,0.0,8,5,8-5,12.24,-4.24,-8.8,-3.4,76,13
126,Louisiana Tech,Conference USA,0.0,7,6,7-6,12.1,-5.1,-7.8,-2.9,73,13
127,Louisiana,Sun Belt,0.0,5,7,5-7,11.42,-6.42,-9.4,-18.0,120,12
128,Kent State,Mid-American,0.0,2,10,2-10,10.44,-8.44,-4.1,-22.5,126,12
129,Kansas,Big 12,0.0,1,11,1-11,9.0,-8.0,6.1,-13.4,111,12
130,Wyoming,Mountain West,0.0,8,5,8-5,12.15,-4.15,-8.0,-5.2,85,13
