sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
29,USC,Pac-12,11.7,7,5,7-5,8.74,-1.74,5.0,9.0,32,12
30,Oklahoma State,Big 12,11.1,7,5,7-5,8.79,-1.79,5.2,13.9,15,12
31,Fresno State,Mountain West,10.9,9,3,9-3,10.32,-1.32,-4.6,9.6,30,12
32,TCU,Big 12,9.9,7,5,7-5,8.89,-1.89,4.2,11.7,21,12
33,Baylor,Big 12,9.1,7,5,7-5,8.93,-1.93,4.1,11.6,22,12
34,West Virginia,Big 12,8.4,7,5,7-5,8.96,-1.96,3.6,7.5,35,12
35,Arizona,Pac-12,8.0,7,5,7-5,8.98,-1.98,3.5,6.7,37,12
36,Wisconsin,Big Ten,7.4,8,5,8-5,10.04,-2.04,1.8,11.3,24,13
37,San Diego State,Mountain West,7.1,9,3,9-3,10.68,-1.68,-4.4,6.0,44,12
38,Rutgers,Big East,6.8,9,3,9-3,10.68,-1.68,-4.0,1.0,58,12
39,Washington,Pac-12,6.6,7,5,7-5,9.06,-2.06,2.8,6.3,41,12
40,Texas Tech,Big 12,6.5,7,5,7-5,9.11,-2.11,1.8,14.3,14,12
41,Louisiana Tech,Western Athletic,5.5,9,3,9-3,10.6,-1.6,-6.2,-0.4,62,12
42,Tulsa,Conference USA,4.9,10,3,10-3,11.89,-1.89,-4.7,5.1,49,13
43,Cincinnati,Big East,4.7,9,3,9-3,10.88,-1.88,-5.8,2.6,56,12
44,Kent State,Mid-American,3.9,11,2,11-2,12.54,-1.54,-10.5,-6.2,82,13
45,Missouri,SEC,3.8,5,7,5-7,7.58,-2.58,8.7,2.6,55,12
46,Ole Miss,SEC,3.8,6,6,6-6,8.3,-2.3,5.2,11.5,23,12
47,Iowa State,Big 12,3.7,6,6,6-6,8.71,-2.71,5.5,-2.4,68,12
48,Miami,ACC,3.6,7,5,7-5,9.34,-2.34,2.0,-2.6,69,12
49,Penn State,Big Ten,2.5,8,4,8-4,10.31,-2.31,-1.2,9.2,31,12
50,Arizona State,Pac-12,2.4,7,5,7-5,9.64,-2.64,-0.1,10.9,25,12
51,Louisiana,Sun Belt,2.0,8,4,8-4,10.33,-2.33,-3.0,4.2,52,12
52,Navy,FBS Independents,1.3,8,4,8-4,10.51,-2.51,-4.3,-6.2,83,12
53,UL Monroe,Sun Belt,1.3,8,4,8-4,10.73,-2.73,-2.7,-2.2,66,12
54,Ball State,Mid-American,1.2,9,3,9-3,11.2,-2.2,-7.5,-5.1,75,12
55,UCF,Conference USA,1.0,9,4,9-4,11.66,-2.66,-4.3,5.2,48,13
56,BYU,FBS Independents,1.0,7,5,7-5,9.96,-2.96,-2.1,12.4,18,12
57,Toledo,Mid-American,0.9,9,3,9-3,11.32,-2.32,-8.7,-3.9,71,12
58,Middle Tennessee,Sun Belt,0.9,8,4,8-4,10.83,-2.83,-4.4,-9.1,94,12
59,Michigan State,Big Ten,0.7,6,6,6-6,9.4,-3.4,2.4,13.8,16,12
60,NC State,ACC,0.5,7,5,7-5,10.14,-3.14,-2.0,-1.8,65,12
61,Syracuse,Big East,0.4,7,5,7-5,10.51,-3.51,-1.8,6.1,43,12
62,East Carolina,Conference USA,0.4,8,4,8-4,10.73,-2.73,-6.4,-6.4,84,12
63,Virginia Tech,ACC,0.3,6,6,6-6,9.67,-3.67,1.2,4.4,51,12
64,Duke,ACC,0.3,6,6,6-6,9.63,-3.63,1.1,-5.8,77,12
65,North Carolina,ACC,0.3,8,4,8-4,11.11,-3.11,-5.1,8.4,33,12
66,Tennessee,SEC,0.2,5,7,5-7,8.79,-3.79,3.2,6.6,38,12
67,Utah,Pac-12,0.2,5,7,5-7,9.38,-4.38,2.2,-4.1,72,12
68,Minnesota,Big Ten,0.1,6,6,6-6,9.98,-3.98,-0.8,-6.6,85,12
69,Western Kentucky,Sun Belt,0.1,7,5,7-5,10.29,-3.29,-4.0,0.6,60,12
70,Georgia Tech,ACC,0.1,6,7,6-7,10.25,-4.25,1.1,5.5,47,13
71,Purdue,Big Ten,0.1,6,6,6-6,9.86,-3.86,-1.3,-6.2,81,12
72,Southern Miss,Conference USA,0.0,0,12,0-12,10.5,-10.5,-1.8,-16.6,116,12
73,Troy,Sun Belt,0.0,5,7,5-7,11.02,-6.02,-3.2,-0.4,61,12
74,Temple,Big East,0.0,4,7,4-7,9.51,-5.51,-1.9,-13.2,109,11
75,Western Michigan,Mid-American,0.0,4,8,4-8,11.64,-7.64,-11.3,-8.0,87,12
76,Texas State,Western Athletic,0.0,4,8,4-8,10.78,-6.78,-6.4,-16.8,117,12
77,Tulane,Conference USA,0.0,2,10,2-10,10.95,-8.95,-3.2,-13.2,108,12
78,South Florida,Big East,0.0,3,9,3-9,10.1,-7.1,-0.2,-8.1,88,12
79,UAB,Conference USA,0.0,3,9,3-9,10.32,-7.32,-3.6,-11.0,103,12
80,UConn,Big East,0.0,5,7,5-7,10.77,-5.77,-4.6,-6.1,80,12
81,UNLV,Mountain West,0.0,2,11,2-11,11.81,-9.81,-4.9,-13.7,112,13
82,UTEP,Conference USA,0.0,3,9,3-9,10.12,-7.12,-2.2,-11.5,105,12
83,UTSA,Western Athletic,0.0,8,4,8-4,11.42,-3.42,-12.6,-17.9,119,12
84,Virginia,ACC,0.0,4,8,4-8,10.37,-6.37,-1.4,-0.7,63,12
85,Wake Forest,ACC,0.0,5,7,5-7,9.61,-4.61,0.6,-12.0,106,12
86,Washington State,Pac-12,0.0,3,9,3-9,9.02,-6.02,2.1,-4.4,73,12
87,Air Force,Mountain West,0.0,6,6,6-6,10.82,-4.82,-6.3,-1.1,64,12
88,Nevada,Mountain West,0.0,7,5,7-5,11.07,-4.07,-6.5,0.9,59,12
89,South Alabama,Sun Belt,0.0,2,11,2-11,11.93,-9.93,-6.0,-8.6,91,13
90,SMU,Conference USA,0.0,6,6,6-6,10.07,-4.07,-2.7,-2.6,70,12
91,Houston,Conference USA,0.0,5,7,5-7,11.18,-6.18,-6.3,-8.5,90,12
92,Hawai'i,Mountain West,0.0,3,9,3-9,10.17,-7.17,-2.2,-12.5,107,12
93,Florida International,Sun Belt,0.0,3,9,3-9,10.85,-7.85,-2.6,-2.4,67,12
94,Florida Atlantic,Sun Belt,0.0,3,9,3-9,9.92,-6.92,-1.3,-9.1,95,12
95,Eastern Michigan,Mid-American,0.0,2,10,2-10,11.11,-9.11,-6.4,-19.2,120,12
96,Colorado State,Mountain West,0.0,4,8,4-8,10.62,-6.62,-5.3,-8.8,93,12
97,Colorado,Pac-12,0.0,1,11,1-11,9.09,-8.09,3.9,-21.8,122,12
98,Central Michigan,Mid-American,0.0,6,6,6-6,11.29,-5.29,-10.6,-13.7,113,12
99,California,Pac-12,0.0,3,9,3-9,8.83,-5.83,5.4,3.2,54,12
100,Buffalo,Mid-American,0.0,4,8,4-8,10.74,-6.74,-7.1,-9.8,100,12
101,Bowling Green,Mid-American,0.0,8,4,8-4,11.04,-3.04,-11.3,-5.5,76,12
102,Boston College,ACC,0.0,2,10,2-10,9.63,-7.63,0.6,-8.8,92,12
103,Auburn,SEC,0.0,3,9,3-9,7.92,-4.92,6.8,-4.7,74,12
104,Army,FBS Independents,0.0,2,10,2-10,11.32,-9.32,-7.2,-9.5,97,12
105,Arkansas,SEC,0.0,4,8,4-8,8.39,-4.39,5.8,6.2,42,12
106,Idaho,Western Athletic,0.0,1,11,1-11,9.93,-8.93,-4.0,-14.0,114,12
107,Illinois,Big Ten,0.0,2,10,2-10,9.67,-7.67,0.7,-11.2,104,12
108,Indiana,Big Ten,0.0,4,8,4-8,10.22,-6.22,-3.2,-5.9,79,12
109,Akron,Mid-American,0.0,1,11,1-11,11.21,-10.21,-8.6,-17.6,118,12
110,Rice,Conference USA,0.0,6,6,6-6,11.21,-5.21,-6.7,-8.4,89,12
111,Pittsburgh,Big East,0.0,6,6,6-6,10.4,-4.4,-3.8,11.9,20,12
112,Ohio,Mid-American,0.0,8,4,8-4,11.44,-3.44,-13.1,-10.5,101,12
113,North Texas,Sun Belt,0.0,4,8,4-8,10.16,-6.16,-1.6,-14.2,115,12
114,New Mexico State,Western Athletic,0.0,1,11,1-11,11.0,-10.0,-7.2,-22.1,123,12
115,New Mexico,Mountain West,0.0,4,9,4-9,11.45,-7.45,-5.5,-13.6,111,13
116,Miami (OH),Mid-American,0.0,4,8,4-8,10.86,-6.86,-8.4,-19.7,121,12
117,Iowa,Big Ten,0.0,4,8,4-8,9.96,-5.96,-0.3,-7.9,86,12
118,Memphis,Conference USA,0.0,4,8,4-8,11.29,-7.29,-7.6,-9.3,96,12
119,Massachusetts,Mid-American,0.0,1,11,1-11,11.03,-10.03,-6.6,-31.4,124,12
120,Maryland,ACC,0.0,4,8,4-8,9.93,-5.93,-1.0,-9.5,99,12
121,Marshall,Conference USA,0.0,5,7,5-7,11.21,-6.21,-6.9,-5.9,78,12
122,Kentucky,SEC,0.0,2,10,2-10,9.14,-7.14,4.3,-10.5,102,12
123,Kansas,Big 12,0.0,1,11,1-11,8.43,-7.43,5.7,-9.5,98,12
124,Wyoming,Mountain West,0.0,4,8,4-8,10.65,-6.65,-3.9,-13.3,110,12
