sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
47,Toledo,Mid-American,0.6,8,3,8-3,10.3,-2.3,-11.9,-2.4,68,11
48,Maryland,ACC,0.5,5,6,5-6,8.69,-3.69,2.4,4.0,37,11
49,Colorado State,Mountain West,0.5,6,5,6-5,9.34,-3.34,0.0,-4.5,76,11
50,UTEP,Conference USA,0.5,8,3,8-3,10.51,-2.51,-9.4,5.7,31,11
51,BYU,Mountain West,0.4,6,5,6-5,9.37,-3.37,-1.0,0.7,51,11
52,Texas A&M,Big 12,0.4,5,6,5-6,8.37,-3.37,1.8,4.8,36,11
53,Tennessee,SEC,0.4,5,6,5-6,8.5,-3.5,2.7,5.5,32,11
54,Baylor,Big 12,0.2,5,6,5-6,8.63,-3.63,0.9,-6.5,80,11
55,UCF,Conference USA,0.2,8,4,8-4,11.19,-3.19,-6.6,-9.9,85,12
56,New Mexico,Mountain West,0.2,6,5,6-5,9.72,-3.72,-3.1,1.2,47,11
57,Navy,FBS Independents,0.2,7,4,7-4,9.95,-2.95,-7.5,-2.1,65,11
58,Missouri,Big 12,0.2,6,5,6-5,9.44,-3.44,-2.3,-3.6,74,11
59,Utah,Mountain West,0.1,6,5,6-5,9.89,-3.89,-2.7,4.0,38,11
60,Vanderbilt,SEC,0.1,5,6,5-6,9.13,-4.13,-1.5,-1.1,61,11
61,Arizona,Pac-10,0.1,3,8,3-8,7.5,-4.5,6.3,5.4,34,11
62,Washington State,Pac-10,0.1,4,7,4-7,7.97,-3.97,2.8,1.4,46,11
63,Indiana,Big Ten,0.1,4,7,4-7,8.16,-4.16,2.9,-3.0,70,11
64,Pittsburgh,Big East,0.1,5,6,5-6,8.89,-3.89,-0.9,-1.7,62,11
65,Miami (OH),Mid-American,0.1,7,4,7-4,9.82,-2.82,-8.1,-1.9,64,11
66,Western Michigan,Mid-American,0.0,7,4,7-4,10.5,-3.5,-11.8,-14.8,94,11
67,Temple,FBS Independents,0.0,0,11,0-11,8.95,-8.95,1.2,-23.7,103,11
68,UConn,Big East,0.0,5,6,5-6,9.16,-4.16,-2.6,0.2,53,11
69,Washington,Pac-10,0.0,2,9,2-9,7.3,-5.3,7.5,0.0,54,11
70,Wake Forest,ACC,0.0,4,7,4-7,8.72,-4.72,2.7,0.3,52,11
71,UNLV,Mountain West,0.0,2,9,2-9,9.95,-7.95,-4.2,-12.1,91,11
72,Tulane,Conference USA,0.0,2,9,2-9,10.42,-8.42,-8.2,-16.6,99,11
73,UAB,Conference USA,0.0,5,6,5-6,10.24,-5.24,-9.4,-0.6,58,11
74,Syracuse,Big East,0.0,1,10,1-10,8.53,-7.53,2.2,-10.5,88,11
75,Air Force,Mountain West,0.0,4,7,4-7,9.88,-5.88,-2.2,-0.3,57,11
76,Southern Miss,Conference USA,0.0,6,5,6-5,9.88,-3.88,-5.4,-11.0,90,11
77,San Diego State,Mountain West,0.0,5,7,5-7,10.1,-5.1,-0.5,-3.3,73,12
78,Arkansas,SEC,0.0,4,7,4-7,8.19,-4.19,0.9,1.5,45,11
79,Army,FBS Independents,0.0,4,7,4-7,9.78,-5.78,-3.9,-10.6,89,11
80,Ball State,Mid-American,0.0,4,7,4-7,9.29,-5.29,-2.9,-20.1,102,11
81,Bowling Green,Mid-American,0.0,6,5,6-5,10.38,-4.38,-10.6,-5.4,77,11
82,Buffalo,Mid-American,0.0,1,10,1-10,10.42,-9.42,-8.1,-19.2,100,11
83,Central Michigan,Mid-American,0.0,6,5,6-5,9.89,-3.89,-6.7,-2.9,69,11
84,Cincinnati,Big East,0.0,4,7,4-7,8.63,-4.63,0.3,-8.9,84,11
85,Duke,ACC,0.0,1,10,1-10,8.66,-7.66,1.9,-15.5,96,11
86,East Carolina,Conference USA,0.0,5,6,5-6,9.99,-4.99,-6.1,-8.1,82,11
87,Eastern Michigan,Mid-American,0.0,4,7,4-7,10.21,-6.21,-8.2,-16.5,98,11
88,Houston,Conference USA,0.0,6,5,6-5,9.83,-3.83,-7.1,1.0,49,11
89,Illinois,Big Ten,0.0,2,9,2-9,7.46,-5.46,7.0,-6.2,79,11
90,Kansas State,Big 12,0.0,5,6,5-6,9.24,-4.24,-1.8,-5.4,78,11
91,Kent State,Mid-American,0.0,1,10,1-10,10.19,-9.19,-8.6,-14.9,95,11
92,Kentucky,SEC,0.0,3,8,3-8,8.84,-5.84,0.5,-12.2,92,11
93,Marshall,Conference USA,0.0,4,7,4-7,9.81,-5.81,-5.8,-10.3,87,11
94,Memphis,Conference USA,0.0,6,5,6-5,10.06,-4.06,-5.5,-4.1,75,11
95,Mississippi State,SEC,0.0,3,8,3-8,8.77,-5.77,-0.1,-13.0,93,11
96,Akron,Mid-American,0.0,7,5,7-5,11.14,-4.14,-7.9,-8.1,83,12
97,Northern Illinois,Mid-American,0.0,7,5,7-5,11.03,-4.03,-8.2,0.8,50,12
98,Ohio,Mid-American,0.0,4,7,4-7,9.66,-5.66,-4.8,-16.5,97,11
99,Oklahoma State,Big 12,0.0,4,7,4-7,8.67,-4.67,-1.0,-2.4,67,11
100,Ole Miss,SEC,0.0,3,8,3-8,9.08,-6.08,-0.9,-10.2,86,11
101,Rice,Conference USA,0.0,1,10,1-10,9.26,-8.26,-1.1,-19.5,101,11
102,SMU,Conference USA,0.0,5,6,5-6,9.87,-4.87,-4.1,-8.1,81,11
103,Wyoming,Mountain West,0.0,4,7,4-7,9.61,-5.61,-2.3,-3.1,71,11
