rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,23.6,5-0,5,0,40.0,17.4,23.8,22.8,5,0.75
2,Georgia,,22.9,4-1,4,1,38.7,17.1,21.4,22.4,4,0.6
3,Ole Miss,,21.2,5-1,5,1,38.7,15.9,17.9,23.0,5,0.75
4,Alabama,,20.6,4-1,4,1,38.4,18.3,20.6,20.4,5,0.75
5,Oregon,,20.1,5-0,5,0,38.3,20.3,20.4,18.5,4,0.6
6,Texas,,18.8,5-0,5,0,37.8,18.0,16.8,20.2,5,0.75
7,Penn State,,17.7,5-0,5,0,34.6,16.1,15.4,18.9,5,0.75
8,Iowa State,,14.7,5-0,5,0,31.6,18.2,14.3,13.7,4,0.6
9,Miami,,14.6,6-0,6,0,37.0,21.8,12.9,15.3,5,0.75
10,Kansas State,,14.2,4-1,4,1,36.0,21.8,14.5,14.6,4,0.6
11,LSU,,14.2,4-1,4,1,39.5,26.1,11.7,13.9,4,0.6
12,Washington,,13.7,4-2,4,2,35.5,20.4,12.2,15.2,5,0.75
13,Notre Dame,,13.4,4-1,4,1,29.9,16.3,12.5,13.9,5,0.75
14,Tennessee,,13.2,4-1,4,1,33.3,20.6,12.8,13.0,4,0.6
15,SMU,,12.3,5-1,5,1,30.8,19.2,12.4,11.7,5,0.75
16,Louisville,,12.1,3-2,3,2,32.8,21.1,10.3,12.1,4,0.6
17,Texas A&M,,11.8,5-1,5,1,31.4,19.8,10.5,11.7,5,0.75
18,USC,,11.2,3-2,3,2,34.1,22.2,8.9,12.2,5,0.75
19,Texas Tech,,11.1,5-1,5,1,30.9,19.1,9.9,11.9,5,0.75
20,Boise State,,11.0,4-1,4,1,33.3,24.5,13.7,9.0,4,0.6
21,Indiana,,10.8,6-0,6,0,35.8,27.4,14.3,8.2,5,0.75
22,Oklahoma,,10.6,4-1,4,1,29.5,19.1,9.9,10.6,5,0.75
23,Michigan,,10.4,4-2,4,2,32.4,18.9,6.1,13.7,6,0.9
24,Maryland,,10.3,3-2,3,2,31.4,22.8,12.4,8.8,4,0.6
25,Kentucky,,9.9,3-2,3,2,30.2,19.5,7.8,10.8,5,0.75
26,South Carolina,,9.0,3-2,3,2,27.6,18.3,7.3,9.4,5,0.75
27,Virginia Tech,,8.2,3-3,3,3,29.0,22.6,10.5,6.5,6,0.9
28,Tulane,,7.6,4-2,4,2,29.6,21.0,6.3,8.6,5,0.75
29,Arkansas,,7.3,4-2,4,2,29.4,20.2,3.6,9.2,5,0.75
30,Minnesota,,7.2,3-3,3,3,29.7,20.8,4.6,8.9,5,0.75
31,BYU,,7.2,5-0,5,0,26.7,22.2,11.6,4.5,4,0.6
32,Missouri,,7.1,4-1,4,1,30.6,25.3,7.2,5.7,4,0.6
33,Iowa,,7.1,3-2,3,2,23.8,17.8,8.9,6.0,4,0.6
34,Arizona State,,7.0,4-1,4,1,31.2,21.9,2.6,9.3,5,0.75
35,Arizona,,6.9,3-2,3,2,32.0,24.3,3.7,7.9,4,0.6
36,Pittsburgh,,6.8,5-0,5,0,26.6,21.3,8.0,5.4,4,0.6
37,Utah,,6.6,4-1,4,1,24.2,17.3,5.2,7.1,4,0.6
38,James Madison,,6.6,4-1,4,1,27.8,24.2,12.0,3.7,4,0.6
39,Nebraska,,6.3,5-1,5,1,28.6,23.6,6.8,5.2,5,0.75
40,Auburn,,5.8,2-4,2,4,30.0,21.4,-0.3,8.8,5,0.75
41,West Virginia,,5.8,3-2,3,2,31.9,26.9,6.0,5.1,4,0.6
42,Cincinnati,,5.7,3-2,3,2,31.7,27.7,7.2,4.1,4,0.6
43,Washington State,,5.7,4-1,4,1,29.3,25.1,8.7,4.3,4,0.6
44,Illinois,,5.6,4-1,4,1,28.7,23.9,4.6,5.0,4,0.6
45,Florida,,5.6,3-2,3,2,31.1,25.0,1.9,6.4,4,0.6
46,Clemson,,5.1,4-1,4,1,29.6,26.4,7.9,3.4,5,0.75
47,Kansas,,5.1,1-5,1,5,33.0,26.6,2.1,6.5,5,0.75
48,TCU,,4.8,3-3,3,3,35.6,28.3,0.2,7.5,5,0.75
49,UCF,,4.6,3-2,3,2,31.1,25.3,0.6,6.0,4,0.6
50,Georgia Tech,,4.4,4-2,4,2,31.0,26.6,4.1,4.4,5,0.75
51,Colorado,,4.4,4-1,4,1,26.7,22.4,4.0,4.3,4,0.6
52,California,,4.0,3-2,3,2,29.1,24.6,2.1,4.6,4,0.6
53,Baylor,,3.9,2-4,2,4,30.7,26.4,2.2,4.4,5,0.75
54,Virginia,,3.7,4-1,4,1,26.7,24.5,3.3,2.2,4,0.6
55,Navy,,3.1,5-0,5,0,30.9,28.7,4.7,2.1,4,0.6
56,North Carolina,,2.9,3-3,3,3,30.8,28.5,4.1,2.4,5,0.75
57,Wisconsin,,2.8,3-2,3,2,26.9,24.5,1.5,2.6,4,0.6
58,UNLV,,2.7,4-1,4,1,28.5,26.8,5.0,1.6,4,0.6
59,Houston,,2.4,2-4,2,4,22.8,18.4,-0.6,4.4,6,0.9
60,Rutgers,,2.3,4-1,4,1,24.6,25.1,6.6,-0.6,4,0.6
61,Oklahoma State,,1.8,3-3,3,3,28.8,26.5,0.2,2.4,5,0.75
62,Oregon State,,1.8,4-1,4,1,28.8,27.3,2.4,1.8,4,0.6
63,Duke,,1.5,5-1,5,1,22.4,22.6,5.3,-0.2,5,0.75
64,Michigan State,,1.4,3-3,3,3,23.2,22.6,3.1,0.6,5,0.75
65,Syracuse,,1.1,4-1,4,1,30.1,29.7,1.5,0.4,4,0.6
66,Memphis,,1.0,4-1,4,1,26.8,27.8,3.2,-0.8,4,0.6
67,UCLA,,1.0,1-4,1,4,24.5,22.4,-1.5,2.3,5,0.75
