rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,26.1,3-0,3,0,41.1,16.0,21.6,26.4,2,0.3
2,Oregon,,21.6,3-0,3,0,40.0,20.3,19.1,20.6,2,0.3
3,Alabama,,19.9,3-0,3,0,34.2,17.0,22.7,17.9,3,0.45
4,Ohio State,,19.8,3-0,3,0,38.2,18.3,16.3,20.8,3,0.45
5,Penn State,,18.5,3-0,3,0,32.2,14.3,17.3,18.6,3,0.45
6,Texas,,18.4,4-0,4,0,37.5,20.0,19.2,17.9,4,0.6
7,Notre Dame,,15.5,3-1,3,1,34.4,18.2,13.7,16.6,4,0.6
8,Ole Miss,,15.2,4-0,4,0,36.2,21.8,14.2,14.9,3,0.45
9,Missouri,,14.2,4-0,4,0,32.7,20.7,14.3,12.4,3,0.45
10,LSU,,14.1,3-1,3,1,39.5,26.3,10.4,13.9,3,0.45
11,Louisville,,13.8,3-0,3,0,31.4,18.4,10.6,13.6,2,0.3
12,Tennessee,,13.0,4-0,4,0,33.5,22.0,13.5,12.0,3,0.45
13,Iowa State,,12.8,3-0,3,0,30.1,18.8,10.9,11.8,2,0.3
14,Michigan,,12.4,3-1,3,1,31.8,18.6,12.8,13.7,4,0.6
15,Texas A&M,,11.9,3-1,3,1,29.9,17.6,7.6,12.7,3,0.45
16,Washington,,11.5,3-1,3,1,33.2,21.5,13.0,11.9,3,0.45
17,Miami,,11.2,4-0,4,0,32.0,22.0,11.1,10.3,3,0.45
18,Kansas State,,11.0,3-1,3,1,33.5,21.7,10.2,12.2,3,0.45
19,Maryland,,10.7,3-1,3,1,31.0,23.1,14.0,8.2,3,0.45
20,Oklahoma,,10.4,3-1,3,1,29.7,19.9,9.7,10.1,4,0.6
21,USC,,9.7,2-1,2,1,35.1,26.1,8.8,9.4,3,0.45
22,Utah,,9.4,4-0,4,0,25.9,18.1,10.6,8.1,3,0.45
23,UCF,,8.8,3-0,3,0,31.9,24.1,6.6,8.1,2,0.3
24,SMU,,8.5,3-1,3,1,29.4,22.7,8.8,7.0,3,0.45
25,Texas Tech,,7.9,3-1,3,1,28.6,21.3,8.7,7.5,3,0.45
26,TCU,,7.6,2-2,2,2,34.4,26.5,5.7,8.2,3,0.45
27,Oklahoma State,,7.5,3-1,3,1,30.4,23.9,7.5,6.8,3,0.45
28,Florida,,7.1,2-2,2,2,33.5,25.2,1.2,8.7,3,0.45
29,Washington State,,7.1,4-0,4,0,30.5,24.9,10.6,5.6,3,0.45
30,Boise State,,6.9,2-1,2,1,29.5,23.8,7.8,6.0,2,0.3
31,Iowa,,6.8,3-1,3,1,22.5,17.4,9.5,5.3,3,0.45
32,South Carolina,,6.6,3-1,3,1,27.3,20.9,5.0,6.6,4,0.6
33,Kansas,,6.3,1-3,1,3,34.1,28.3,4.8,6.1,3,0.45
34,James Madison,,6.2,3-0,3,0,26.8,23.2,12.0,3.7,2,0.3
35,Illinois,,6.1,4-0,4,0,28.1,23.5,5.6,4.8,3,0.45
36,Kentucky,,6.1,2-2,2,2,29.0,21.6,2.2,7.7,4,0.6
37,Wisconsin,,5.9,2-1,2,1,28.6,22.5,2.4,6.5,2,0.3
38,Arizona,,5.6,2-1,2,1,33.9,26.2,-0.9,8.2,2,0.3
39,West Virginia,,5.2,2-2,2,2,32.4,27.6,4.2,5.0,3,0.45
40,Clemson,,4.8,2-1,2,1,28.2,23.4,4.5,5.3,3,0.45
41,Nebraska,,4.7,3-1,3,1,28.8,25.5,4.1,3.4,3,0.45
42,Pittsburgh,,4.3,4-0,4,0,24.7,21.7,5.0,3.1,3,0.45
43,Virginia Tech,,4.3,2-2,2,2,27.3,23.3,3.2,4.1,4,0.6
44,Cincinnati,,4.2,3-1,3,1,30.0,27.4,5.2,2.8,3,0.45
45,Georgia Tech,,4.2,3-2,3,2,31.6,26.9,3.2,4.7,4,0.6
46,Arkansas,,4.2,3-1,3,1,28.1,23.6,1.7,4.7,3,0.45
47,Arizona State,,4.2,3-1,3,1,28.3,22.9,0.7,5.5,4,0.6
48,Florida State,,4.0,1-3,1,3,26.5,23.2,5.7,3.5,4,0.6
49,Auburn,,3.9,2-2,2,2,28.1,22.0,-2.8,6.5,3,0.45
50,Virginia,,3.9,3-1,3,1,27.5,24.7,1.6,2.9,3,0.45
51,Minnesota,,3.7,2-2,2,2,26.8,23.2,3.8,3.7,3,0.45
52,Memphis,,3.5,3-1,3,1,29.6,28.2,5.6,1.5,3,0.45
53,BYU,,3.3,4-0,4,0,26.3,25.1,6.9,1.1,3,0.45
54,Oregon State,,3.2,3-1,3,1,30.3,26.5,2.7,4.2,3,0.45
55,UCLA,,3.1,1-2,1,2,27.8,23.5,-0.6,4.6,3,0.45
56,Boston College,,3.0,3-1,3,1,28.6,27.7,4.2,0.9,3,0.45
57,North Carolina,,3.0,3-1,3,1,31.4,29.3,4.7,2.2,3,0.45
58,Baylor,,2.7,2-2,2,2,28.3,26.6,1.6,1.8,3,0.45
59,Indiana,,2.5,4-0,4,0,28.6,28.5,5.6,-0.0,3,0.45
60,Michigan State,,1.6,3-1,3,1,22.8,23.3,6.1,-0.5,3,0.45
