rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,28.5,1-0,1,0,43.9,15.4,20.9,30.2,1,0.15
2,Oregon,,25.3,Preseason,0,0,44.1,18.8,17.8,26.7,0,0.0
3,Ohio State,,23.2,1-0,1,0,40.0,16.7,18.0,24.6,1,0.15
4,LSU,,19.0,0-1,0,1,43.1,24.1,11.1,20.1,1,0.15
5,Alabama,,18.7,1-0,1,0,37.0,18.3,16.7,19.8,1,0.15
6,Penn State,,18.4,1-0,1,0,32.6,14.2,15.1,19.5,1,0.15
7,Tennessee,,16.9,Preseason,0,0,39.1,22.2,13.5,17.9,0,0.0
8,Michigan,,16.4,1-0,1,0,34.0,17.5,19.5,17.4,1,0.15
9,Missouri,,16.3,Preseason,0,0,35.1,18.8,10.3,17.2,0,0.0
10,Texas,,15.7,1-0,1,0,35.3,19.6,14.4,16.6,1,0.15
11,Kansas State,,15.6,Preseason,0,0,34.7,19.0,16.2,16.5,0,0.0
12,Louisville,,15.5,Preseason,0,0,31.8,16.3,9.4,16.4,0,0.0
13,Notre Dame,,15.4,1-0,1,0,33.7,18.4,13.9,16.2,1,0.15
14,Ole Miss,,15.4,Preseason,0,0,40.1,24.7,11.3,16.3,0,0.0
15,Oklahoma,,14.7,1-0,1,0,33.8,19.1,11.1,15.6,1,0.15
16,Iowa State,,13.3,Preseason,0,0,31.4,18.0,7.5,14.1,0,0.0
17,Utah,,13.1,Preseason,0,0,29.8,16.7,10.7,13.8,0,0.0
18,Texas A&M,,12.1,0-1,0,1,29.8,17.7,6.5,12.8,1,0.15
19,USC,,10.7,1-0,1,0,39.3,28.5,7.5,11.4,1,0.15
20,Oregon State,,10.4,Preseason,0,0,33.9,23.5,11.0,11.0,0,0.0
21,Oklahoma State,,10.1,Preseason,0,0,30.6,20.5,7.0,10.7,0,0.0
22,Auburn,,10.1,Preseason,0,0,30.7,20.6,3.8,10.7,0,0.0
23,Kentucky,,10.0,1-0,1,0,30.9,20.8,5.9,10.6,1,0.15
24,Florida,,10.0,0-1,0,1,33.9,23.9,3.7,10.6,1,0.15
25,UCLA,,9.9,1-0,1,0,31.4,21.5,6.7,10.4,1,0.15
26,Clemson,,9.7,0-1,0,1,27.4,17.8,9.5,10.2,1,0.15
27,Washington,,9.6,Preseason,0,0,35.2,25.7,12.6,10.1,0,0.0
28,Florida State,,9.6,0-2,0,2,30.5,21.6,11.5,9.4,2,0.3
29,TCU,,9.5,1-0,1,0,33.9,24.5,7.1,10.0,1,0.15
30,Kansas,,9.2,Preseason,0,0,39.2,30.1,5.0,9.7,0,0.0
31,Arizona,,8.8,1-0,1,0,35.0,26.3,4.8,9.3,1,0.15
32,UCF,,8.4,Preseason,0,0,32.3,23.9,3.0,8.9,0,0.0
33,Wisconsin,,8.3,1-0,1,0,28.6,20.2,4.7,8.8,1,0.15
34,SMU,,8.2,2-0,2,0,31.6,23.8,5.2,8.4,1,0.15
35,Maryland,,6.8,1-0,1,0,29.2,22.4,5.8,7.2,1,0.15
36,Arkansas,,6.7,Preseason,0,0,30.2,23.4,2.9,7.1,0,0.0
37,Texas Tech,,6.7,Preseason,0,0,28.9,22.2,6.4,7.0,0,0.0
38,Illinois,,6.6,Preseason,0,0,29.1,22.6,1.6,7.0,0,0.0
39,South Carolina,,6.5,1-0,1,0,29.7,23.1,2.6,6.9,1,0.15
40,Boise State,,6.0,1-0,1,0,28.7,22.8,4.7,6.3,1,0.15
41,NC State,,5.8,Preseason,0,0,25.8,20.1,6.9,6.1,0,0.0
42,Iowa,,5.5,Preseason,0,0,16.8,11.3,5.8,5.8,0,0.0
43,West Virginia,,5.5,0-1,0,1,32.4,26.9,3.3,5.8,1,0.15
44,Miami,,5.3,1-0,1,0,30.5,25.3,2.4,5.5,1,0.15
45,Memphis,,4.8,Preseason,0,0,32.3,27.6,3.0,5.1,0,0.0
46,Nebraska,,4.8,1-0,1,0,28.0,23.2,0.4,5.0,1,0.15
47,Baylor,,4.2,Preseason,0,0,29.8,25.7,-0.3,4.4,0,0.0
48,James Madison,,3.8,1-0,1,0,26.2,22.4,6.2,4.0,1,0.15
49,California,,3.7,Preseason,0,0,28.6,24.9,0.8,3.9,0,0.0
50,Purdue,,3.6,Preseason,0,0,29.9,26.4,0.7,3.8,0,0.0
51,Virginia Tech,,3.5,0-1,0,1,28.7,25.2,0.1,3.7,1,0.15
52,Liberty,,3.5,Preseason,0,0,31.4,27.9,4.6,3.7,0,0.0
53,Washington State,,3.2,Preseason,0,0,26.7,23.5,5.2,3.3,0,0.0
54,North Carolina,,3.1,1-0,1,0,32.0,29.0,3.7,3.2,1,0.15
55,Pittsburgh,,2.8,1-0,1,0,23.3,20.5,1.0,2.9,1,0.15
56,Mississippi State,,2.8,Preseason,0,0,24.9,22.2,2.6,2.9,0,0.0
57,Minnesota,,2.4,0-1,0,1,27.5,25.1,2.2,2.5,1,0.15
58,Virginia,,2.2,Preseason,0,0,28.2,26.0,-4.7,2.3,0,0.0
59,App State,,2.1,Preseason,0,0,30.5,28.4,2.3,2.2,0,0.0
60,Cincinnati,,1.3,Preseason,0,0,29.5,28.3,-0.8,1.4,0,0.0
61,Tulane,,1.2,Preseason,0,0,27.1,25.9,2.4,1.2,0,0.0
62,Arizona State,,0.9,1-0,1,0,28.0,27.0,-2.5,0.9,1,0.15
63,Houston,,0.8,0-1,0,1,28.2,27.5,-0.3,0.8,1,0.15
64,UTSA,,0.3,1-0,1,0,26.7,26.4,2.0,0.3,1,0.15
