rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,23.5,3-0,3,0,41.3,19.1,19.9,23.1,2,0.3
2,Georgia,,23.5,3-0,3,0,39.2,16.2,19.9,24.1,2,0.3
3,Alabama,,17.4,2-1,2,1,36.5,20.0,16.8,17.2,3,0.45
4,Michigan,,17.1,3-0,3,0,36.5,20.4,16.0,16.6,3,0.45
5,Ole Miss,,14.5,3-0,3,0,37.5,25.5,13.8,12.5,2,0.3
6,Texas,,14.4,3-0,3,0,32.9,20.9,14.9,12.5,3,0.45
7,Utah,,14.2,3-0,3,0,32.3,18.6,12.3,14.3,2,0.3
8,LSU,,13.9,2-1,2,1,35.8,22.1,7.2,14.4,2,0.3
9,Florida State,,13.9,3-0,3,0,36.3,23.1,10.1,13.6,3,0.45
10,Texas A&M,,13.8,2-1,2,1,32.5,19.8,10.4,13.1,3,0.45
11,Auburn,,13.8,3-0,3,0,32.7,20.8,9.9,12.4,2,0.3
12,Tennessee,,12.9,2-1,2,1,35.8,22.3,7.7,14.2,2,0.3
13,Washington,,12.6,3-0,3,0,37.1,25.9,12.8,11.5,3,0.45
14,Notre Dame,,12.2,4-0,4,0,32.4,21.7,14.0,11.1,3,0.45
15,Penn State,,11.6,3-0,3,0,28.0,18.1,12.7,10.5,2,0.3
16,Oregon,,11.6,3-0,3,0,36.2,25.0,9.5,11.7,2,0.3
17,Clemson,,11.2,2-1,2,1,28.0,17.6,11.5,11.0,2,0.3
18,Oklahoma,,11.2,3-0,3,0,36.3,25.8,12.1,10.9,3,0.45
19,USC,,11.1,3-0,3,0,38.0,28.1,10.8,10.2,3,0.45
20,Wisconsin,,11.0,2-1,2,1,27.4,16.7,7.1,11.1,3,0.45
21,UCLA,,10.9,3-0,3,0,35.1,25.8,10.1,9.7,2,0.3
22,North Carolina,,10.7,3-0,3,0,37.7,27.7,9.1,10.2,3,0.45
23,TCU,,10.2,2-1,2,1,32.6,23.7,11.4,9.2,2,0.3
24,Oregon State,,9.4,3-0,3,0,33.0,24.3,8.3,9.0,2,0.3
25,Louisville,,9.2,3-0,3,0,32.0,22.7,6.0,9.7,2,0.3
26,Kansas State,,8.3,2-1,2,1,33.8,25.5,7.6,8.7,2,0.3
27,Miami,,8.3,3-0,3,0,30.0,23.9,8.2,6.3,2,0.3
28,Arkansas,,7.6,2-1,2,1,32.0,23.8,4.6,8.6,2,0.3
29,Mississippi State,,7.2,2-1,2,1,30.5,21.8,0.6,9.2,2,0.3
30,Iowa State,,7.2,1-2,1,2,29.2,22.2,6.6,7.4,2,0.3
31,Kentucky,,7.0,3-0,3,0,28.9,22.9,7.0,6.3,2,0.3
32,Florida,,6.9,2-1,2,1,32.2,26.0,7.7,6.4,2,0.3
33,Texas Tech,,6.8,1-2,1,2,31.5,24.5,3.5,7.3,2,0.3
34,Washington State,,6.1,3-0,3,0,29.3,24.7,10.0,4.6,2,0.3
35,Tulane,,5.8,2-1,2,1,29.3,25.4,8.1,4.0,3,0.45
36,Boise State,,5.7,1-2,1,2,29.7,24.1,5.4,5.8,2,0.3
37,Maryland,,5.7,3-0,3,0,29.3,24.0,2.3,5.6,2,0.3
38,Air Force,,5.2,3-0,3,0,30.6,25.9,6.7,4.8,2,0.3
39,Cincinnati,,5.1,2-1,2,1,28.2,22.6,6.5,5.9,2,0.3
40,UCF,,5.1,3-0,3,0,31.0,25.8,3.5,5.5,2,0.3
41,BYU,,5.0,3-0,3,0,33.3,29.4,6.9,4.0,2,0.3
42,Syracuse,,4.8,3-0,3,0,26.8,23.1,3.7,3.8,2,0.3
43,Missouri,,4.6,3-0,3,0,27.6,23.2,0.4,4.8,2,0.3
44,California,,4.6,2-1,2,1,25.3,22.4,4.0,3.0,2,0.3
45,Nebraska,,4.5,1-2,1,2,28.5,24.0,2.1,4.6,3,0.45
46,Baylor,,4.3,1-2,1,2,30.9,25.9,4.2,5.2,2,0.3
47,Minnesota,,4.0,2-1,2,1,27.7,24.0,5.4,3.9,3,0.45
48,Pittsburgh,,3.8,1-2,1,2,23.9,18.9,0.7,5.4,2,0.3
49,Purdue,,3.7,1-2,1,2,29.9,27.0,4.7,3.0,3,0.45
50,Illinois,,3.1,1-2,1,2,27.9,24.4,1.9,3.6,3,0.45
51,Coastal Carolina,,3.0,2-1,2,1,33.3,30.9,1.9,2.5,2,0.3
52,NC State,,2.8,2-1,2,1,25.5,22.5,2.7,3.3,2,0.3
53,Iowa,,2.6,3-0,3,0,21.7,20.1,6.1,1.7,3,0.45
54,Duke,,2.6,3-0,3,0,28.8,28.7,6.1,0.1,2,0.3
55,West Virginia,,2.0,2-1,2,1,27.9,26.1,0.9,2.0,2,0.3
56,Fresno State,,1.9,3-0,3,0,27.6,25.7,3.2,2.0,2,0.3
57,Wake Forest,,1.9,3-0,3,0,29.3,28.1,5.8,1.4,2,0.3
58,South Carolina,,1.7,1-2,1,2,28.6,27.2,2.6,1.4,2,0.3
59,Marshall,,1.6,2-0,2,0,23.3,22.2,3.6,1.1,1,0.15
60,App State,,1.6,2-1,2,1,28.5,27.5,4.4,1.0,2,0.3
61,SMU,,1.6,2-1,2,1,30.0,29.2,5.7,0.8,2,0.3
62,Kansas,,1.6,3-0,3,0,32.5,31.0,-2.5,1.7,2,0.3
63,James Madison,,1.2,3-0,3,0,23.3,20.7,-3.6,2.9,2,0.3
64,Michigan State,,1.0,2-1,2,1,25.6,24.9,2.6,0.6,2,0.3
65,Oklahoma State,,1.0,2-1,2,1,25.3,22.1,-0.7,3.3,2,0.3
66,Liberty,,0.5,3-0,3,0,26.5,26.8,3.3,-0.4,3,0.45
67,UTSA,,0.4,1-2,1,2,28.9,27.6,-0.3,1.4,3,0.45
68,Toledo,,0.4,2-1,2,1,25.9,24.6,-3.0,1.5,2,0.3
69,Rutgers,,0.2,3-0,3,0,21.3,24.4,4.9,-3.3,3,0.45
70,Boston College,,0.1,1-2,1,2,25.9,25.6,-4.5,0.3,2,0.3
71,Sam Houston,,-0.2,0-2,0,2,20.0,21.5,1.7,-1.5,2,1.0
72,Western Kentucky,,-0.2,2-1,2,1,31.0,31.8,2.1,-0.7,2,0.3
73,Memphis,,-0.3,3-0,3,0,26.6,27.3,1.4,-0.8,2,0.3
74,Houston,,-0.6,1-2,1,2,26.2,26.4,-1.9,-0.0,3,0.45
