rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Washington,,25.5,6-0,6,0,49.5,21.6,21.5,27.9,6,0.9
2,Ohio State,,25.3,6-0,6,0,39.7,14.9,23.9,25.2,5,0.75
3,Oklahoma,,25.2,6-0,6,0,43.6,15.9,21.4,27.7,6,0.9
4,Michigan,,24.8,7-0,7,0,43.3,17.4,23.1,25.9,7,1.0
5,Texas,,22.0,5-1,5,1,35.4,12.4,20.0,23.0,6,0.9
6,Notre Dame,,20.9,6-2,6,2,40.2,18.0,19.0,22.1,7,1.0
7,Oregon,,20.4,5-1,5,1,39.9,19.0,18.7,21.1,5,0.75
8,Penn State,,20.0,6-0,6,0,30.7,11.4,20.4,19.5,5,0.75
9,Florida State,,19.3,6-0,6,0,37.3,17.5,17.5,19.9,6,0.9
10,LSU,,18.7,5-2,5,2,52.2,30.7,13.4,21.6,6,0.9
11,USC,,17.6,6-1,6,1,45.6,23.6,10.9,22.0,7,1.0
12,Georgia,,17.3,7-0,7,0,39.5,19.2,12.3,20.4,6,0.9
13,Alabama,,17.0,6-1,6,1,34.7,15.6,13.7,19.1,7,1.0
14,North Carolina,,15.9,6-0,6,0,38.8,22.4,14.6,16.5,6,0.9
15,Oregon State,,15.6,6-1,6,1,41.5,25.2,14.1,16.3,6,0.9
16,Ole Miss,,15.3,5-1,5,1,39.2,23.9,13.7,15.4,5,0.75
17,Tennessee,,15.0,5-1,5,1,32.3,16.9,13.1,15.5,5,0.75
18,Texas A&M,,14.1,4-3,4,3,32.8,15.5,9.2,17.3,7,1.0
19,Kansas State,,12.5,4-2,4,2,35.1,23.4,13.6,11.8,5,0.75
20,Arizona,,12.3,4-3,4,3,37.2,22.5,8.3,14.8,6,0.9
21,Miami,,11.7,4-2,4,2,33.9,21.0,8.6,12.9,5,0.75
22,Louisville,,11.6,6-1,6,1,35.4,21.5,7.6,13.9,6,0.9
23,Duke,,11.4,5-1,5,1,30.7,20.7,13.4,10.0,5,0.75
24,TCU,,11.3,4-3,4,3,33.8,21.7,10.0,12.2,6,0.9
25,Clemson,,11.2,4-2,4,2,30.7,19.6,11.2,11.3,5,0.75
26,Maryland,,9.7,5-2,5,2,35.1,25.5,9.4,9.6,6,0.9
27,UCLA,,9.6,4-2,4,2,27.1,18.5,10.0,8.7,5,0.75
28,Wisconsin,,9.3,4-2,4,2,28.1,19.6,9.5,8.6,6,0.9
29,James Madison,,9.1,6-0,6,0,27.9,19.5,9.1,8.4,5,0.75
30,Utah,,9.1,5-1,5,1,23.3,16.1,11.1,7.5,5,0.75
31,Troy,,8.7,5-2,5,2,25.2,15.9,8.4,9.2,6,0.9
32,Missouri,,8.1,6-1,6,1,32.5,23.6,6.3,9.1,6,0.9
33,Iowa State,,7.8,4-3,4,3,26.7,19.0,7.8,7.7,6,0.9
34,Air Force,,7.8,6-0,6,0,34.9,28.6,10.3,6.3,5,0.75
35,Texas Tech,,6.5,3-4,3,4,28.2,22.2,6.7,6.0,6,0.9
36,Arkansas,,6.5,2-5,2,5,27.1,19.0,3.9,8.1,6,0.9
37,Kansas,,5.5,5-2,5,2,41.1,34.5,3.5,6.6,6,0.9
38,Washington State,,5.0,4-2,4,2,27.4,23.0,6.4,4.4,5,0.75
39,Colorado,,5.0,4-3,4,3,35.8,29.2,2.6,6.6,7,1.0
40,Tulane,,4.6,5-1,5,1,27.6,24.3,6.4,3.3,5,0.75
41,Fresno State,,4.4,6-1,6,1,27.0,23.7,6.4,3.3,6,0.9
42,Florida,,4.0,5-2,5,2,33.3,29.1,3.8,4.1,6,0.9
43,West Virginia,,3.8,4-2,4,2,29.1,26.7,5.4,2.5,5,0.75
44,Auburn,,3.7,3-3,3,3,25.3,21.3,0.6,4.3,5,0.75
45,Oklahoma State,,3.5,4-2,4,2,26.1,22.6,4.1,3.6,5,0.75
46,Nebraska,,3.5,3-3,3,3,25.7,20.7,0.7,5.0,6,0.9
47,Liberty,,3.3,6-0,6,0,31.9,30.8,6.7,1.1,6,0.9
48,South Alabama,,3.1,3-3,3,3,29.2,26.5,3.4,2.8,5,0.75
49,SMU,,3.0,4-2,4,2,28.6,26.1,4.7,2.5,5,0.75
50,Syracuse,,2.6,4-3,4,3,23.6,19.8,0.4,3.8,6,0.9
51,NC State,,2.5,4-3,4,3,22.9,19.1,0.6,3.8,6,0.9
