rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
82,Rice,,-4.5,6-7,6,7,26.0,28.5,-7.5,-2.5,12,1.0
83,Louisiana,,-4.8,6-7,6,7,28.4,34.4,-2.9,-6.0,12,1.0
84,Minnesota,,-4.9,6-7,6,7,23.5,30.3,-2.2,-6.8,13,1.0
85,BYU,,-4.9,5-7,5,7,19.0,25.0,-3.4,-6.0,11,1.0
86,Miami (OH),,-5.2,11-3,11,3,15.1,24.3,0.8,-9.1,13,1.0
87,Houston,,-5.2,4-8,4,8,23.5,28.8,-4.9,-5.3,12,1.0
88,Marshall,,-5.5,6-7,6,7,20.5,25.0,-6.8,-4.6,12,1.0
89,Indiana,,-5.6,3-9,3,9,26.6,33.2,-4.1,-6.5,11,1.0
90,Bowling Green,,-5.8,7-6,7,6,21.6,29.3,-3.0,-7.7,12,1.0
91,Georgia State,,-6.0,7-6,7,6,22.8,30.2,-4.0,-7.4,12,1.0
92,Stanford,,-6.3,3-9,3,9,22.9,30.7,-4.2,-7.8,11,1.0
93,Northern Illinois,,-6.5,7-6,7,6,24.3,30.8,-6.5,-6.5,12,1.0
94,Middle Tennessee,,-6.6,4-8,4,8,21.7,28.2,-6.8,-6.5,11,1.0
95,South Florida,,-6.7,7-6,7,6,24.0,29.6,-8.2,-5.7,12,1.0
96,Cincinnati,,-6.9,3-9,3,9,28.1,34.0,-8.4,-5.9,11,1.0
97,Wake Forest,,-7.0,4-8,4,8,22.3,31.2,-4.2,-8.8,11,1.0
98,Baylor,,-7.0,3-9,3,9,25.3,31.7,-8.0,-6.3,11,1.0
99,Arkansas State,,-7.5,6-7,6,7,22.2,32.0,-4.2,-9.8,12,1.0
100,Syracuse,,-7.9,6-7,6,7,17.9,27.1,-6.0,-9.2,12,1.0
101,Michigan State,,-8.1,4-8,4,8,17.2,27.6,-4.6,-10.4,11,1.0
102,Georgia Southern,,-8.6,6-7,6,7,25.9,35.2,-7.4,-9.4,12,1.0
103,UAB,,-9.0,4-8,4,8,30.2,36.1,-13.7,-5.9,11,1.0
104,Utah State,,-9.7,6-7,6,7,23.8,34.3,-8.4,-10.5,12,1.0
105,Florida Atlantic,,-9.7,4-8,4,8,21.3,30.6,-10.2,-9.4,11,1.0
106,Colorado State,,-9.8,5-7,5,7,20.9,31.3,-8.9,-10.4,11,1.0
107,Vanderbilt,,-10.8,2-10,2,10,20.7,31.7,-10.6,-10.9,11,1.0
108,North Texas,,-11.2,5-7,5,7,29.0,41.1,-10.0,-12.0,11,1.0
109,Navy,,-11.7,5-7,5,7,12.0,25.0,-9.8,-13.0,11,1.0
110,Sam Houston,,-12.2,3-9,3,9,16.7,29.7,-11.1,-13.0,11,1.0
111,East Carolina,,-12.2,2-10,2,10,14.0,26.5,-11.8,-12.5,11,1.0
112,New Mexico,,-12.4,4-8,4,8,28.6,40.4,-13.3,-11.8,11,1.0
113,Army,,-12.7,6-6,6,6,18.5,36.3,-5.1,-17.9,10,1.0
114,Ball State,,-12.7,4-8,4,8,16.7,29.1,-13.0,-12.4,11,1.0
115,San Diego State,,-12.8,4-8,4,8,20.8,36.4,-8.5,-15.6,11,1.0
116,UTEP,,-13.0,3-9,3,9,20.4,33.6,-12.7,-13.2,11,1.0
117,Hawai'i,,-13.2,5-8,5,8,19.9,33.0,-13.3,-13.1,12,1.0
118,Southern Miss,,-13.4,3-9,3,9,19.3,34.3,-11.1,-15.0,11,1.0
119,Louisiana Tech,,-13.9,3-9,3,9,20.4,34.1,-14.0,-13.8,11,1.0
120,Tulsa,,-14.4,4-8,4,8,22.9,38.5,-12.7,-15.6,11,1.0
121,Buffalo,,-14.7,3-9,3,9,11.6,27.6,-12.8,-16.0,11,1.0
122,UConn,,-15.8,3-9,3,9,15.6,33.7,-12.4,-18.2,11,1.0
123,Central Michigan,,-16.0,5-7,5,7,22.2,39.5,-14.0,-17.3,11,1.0
124,Charlotte,,-16.0,3-9,3,9,13.5,28.8,-17.0,-15.3,11,1.0
125,Western Michigan,,-16.4,4-8,4,8,19.6,37.9,-13.6,-18.3,11,1.0
126,Florida International,,-17.3,4-8,4,8,15.5,32.5,-17.7,-17.1,11,1.0
127,Massachusetts,,-17.4,3-9,3,9,21.4,41.1,-13.8,-19.7,11,1.0
128,UL Monroe,,-18.1,2-10,2,10,12.8,33.0,-15.0,-20.2,11,1.0
129,Nevada,,-18.6,2-10,2,10,9.6,30.6,-15.1,-21.0,11,1.0
130,Akron,,-21.0,2-10,2,10,13.2,35.1,-19.6,-21.9,11,1.0
131,Eastern Michigan,,-21.0,6-7,6,7,11.4,35.3,-16.6,-23.9,12,1.0
132,Temple,,-21.1,3-9,3,9,15.9,37.6,-20.3,-21.6,11,1.0
133,Kent State,,-29.4,1-11,1,11,11.3,42.8,-26.2,-31.5,11,1.0
