rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
69,San José State,,-1.2,1-2,1,2,31.2,32.1,-1.8,-0.8,2,0.3
70,Utah State,,-2.0,2-2,2,2,22.1,24.0,-2.5,-2.1,3,0.45
71,Northern Illinois,,-2.1,3-1,3,1,29.6,32.6,-0.9,-3.0,3,0.45
72,Colorado State,,-2.4,2-1,2,1,28.1,29.5,-4.0,-1.3,2,0.3
73,Louisiana Tech,,-2.5,2-2,2,2,28.8,33.2,0.4,-4.1,3,0.45
74,UTSA,,-2.8,1-2,1,2,25.3,28.3,-2.5,-2.8,3,0.45
75,Nevada,,-2.8,2-1,2,1,31.3,35.1,-1.1,-3.6,2,0.3
76,Illinois,,-2.9,3-1,3,1,27.4,28.0,-6.2,-0.5,3,0.45
77,Indiana,,-3.6,2-1,2,1,30.3,35.8,-0.8,-5.2,2,0.3
78,San Diego State,,-3.9,1-2,1,2,23.1,26.4,-5.1,-3.2,2,0.3
79,Temple,,-4.1,2-1,2,1,28.7,32.6,-4.3,-3.8,2,0.3
80,Memphis,,-4.1,2-1,2,1,22.4,26.0,-4.7,-3.3,2,0.3
81,Old Dominion,,-4.1,3-1,3,1,29.6,34.6,-2.7,-5.0,3,1.0
82,Rice,,-4.3,0-3,0,3,28.5,32.8,-4.5,-4.2,3,0.45
83,Bowling Green,,-4.6,2-2,2,2,27.5,32.1,-4.9,-4.6,3,0.45
84,South Florida,,-5.4,2-2,2,2,21.7,24.8,-8.7,-3.0,3,0.45
85,UConn,,-5.8,1-3,1,3,21.8,25.2,-9.3,-3.3,3,0.45
86,Arkansas State,,-6.4,2-2,2,2,25.4,32.7,-5.1,-7.2,3,0.45
87,Vanderbilt,,-6.5,1-3,1,3,20.1,25.8,-8.1,-5.8,4,0.6
88,Florida Atlantic,,-6.6,1-3,1,3,20.5,29.4,-3.1,-8.8,4,0.6
89,Kentucky,,-6.6,2-1,2,1,23.6,32.2,-3.8,-8.1,2,0.3
90,Toledo,,-7.0,2-2,2,2,30.6,39.4,-4.5,-8.4,3,0.45
91,Middle Tennessee,,-7.1,2-2,2,2,26.1,34.6,-5.0,-8.1,3,0.45
92,Louisiana,,-7.2,1-3,1,3,27.0,33.3,-8.7,-6.1,3,0.45
93,Ball State,,-7.5,1-3,1,3,26.3,35.8,-4.7,-9.0,2,0.3
94,Tulsa,,-7.7,1-2,1,2,24.3,31.3,-9.0,-7.0,3,0.45
95,Buffalo,,-7.9,2-2,2,2,22.4,28.6,-10.2,-6.0,2,0.3
96,SMU,,-7.9,0-3,0,3,25.7,31.6,-11.1,-6.0,3,0.45
97,Colorado,,-8.0,2-2,2,2,21.6,30.2,-7.2,-8.3,4,0.6
98,Kansas,,-8.7,2-1,2,1,20.3,29.9,-7.4,-9.1,2,0.3
99,Troy,,-8.8,0-4,0,4,27.0,35.7,-8.9,-8.4,3,0.45
100,Wake Forest,,-8.8,2-2,2,2,19.1,26.6,-10.9,-7.4,3,0.45
101,South Alabama,,-9.1,1-2,1,2,22.3,31.9,-8.4,-9.3,3,0.45
102,North Texas,,-9.2,2-2,2,2,19.8,30.3,-7.4,-10.2,3,0.45
103,Hawai'i,,-9.3,1-3,1,3,19.0,27.8,-9.9,-8.4,2,0.3
104,Purdue,,-9.6,2-2,2,2,24.7,33.8,-10.4,-8.8,3,0.45
105,UL Monroe,,-9.7,2-1,2,1,19.1,27.7,-11.4,-8.3,3,0.45
106,App State,,-10.3,1-2,1,2,27.9,34.8,-15.5,-6.9,2,1.0
107,Wyoming,,-10.4,3-1,3,1,24.6,36.0,-8.6,-11.0,3,0.45
108,UAB,,-10.7,2-1,2,1,28.3,39.6,-9.3,-10.7,2,0.3
109,Tulane,,-11.2,1-3,1,3,18.2,29.5,-11.0,-10.9,3,0.45
110,Ohio,,-11.5,2-2,2,2,23.0,35.5,-10.2,-12.1,4,0.6
111,Air Force,,-11.8,2-1,2,1,27.2,38.6,-11.9,-10.9,2,0.3
112,Army,,-12.3,1-2,1,2,29.7,38.2,-17.6,-8.3,3,0.45
113,Kent State,,-13.1,0-3,0,3,19.6,33.2,-12.4,-13.2,3,0.45
114,UTEP,,-13.2,2-1,2,1,21.5,35.9,-11.1,-13.9,3,0.45
115,Western Michigan,,-13.6,2-1,2,1,21.4,34.2,-14.4,-12.1,2,0.3
116,Central Michigan,,-13.6,2-2,2,2,20.7,34.8,-12.4,-13.6,3,0.45
117,Southern Miss,,-13.8,2-2,2,2,18.4,32.3,-13.1,-13.4,3,0.45
118,Texas State,,-14.9,1-2,1,2,19.0,34.8,-13.5,-14.8,2,0.3
119,Miami (OH),,-15.2,0-4,0,4,20.5,36.4,-13.9,-15.1,3,0.45
120,Florida International,,-15.3,1-3,1,3,16.1,29.9,-16.9,-13.1,1,0.15
121,Akron,,-15.5,1-2,1,2,17.5,33.0,-15.0,-14.9,2,0.3
122,UNLV,,-15.9,1-3,1,3,20.3,35.6,-16.8,-14.8,3,0.45
123,New Mexico,,-16.0,1-2,1,2,25.7,42.0,-14.9,-15.9,3,0.45
124,Georgia State,,-16.2,1-3,1,3,21.5,35.1,-19.6,-12.9,2,0.3
125,Idaho,,-16.8,0-3,0,3,22.8,36.9,-20.7,-13.6,3,0.45
126,New Mexico State,,-19.2,2-2,2,2,22.3,40.1,-20.8,-16.9,2,0.3
127,Massachusetts,,-19.3,0-4,0,4,19.7,38.6,-19.6,-18.3,4,0.6
128,Eastern Michigan,,-20.5,1-3,1,3,15.2,35.5,-20.3,-19.6,3,0.45
