rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Georgia,,30.8,13-0,13,0,44.6,11.0,26.4,33.7,12,1.0
2,Ohio State,,26.7,11-1,11,1,48.1,16.8,19.8,31.3,12,1.0
3,Michigan,,25.8,13-0,13,0,42.9,13.7,20.6,29.2,13,1.0
4,Alabama,,22.9,10-2,10,2,38.0,13.0,19.8,25.0,11,1.0
5,Tennessee,,22.7,10-2,10,2,47.7,22.5,18.9,25.2,11,1.0
6,Texas,,21.3,8-4,8,4,40.0,16.6,18.1,23.4,12,1.0
7,Kansas State,,20.7,10-3,10,3,37.5,15.9,19.5,21.5,12,1.0
8,Penn State,,20.1,10-2,10,2,35.0,12.6,16.7,22.3,12,1.0
9,TCU,,19.1,12-1,12,1,37.7,18.6,19.2,19.1,12,1.0
10,Utah,,18.2,10-3,10,3,35.5,16.9,17.6,18.5,12,1.0
11,LSU,,17.6,9-4,9,4,40.2,18.8,11.9,21.4,12,1.0
12,Florida State,,16.6,9-3,9,3,40.9,23.0,14.8,17.9,11,1.0
13,Illinois,,16.1,8-4,8,4,30.2,10.4,10.8,19.7,11,1.0
14,Clemson,,14.1,11-2,11,2,29.7,16.1,14.8,13.6,12,1.0
15,Oregon,,13.6,9-3,9,3,40.0,26.6,14.0,13.4,11,1.0
16,USC,,13.3,11-2,11,2,45.2,31.4,12.6,13.8,13,1.0
17,Mississippi State,,13.3,8-4,8,4,31.7,16.9,11.0,14.8,11,1.0
18,Oregon State,,12.4,9-3,9,3,30.6,17.3,11.1,13.3,11,1.0
19,Texas Tech,,11.9,7-5,7,5,32.1,17.4,7.9,14.6,11,1.0
20,Minnesota,,11.3,8-4,8,4,34.6,21.1,8.0,13.5,11,1.0
21,Louisville,,11.3,7-5,7,5,30.6,18.1,9.5,12.6,12,1.0
22,Ole Miss,,11.2,8-4,8,4,39.2,26.5,9.1,12.6,11,1.0
23,Washington,,11.2,10-2,10,2,41.6,29.6,9.8,12.0,11,1.0
24,Pittsburgh,,11.1,8-4,8,4,28.9,14.0,5.5,14.9,11,1.0
25,Maryland,,11.0,7-5,7,5,33.9,19.1,5.3,14.8,12,1.0
26,Kansas,,10.3,6-6,6,6,42.0,29.6,7.2,12.4,11,1.0
27,UCLA,,10.1,9-3,9,3,40.7,30.2,9.4,10.5,11,1.0
28,Florida,,10.0,6-6,6,6,34.7,23.5,8.3,11.2,11,1.0
29,Tulane,,9.9,11-2,11,2,33.4,23.9,10.4,9.5,12,1.0
30,Wisconsin,,9.8,6-6,6,6,33.2,18.8,2.9,14.4,11,1.0
31,Notre Dame,,9.2,8-4,8,4,29.9,20.9,9.5,9.1,12,1.0
32,Baylor,,9.1,6-6,6,6,35.4,26.5,9.4,8.9,11,1.0
33,Iowa,,9.1,7-5,7,5,23.5,13.3,7.4,10.2,11,1.0
34,Kentucky,,8.8,7-5,7,5,28.0,18.2,7.2,9.8,11,1.0
35,Oklahoma,,8.6,6-6,6,6,34.2,26.6,10.1,7.6,12,1.0
36,Houston,,7.0,7-5,7,5,37.8,27.8,2.5,9.9,12,1.0
37,Iowa State,,6.9,4-8,4,8,22.6,16.2,7.5,6.4,11,1.0
38,Wake Forest,,6.5,7-5,7,5,34.3,28.7,7.9,5.6,11,1.0
39,Arkansas,,6.5,6-6,6,6,34.5,28.5,7.3,6.0,11,1.0
40,Auburn,,6.4,5-7,5,7,31.3,22.0,2.0,9.3,11,1.0
41,UCF,,6.3,9-4,9,4,33.7,27.7,6.7,6.0,12,1.0
42,Purdue,,6.3,8-5,8,5,32.9,24.8,3.6,8.1,12,1.0
43,Cincinnati,,6.3,9-3,9,3,26.1,19.5,5.7,6.6,11,1.0
44,Washington State,,6.3,7-5,7,5,26.2,20.5,7.3,5.7,11,1.0
45,Missouri,,6.0,6-6,6,6,26.1,20.1,5.8,6.1,11,1.0
46,Duke,,5.6,8-4,8,4,33.3,27.5,5.4,5.8,11,1.0
47,South Carolina,,5.4,8-4,8,4,31.9,27.9,7.6,4.0,11,1.0
48,Texas A&M,,5.2,5-7,5,7,26.8,19.9,2.6,6.9,11,1.0
49,West Virginia,,5.1,5-7,5,7,33.0,26.0,2.3,7.0,11,1.0
50,James Madison,,4.9,8-3,8,3,22.5,17.5,4.6,5.0,10,1.0
51,Boise State,,4.2,9-4,9,4,28.8,23.6,2.7,5.2,12,1.0
52,Syracuse,,3.7,7-5,7,5,27.3,24.1,4.5,3.1,11,1.0
53,Oklahoma State,,3.5,7-5,7,5,24.2,22.6,6.5,1.5,11,1.0
54,NC State,,3.2,8-4,8,4,24.1,21.7,4.4,2.4,11,1.0
55,North Carolina,,3.1,9-4,9,4,38.4,35.0,2.7,3.4,12,1.0
56,SMU,,2.6,7-5,7,5,35.2,33.6,4.1,1.6,11,1.0
57,Air Force,,2.1,9-3,9,3,30.9,29.2,2.6,1.7,11,1.0
58,Troy,,1.6,11-2,11,2,23.0,23.1,4.3,-0.2,12,1.0
59,South Alabama,,1.6,10-2,10,2,25.3,25.0,3.5,0.3,11,1.0
60,Memphis,,1.5,6-6,6,6,26.5,26.1,3.1,0.4,11,1.0
61,Marshall,,1.3,8-4,8,4,17.8,16.3,1.0,1.4,10,1.0
62,Michigan State,,1.3,5-7,5,7,30.7,27.7,-1.1,3.0,12,1.0
63,UTSA,,1.2,11-2,11,2,30.2,30.6,3.6,-0.4,12,1.0
64,Nebraska,,0.6,4-8,4,8,30.6,27.1,-3.7,3.5,11,1.0
65,East Carolina,,0.3,7-5,7,5,30.2,30.7,1.4,-0.5,11,1.0
66,Fresno State,,-0.2,9-4,9,4,26.7,29.0,2.9,-2.3,12,1.0
67,Arizona,,-0.7,5-7,5,7,34.2,34.1,-1.9,0.1,11,1.0
68,Western Kentucky,,-1.0,8-5,8,5,28.1,29.3,-0.9,-1.1,12,1.0
69,App State,,-1.6,6-6,6,6,30.1,32.1,-1.0,-2.0,10,1.0
70,BYU,,-1.8,7-5,7,5,32.8,36.0,0.5,-3.3,11,1.0
71,UAB,,-2.1,6-6,6,6,29.1,31.0,-2.3,-1.9,11,1.0
72,California,,-2.1,4-8,4,8,25.3,27.0,-2.7,-1.8,11,1.0
73,Navy,,-2.4,4-7,4,7,24.7,28.8,-0.0,-4.0,10,1.0
74,Indiana,,-2.6,4-8,4,8,24.9,25.7,-5.4,-0.8,11,1.0
75,Toledo,,-2.7,8-5,8,5,22.6,25.2,-2.8,-2.6,12,1.0
76,Liberty,,-3.1,8-4,8,4,21.0,24.8,-2.1,-3.8,11,1.0
77,Arizona State,,-3.5,3-9,3,9,29.9,32.3,-5.2,-2.3,11,1.0
78,Tulsa,,-3.7,5-7,5,7,24.6,26.6,-6.2,-2.0,11,1.0
79,Georgia Tech,,-3.7,5-7,5,7,19.6,21.5,-6.4,-1.9,11,1.0
80,San José State,,-4.2,7-4,7,4,25.1,31.1,-1.4,-6.0,10,1.0
81,Ohio,,-4.4,9-4,9,4,29.6,35.9,-1.5,-6.3,12,1.0
82,Vanderbilt,,-4.4,5-7,5,7,24.9,31.6,-0.9,-6.8,11,1.0
83,Georgia State,,-4.4,4-8,4,8,23.1,27.3,-4.6,-4.2,12,1.0
84,Miami,,-4.7,5-7,5,7,24.6,27.8,-6.9,-3.2,11,1.0
85,Northwestern,,-5.0,1-11,1,11,20.6,23.7,-7.8,-3.1,11,1.0
86,Coastal Carolina,,-5.4,9-3,9,3,32.3,38.7,-3.8,-6.4,11,1.0
87,Army,,-5.8,5-6,5,6,27.4,34.9,-3.2,-7.5,9,1.0
88,Virginia,,-6.0,3-7,3,7,19.5,24.1,-8.0,-4.6,9,1.0
89,Louisiana,,-6.1,6-6,6,6,21.6,31.2,-0.7,-9.7,11,1.0
90,Stanford,,-6.3,3-9,3,9,22.7,29.7,-5.3,-7.0,11,1.0
91,San Diego State,,-6.4,7-5,7,5,19.2,26.1,-5.5,-7.0,11,1.0
92,Georgia Southern,,-6.5,6-6,6,6,31.4,38.6,-5.4,-7.2,11,1.0
93,Buffalo,,-6.8,6-6,6,6,19.5,27.3,-5.3,-7.7,11,1.0
94,Boston College,,-6.8,3-9,3,9,23.2,28.0,-9.9,-4.8,11,1.0
95,Virginia Tech,,-7.1,3-8,3,8,19.6,25.7,-8.7,-6.1,10,1.0
96,Rutgers,,-7.2,4-8,4,8,16.3,22.0,-9.4,-5.7,11,1.0
97,Florida Atlantic,,-7.8,5-7,5,7,23.4,31.5,-7.4,-8.1,11,1.0
98,Kent State,,-7.9,5-7,5,7,25.9,34.5,-6.9,-8.6,11,1.0
99,North Texas,,-8.4,7-6,7,6,25.7,36.5,-4.8,-10.8,12,1.0
100,Temple,,-8.9,3-9,3,9,22.0,30.7,-9.3,-8.7,11,1.0
101,Southern Miss,,-9.4,6-6,6,6,15.1,26.0,-7.1,-10.9,11,1.0
102,Eastern Michigan,,-9.6,8-4,8,4,27.2,36.5,-9.9,-9.3,11,1.0
103,Bowling Green,,-10.2,6-6,6,6,20.7,29.2,-12.8,-8.5,11,1.0
104,South Florida,,-10.9,1-11,1,11,31.4,41.6,-11.9,-10.2,11,1.0
105,Old Dominion,,-11.2,3-9,3,9,21.7,34.1,-9.6,-12.4,12,1.0
106,Middle Tennessee,,-11.3,7-5,7,5,17.4,30.1,-9.1,-12.7,11,1.0
107,Wyoming,,-11.4,7-5,7,5,18.5,31.9,-8.2,-13.4,11,1.0
108,UConn,,-11.9,6-6,6,6,18.5,32.2,-9.4,-13.6,11,1.0
109,Central Michigan,,-11.9,4-8,4,8,19.4,31.0,-12.2,-11.6,11,1.0
110,Utah State,,-12.0,6-6,6,6,16.9,32.0,-7.4,-15.1,11,1.0
111,Texas State,,-12.3,4-8,4,8,17.7,30.0,-12.4,-12.3,11,1.0
112,UNLV,,-12.8,5-7,5,7,20.0,35.1,-9.4,-15.1,11,1.0
113,UTEP,,-13.1,5-7,5,7,18.7,32.8,-11.5,-14.1,12,1.0
114,Ball State,,-13.4,5-7,5,7,16.8,31.9,-10.7,-15.1,11,1.0
115,Miami (OH),,-13.4,6-6,6,6,16.2,31.8,-10.1,-15.5,11,1.0
116,Northern Illinois,,-13.8,3-9,3,9,23.5,37.8,-12.9,-14.3,11,1.0
117,UL Monroe,,-14.5,4-8,4,8,19.6,36.4,-11.1,-16.8,11,1.0
118,Akron,,-15.8,2-10,2,10,17.0,34.5,-13.3,-17.5,11,1.0
119,Rice,,-16.0,5-7,5,7,17.0,35.1,-12.7,-18.1,11,1.0
120,Western Michigan,,-16.5,5-7,5,7,11.8,29.2,-15.0,-17.5,11,1.0
121,Colorado,,-16.9,1-11,1,11,18.4,36.6,-15.0,-18.2,12,1.0
122,Colorado State,,-17.0,3-9,3,9,12.9,32.4,-13.2,-19.5,11,1.0
123,Arkansas State,,-17.3,3-9,3,9,17.6,37.2,-13.8,-19.6,11,1.0
124,New Mexico State,,-17.9,6-6,6,6,16.6,37.4,-13.5,-20.8,10,1.0
125,Nevada,,-17.9,2-10,2,10,14.4,33.7,-15.7,-19.3,11,1.0
126,Louisiana Tech,,-20.1,3-9,3,9,17.5,40.7,-15.4,-23.2,11,1.0
127,Charlotte,,-20.9,3-9,3,9,21.3,44.3,-17.8,-23.0,11,1.0
128,Hawai'i,,-22.7,3-10,3,10,18.3,45.4,-16.2,-27.1,12,1.0
129,Massachusetts,,-24.9,1-11,1,11,8.6,34.5,-23.4,-25.8,11,1.0
130,New Mexico,,-25.6,2-10,2,10,3.0,32.3,-20.2,-29.2,11,1.0
131,Florida International,,-27.6,4-8,4,8,8.5,40.1,-21.7,-31.5,11,1.0
