rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Baylor,,28.7,6-0,6,0,52.0,20.5,22.8,31.5,5,0.75
2,Alabama,,25.2,6-1,6,1,29.7,1.1,20.0,28.6,7,1.0
3,Notre Dame,,21.7,6-1,6,1,43.6,19.9,18.6,23.7,7,1.0
4,Michigan,,20.6,5-2,5,2,29.8,8.1,19.0,21.6,7,1.0
5,Clemson,,20.2,6-0,6,0,35.0,13.4,17.9,21.6,5,0.75
6,TCU,,19.4,7-0,7,0,46.5,25.0,15.6,21.5,6,0.9
7,Oklahoma,,19.2,5-1,5,1,37.2,17.9,18.8,19.2,6,0.9
8,USC,,16.9,3-3,3,3,44.2,24.9,13.1,19.4,6,0.9
9,Stanford,,16.1,5-1,5,1,41.4,24.4,14.8,16.9,6,0.9
10,Ohio State,,15.7,7-0,7,0,34.2,19.5,17.3,14.7,7,1.0
11,LSU,,15.6,6-0,6,0,37.4,21.3,14.1,16.0,6,0.9
12,Georgia,,15.4,5-2,5,2,40.7,21.5,9.4,19.3,6,0.9
13,Florida,,15.3,6-1,6,1,33.9,18.0,14.4,15.9,7,1.0
14,West Virginia,,15.2,3-3,3,3,33.3,15.4,10.4,17.9,5,0.75
15,Iowa,,14.9,7-0,7,0,35.4,19.1,13.1,16.4,6,0.9
16,Utah,,14.8,6-0,6,0,33.0,20.8,19.0,12.2,6,0.9
17,Florida State,,14.4,6-0,6,0,38.0,23.7,13.8,14.3,6,0.9
18,Ole Miss,,14.3,5-2,5,2,40.9,21.7,6.9,19.3,6,0.9
19,California,,13.4,5-1,5,1,40.3,26.8,10.6,13.5,5,0.75
20,Tennessee,,12.3,3-3,3,3,32.8,20.5,12.4,12.3,5,0.75
21,Bowling Green,,11.5,5-2,5,2,49.0,33.3,5.3,15.7,7,1.0
22,Washington,,11.3,3-3,3,3,27.6,16.3,11.3,11.2,5,0.75
23,Oklahoma State,,10.9,6-0,6,0,34.1,24.3,12.1,9.8,5,0.75
24,Texas A&M,,10.9,5-1,5,1,34.1,24.3,12.6,9.8,6,0.9
25,Mississippi State,,10.8,5-2,5,2,31.4,21.3,11.4,10.2,6,0.9
26,Boise State,,10.6,5-2,5,2,24.9,14.4,10.8,10.5,6,0.9
27,Toledo,,10.3,6-0,6,0,32.6,20.8,8.3,11.8,6,0.9
28,Wisconsin,,9.9,5-2,5,2,34.3,22.0,6.3,12.3,7,1.0
29,North Carolina,,9.7,5-1,5,1,37.8,28.8,8.8,9.0,4,0.6
30,UCLA,,9.5,4-2,4,2,32.4,22.5,9.1,9.9,6,0.9
31,Texas Tech,,9.4,5-2,5,2,44.5,34.6,7.4,9.9,6,0.9
32,BYU,,9.2,5-2,5,2,33.2,25.2,11.1,8.0,7,1.0
33,Georgia Tech,,8.9,2-5,2,5,39.0,28.5,6.2,10.5,6,0.9
34,Michigan State,,8.6,7-0,7,0,31.9,24.2,9.9,7.8,7,1.0
35,Arkansas,,8.5,2-4,2,4,40.9,31.1,6.0,9.8,6,0.9
36,Western Kentucky,,8.1,6-1,6,1,40.4,32.1,7.8,8.2,7,1.0
37,Memphis,,8.0,6-0,6,0,34.7,27.0,8.9,7.7,5,0.75
38,Nebraska,,7.8,3-4,3,4,33.6,25.0,6.6,8.6,7,1.0
39,Pittsburgh,,7.6,5-1,5,1,31.6,26.2,8.9,5.4,5,0.75
