rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
100,Oregon State,,-7.8,1-2,1,2,27.2,35.4,-9.0,-8.2,2,0.3
101,Nevada,,-7.9,3-1,3,1,24.4,32.7,-7.2,-8.2,3,0.45
102,Middle Tennessee,,-8.6,1-2,1,2,24.6,30.8,-10.0,-6.1,2,0.3
103,Navy,,-9.2,2-0,2,0,27.6,36.7,-3.3,-9.0,1,0.15
104,Florida International,,-9.2,1-3,1,3,28.7,36.2,-11.7,-7.5,3,0.45
105,Central Michigan,,-9.3,2-2,2,2,20.8,30.6,-8.5,-9.8,3,0.45
106,Coastal Carolina,,-9.4,3-1,3,1,25.7,35.3,-7.5,-9.5,3,0.45
107,UL Monroe,,-9.7,1-2,1,2,26.0,35.6,-7.3,-9.5,2,0.3
108,Buffalo,,-9.7,2-2,2,2,27.2,35.3,-6.8,-8.1,3,0.45
109,Charlotte,,-10.2,2-2,2,2,21.3,31.4,-9.9,-10.1,3,0.45
110,Texas State,,-10.2,1-3,1,3,19.1,27.8,-15.1,-8.7,3,0.45
111,Rutgers,,-10.8,1-2,1,2,19.6,29.7,-11.3,-10.1,3,0.45
112,Kent State,,-10.9,2-2,2,2,23.3,34.9,-11.6,-11.6,3,0.45
113,Liberty,,-11.2,2-2,2,2,22.7,32.7,-11.0,-10.0,3,0.45
114,Colorado State,,-11.4,1-3,1,3,29.2,39.0,-12.7,-9.7,3,0.45
115,New Mexico State,,-11.5,0-4,0,4,25.0,36.2,-12.7,-11.2,4,0.6
116,Ball State,,-13.0,1-3,1,3,23.7,34.9,-15.9,-11.2,3,0.45
117,Rice,,-13.1,0-4,0,4,22.3,35.5,-13.2,-13.2,4,0.6
118,Idaho,,-13.3,Preseason,0,0,19.1,32.6,-8.7,-13.4,0,0.0
119,Old Dominion,,-13.9,1-2,1,2,20.9,34.3,-11.9,-13.3,2,0.3
120,UNLV,,-14.2,1-2,1,2,27.0,39.0,-16.0,-11.9,2,0.3
121,Georgia State,,-14.2,2-2,2,2,24.3,38.1,-14.7,-13.8,2,0.3
122,New Mexico,,-14.8,2-1,2,1,23.0,37.1,-12.4,-14.0,2,0.3
123,San José State,,-16.4,2-1,2,1,19.7,35.7,-13.2,-15.9,2,0.3
124,UTSA,,-16.7,1-3,1,3,20.2,34.9,-17.1,-14.7,3,0.45
125,East Carolina,,-17.0,2-2,2,2,21.2,36.4,-16.9,-15.1,2,0.3
126,Akron,,-18.9,0-4,0,4,14.9,32.6,-18.5,-17.7,4,0.6
127,Massachusetts,,-19.0,0-4,0,4,23.4,40.2,-22.1,-16.9,3,0.45
128,South Alabama,,-19.4,1-3,1,3,17.0,36.0,-16.1,-18.9,3,0.45
129,UConn,,-20.5,1-2,1,2,19.7,38.5,-19.5,-18.8,2,0.3
130,Bowling Green,,-22.5,1-3,1,3,18.9,40.9,-19.8,-22.0,3,0.45
131,UTEP,,-25.0,1-2,1,2,14.8,37.5,-25.7,-22.7,2,0.3
