rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,31.9,11-0,11,0,48.4,13.5,27.4,34.8,11,1.0
2,Alabama,,28.4,10-1,10,1,46.2,14.3,23.1,31.9,10,1.0
3,Clemson,,27.6,11-0,11,0,39.2,7.9,22.0,31.3,10,1.0
4,LSU,,26.7,11-0,11,0,49.7,20.6,23.1,29.1,10,1.0
5,Utah,,25.9,10-1,10,1,40.2,10.5,20.2,29.7,10,1.0
6,Oklahoma,,22.3,10-1,10,1,48.1,23.1,18.3,25.0,10,1.0
7,Wisconsin,,21.7,9-2,9,2,40.1,15.3,17.0,24.8,11,1.0
8,Michigan,,20.5,9-2,9,2,36.7,14.6,18.1,22.1,11,1.0
9,Auburn,,20.3,8-3,8,3,32.7,10.9,17.9,21.9,10,1.0
10,Georgia,,19.7,10-1,10,1,35.7,15.7,19.2,20.0,10,1.0
11,Penn State,,19.3,9-2,9,2,36.0,16.6,19.1,19.4,10,1.0
12,Oregon,,18.7,9-2,9,2,39.2,18.6,15.8,20.6,10,1.0
13,Minnesota,,17.6,10-1,10,1,42.1,21.9,13.6,20.2,10,1.0
14,Florida,,16.9,9-2,9,2,36.3,18.8,16.0,17.5,9,1.0
15,Notre Dame,,16.5,9-2,9,2,34.2,16.8,15.2,17.4,11,1.0
16,Memphis,,16.2,10-1,10,1,40.9,23.8,14.9,17.1,10,1.0
17,Baylor,,15.5,10-1,10,1,34.6,17.6,13.2,17.0,10,1.0
18,Navy,,15.3,8-2,8,2,39.7,22.2,11.8,17.5,9,1.0
19,Iowa State,,15.1,7-4,7,4,38.8,23.5,14.6,15.4,10,1.0
20,Texas A&M,,13.1,7-4,7,4,35.4,20.4,10.2,15.1,10,1.0
21,Iowa,,12.5,8-3,8,3,31.2,19.2,13.2,12.0,11,1.0
22,UCF,,11.6,8-3,8,3,35.7,24.2,11.6,11.5,10,1.0
23,USC,,11.4,8-4,8,4,39.6,27.2,9.9,12.4,12,1.0
24,Texas,,11.2,6-5,6,5,37.9,25.9,10.0,12.1,11,1.0
25,Washington,,10.7,6-5,6,5,29.3,18.8,10.9,10.6,10,1.0
26,TCU,,9.7,5-6,5,6,29.0,19.1,9.5,9.9,10,1.0
27,Oklahoma State,,9.6,8-3,8,3,33.3,24.5,10.8,8.7,10,1.0
28,App State,,9.4,10-1,10,1,29.7,21.4,10.9,8.3,10,1.0
29,Air Force,,9.1,9-2,9,2,35.0,25.9,9.0,9.2,10,1.0
30,Louisiana,,8.2,9-2,9,2,33.7,26.9,10.3,6.9,10,1.0
31,Mississippi State,,8.1,5-6,5,6,36.0,25.5,4.4,10.5,10,1.0
32,Virginia Tech,,7.1,8-3,8,3,27.8,20.3,6.5,7.5,9,1.0
33,Boise State,,6.9,10-1,10,1,31.3,26.1,9.4,5.2,10,1.0
34,SMU,,6.8,9-2,9,2,32.8,28.0,9.8,4.9,11,1.0
35,Tulane,,6.7,6-5,6,5,35.6,27.6,4.9,8.0,10,1.0
36,Indiana,,6.3,7-4,7,4,33.6,26.8,5.6,6.8,10,1.0
37,Cincinnati,,6.0,10-1,10,1,28.4,23.9,8.1,4.5,11,1.0
38,Michigan State,,6.0,5-6,5,6,25.4,19.4,5.9,6.0,11,1.0
39,Kansas State,,5.3,7-4,7,4,29.4,25.9,8.0,3.5,10,1.0
40,North Carolina,,5.2,5-6,5,6,35.3,29.4,4.1,5.9,10,1.0
41,Miami,,4.7,6-5,6,5,27.9,22.9,4.4,4.9,10,1.0
42,Louisville,,4.6,7-4,7,4,38.3,31.9,1.8,6.4,10,1.0
43,Arizona State,,4.6,6-5,6,5,29.6,25.4,5.3,4.2,10,1.0
44,Washington State,,4.4,6-5,6,5,36.4,33.0,5.9,3.4,10,1.0
45,Ole Miss,,4.1,4-7,4,7,31.7,26.6,2.6,5.1,10,1.0
46,Pittsburgh,,3.9,7-4,7,4,21.9,16.2,1.4,5.6,10,1.0
47,Tennessee,,3.8,6-5,6,5,29.6,24.9,2.4,4.7,10,1.0
48,Illinois,,3.8,6-5,6,5,25.8,20.9,2.2,4.9,11,1.0
49,Missouri,,3.4,5-6,5,6,25.3,21.0,1.9,4.3,10,1.0
50,Nebraska,,3.2,5-6,5,6,30.7,26.0,0.9,4.7,11,1.0
51,Florida State,,2.8,6-5,6,5,28.2,24.4,1.4,3.8,10,1.0
52,California,,2.7,6-5,6,5,24.8,21.4,1.6,3.4,10,1.0
53,Virginia,,2.6,8-3,8,3,28.2,27.9,6.2,0.3,10,1.0
