rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Clemson,,26.0,2-0,2,0,38.4,12.5,18.9,25.2,1,0.15
2,Alabama,,24.1,2-0,2,0,36.8,12.9,18.0,23.4,2,0.3
3,Ohio State,,21.7,2-0,2,0,38.4,18.0,19.5,19.9,2,0.3
4,Georgia,,21.3,2-0,2,0,37.8,18.3,19.5,19.0,1,0.15
5,Washington,,20.4,1-1,1,1,37.4,17.0,15.4,19.8,1,0.15
6,Oklahoma,,20.2,2-0,2,0,44.5,25.3,17.1,18.8,2,0.3
7,Auburn,,19.7,2-0,2,0,36.5,17.0,15.0,19.1,1,0.15
8,Notre Dame,,18.0,2-0,2,0,35.7,17.7,14.7,17.7,2,0.3
9,Michigan,,16.6,1-1,1,1,32.0,14.9,11.1,16.7,2,0.3
10,LSU,,16.0,2-0,2,0,35.3,19.5,12.2,15.5,1,0.15
11,Mississippi State,,15.7,2-0,2,0,34.6,19.0,8.9,15.1,1,0.15
12,Louisville,,13.3,1-1,1,1,40.7,27.5,9.1,12.9,1,0.15
13,Penn State,,12.8,2-0,2,0,35.4,23.7,15.8,11.4,2,0.3
14,Wisconsin,,12.6,2-0,2,0,33.4,20.9,12.8,12.2,2,0.3
15,Michigan State,,12.6,1-1,1,1,33.0,21.6,9.4,11.1,2,0.3
16,Florida,,12.2,1-1,1,1,30.5,18.2,3.7,12.0,1,0.15
17,Oklahoma State,,12.2,2-0,2,0,37.9,26.4,12.1,11.2,1,0.15
18,TCU,,11.5,2-0,2,0,30.0,19.0,10.3,10.8,1,0.15
19,USC,,11.1,1-1,1,1,32.5,22.9,12.9,9.4,2,0.3
20,Florida State,,11.0,1-1,1,1,33.6,22.8,10.0,10.6,1,0.15
21,Miami,,10.9,1-1,1,1,31.6,20.8,11.3,10.5,1,0.15
22,Texas A&M,,10.4,1-1,1,1,31.7,21.4,5.9,10.0,1,0.15
23,Virginia Tech,,9.8,2-0,2,0,29.4,19.7,9.2,9.4,1,0.15
24,Missouri,,9.3,2-0,2,0,34.0,25.9,4.2,8.0,1,0.15
25,Stanford,,9.0,2-0,2,0,34.2,26.8,13.1,7.3,2,0.3
26,Washington State,,8.9,2-0,2,0,29.5,22.8,11.5,6.6,2,0.3
27,West Virginia,,8.4,2-0,2,0,33.1,24.7,5.3,8.1,1,0.15
28,NC State,,8.3,2-0,2,0,34.1,25.9,8.4,8.0,1,0.15
29,Texas,,7.9,1-1,1,1,27.9,20.8,7.7,6.9,2,0.3
30,Northwestern,,7.7,1-1,1,1,27.0,20.2,8.7,6.6,2,0.3
31,Baylor,,7.7,2-0,2,0,33.2,25.7,0.1,7.4,1,0.15
32,South Carolina,,7.3,1-1,1,1,30.6,24.6,6.8,5.9,2,0.3
33,Pittsburgh,,7.2,1-1,1,1,33.4,25.2,1.8,7.9,1,0.15
34,UCF,,7.2,2-0,2,0,30.1,23.2,7.0,6.7,1,0.15
35,Oregon,,6.8,2-0,2,0,33.1,26.5,3.1,6.5,1,0.15
36,Duke,,6.7,2-0,2,0,28.4,24.3,10.0,4.0,2,0.3
37,Ole Miss,,6.3,2-0,2,0,35.8,29.7,4.4,6.0,1,0.15
38,Iowa,,6.1,2-0,2,0,29.0,23.6,9.4,5.3,2,0.3
39,Boston College,,6.0,2-0,2,0,24.1,18.3,4.4,5.7,1,0.15
40,Wake Forest,,5.8,2-0,2,0,30.2,24.5,5.0,5.5,1,0.15
41,Iowa State,,5.8,0-1,0,1,31.5,26.4,6.2,4.9,1,0.15
42,Utah,,5.7,2-0,2,0,29.2,23.1,4.9,5.8,1,0.15
43,Arkansas,,5.4,1-1,1,1,36.7,30.4,-2.2,6.2,1,0.15
44,UCLA,,5.3,0-2,0,2,30.4,25.0,2.4,5.3,2,0.3
45,Georgia Tech,,5.0,1-1,1,1,34.0,29.1,5.4,4.7,1,0.15
46,Boise State,,4.5,2-0,2,0,29.2,24.5,4.7,4.5,2,0.3
47,Kansas State,,3.9,1-1,1,1,31.9,27.9,4.7,3.7,1,0.15
48,San Diego State,,3.6,1-1,1,1,26.9,23.7,4.5,3.1,1,0.15
49,Texas Tech,,3.6,1-1,1,1,32.6,29.1,1.9,3.4,1,0.15
50,North Carolina,,3.3,0-2,0,2,31.2,27.6,1.7,3.4,2,0.3
51,Memphis,,3.3,1-1,1,1,32.2,28.2,4.5,3.9,1,0.15
52,California,,3.1,2-0,2,0,30.7,27.7,2.2,2.9,2,0.3
53,Houston,,2.7,2-0,2,0,27.0,25.9,6.6,1.1,2,0.3
54,South Florida,,2.6,2-0,2,0,29.6,27.2,6.8,2.4,1,0.15
55,Indiana,,2.2,2-0,2,0,29.6,27.5,2.1,2.2,2,0.3
56,App State,,1.7,1-1,1,1,26.7,25.9,5.4,0.8,2,0.3
57,Arizona,,1.6,0-2,0,2,33.5,31.5,-2.5,1.9,2,0.3
58,Temple,,1.4,0-2,0,2,26.1,24.8,2.8,1.3,1,0.15
59,Colorado,,1.3,2-0,2,0,26.0,25.4,4.8,0.6,2,0.3
60,Arizona State,,0.9,2-0,2,0,30.4,29.8,1.7,0.6,2,0.3
61,Louisiana Tech,,0.9,2-0,2,0,32.2,30.9,-2.6,1.2,1,0.15
62,Minnesota,,0.9,2-0,2,0,28.2,26.8,2.5,1.4,2,0.3
63,Toledo,,0.6,Preseason,0,0,33.1,32.6,5.0,0.5,0,0.0
64,Tennessee,,0.6,1-1,1,1,29.0,28.5,1.8,0.5,1,0.15
65,Nebraska,,0.5,0-1,0,1,30.3,30.4,4.3,-0.1,1,0.15
66,Vanderbilt,,0.3,2-0,2,0,27.0,26.8,-1.4,0.2,2,0.3
67,Kentucky,,0.2,2-0,2,0,29.2,28.5,-1.3,0.7,2,0.3
68,BYU,,-0.7,1-1,1,1,26.6,27.0,-3.0,-0.4,2,0.3
69,Navy,,-0.7,1-1,1,1,33.3,33.7,2.5,-0.4,2,0.3
70,Ohio,,-1.1,Preseason,0,0,27.7,28.9,0.3,-1.2,0,0.0
71,Purdue,,-1.2,0-2,0,2,28.7,29.6,-0.8,-0.8,2,0.3
72,Middle Tennessee,,-1.8,1-1,1,1,29.1,31.0,-6.1,-1.9,1,0.15
73,Army,,-2.5,1-1,1,1,28.6,32.8,2.5,-4.1,2,0.3
74,Western Kentucky,,-3.0,0-2,0,2,29.5,32.6,-2.8,-3.1,1,0.15
