rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
71,Florida Atlantic,,-0.8,5-7,5,7,28.6,28.4,-2.4,0.2,10,1.0
72,Northern Illinois,,-1.5,7-5,7,5,19.4,20.0,-2.9,-0.6,12,1.0
73,Middle Tennessee,,-1.5,8-4,8,4,22.4,26.2,2.0,-3.8,11,1.0
74,Air Force,,-1.6,5-7,5,7,31.0,32.7,-1.4,-1.7,11,1.0
75,Arkansas,,-1.8,2-10,2,10,28.3,27.3,-6.2,1.1,11,1.0
76,Wake Forest,,-1.8,6-6,6,6,29.5,31.7,-1.2,-2.2,11,1.0
77,Buffalo,,-1.9,10-2,10,2,26.6,31.7,3.1,-5.2,11,1.0
78,North Texas,,-2.1,9-3,9,3,27.3,30.7,-0.1,-3.4,11,1.0
79,San Diego State,,-2.1,7-5,7,5,22.9,24.7,-2.6,-1.7,11,1.0
80,Colorado,,-2.5,5-7,5,7,22.2,24.8,-2.4,-2.6,11,1.0
81,Nevada,,-3.1,7-5,7,5,21.9,24.7,-3.6,-2.8,11,1.0
82,Troy,,-3.2,9-3,9,3,23.3,28.2,-0.6,-4.9,11,1.0
83,Eastern Michigan,,-3.3,7-5,7,5,20.2,24.3,-2.0,-4.1,11,1.0
84,Marshall,,-3.4,8-3,8,3,19.1,25.3,0.7,-6.2,10,1.0
85,Tulane,,-3.5,6-6,6,6,21.9,24.9,-4.3,-3.0,10,1.0
86,Georgia Southern,,-3.9,9-3,9,3,25.5,32.3,0.5,-6.8,11,1.0
87,Kansas,,-4.0,3-9,3,9,25.9,30.2,-3.5,-4.3,11,1.0
88,Toledo,,-4.4,7-5,7,5,29.0,35.9,-0.6,-6.9,11,1.0
89,Miami (OH),,-4.6,6-6,6,6,23.9,30.7,-1.3,-6.8,12,1.0
90,Southern Miss,,-4.9,6-5,6,5,18.8,22.7,-6.4,-3.9,10,1.0
91,Virginia Tech,,-5.4,5-6,5,6,29.7,34.7,-6.1,-5.0,10,1.0
92,Louisiana,,-5.9,7-5,7,5,34.3,41.7,-3.6,-7.4,11,1.0
93,North Carolina,,-6.7,2-9,2,9,25.7,32.3,-6.8,-6.6,10,1.0
94,South Florida,,-6.8,7-5,7,5,24.1,30.5,-7.4,-6.4,10,1.0
95,Florida International,,-6.9,8-4,8,4,28.0,37.5,-3.0,-9.5,11,1.0
96,Hawai'i,,-8.3,8-5,8,5,30.3,38.7,-8.0,-8.4,12,1.0
97,UL Monroe,,-8.5,6-6,6,6,25.0,34.3,-7.5,-9.2,11,1.0
98,Louisiana Tech,,-8.6,7-5,7,5,21.6,30.7,-7.8,-9.1,11,1.0
99,SMU,,-8.7,5-7,5,7,20.1,29.8,-7.4,-9.6,11,1.0
100,East Carolina,,-9.1,3-8,3,8,21.0,29.0,-10.6,-8.0,10,1.0
101,Western Michigan,,-9.2,7-5,7,5,27.2,38.1,-6.5,-10.9,11,1.0
102,Tulsa,,-9.4,3-9,3,9,20.3,29.5,-9.7,-9.3,11,1.0
103,Navy,,-9.7,3-9,3,9,27.3,38.1,-8.1,-10.8,11,1.0
104,Charlotte,,-9.9,5-7,5,7,22.5,31.9,-10.8,-9.4,10,1.0
105,Colorado State,,-11.2,3-9,3,9,28.0,38.0,-13.0,-10.0,11,1.0
106,Rutgers,,-11.3,1-11,1,11,16.8,27.7,-12.0,-10.8,12,1.0
107,Illinois,,-11.3,4-8,4,8,31.4,43.6,-9.9,-12.2,11,1.0
108,Western Kentucky,,-14.1,3-9,3,9,18.4,32.8,-13.8,-14.4,11,1.0
109,Idaho,,-14.4,Preseason,0,0,20.0,34.5,-9.6,-14.1,0,0.0
110,UNLV,,-14.4,4-8,4,8,26.0,41.4,-12.8,-15.4,11,1.0
111,Ball State,,-14.5,4-8,4,8,25.2,39.8,-14.3,-14.6,11,1.0
112,Massachusetts,,-14.5,4-8,4,8,25.2,39.0,-15.6,-13.9,11,1.0
113,Texas State,,-15.2,3-9,3,9,15.3,29.0,-17.5,-13.7,11,1.0
114,New Mexico,,-15.8,3-9,3,9,17.8,34.5,-14.4,-16.7,11,1.0
115,San José State,,-15.8,1-11,1,11,14.9,33.0,-12.2,-18.2,11,1.0
116,Akron,,-15.9,4-7,4,7,14.5,31.8,-13.9,-17.2,10,1.0
117,Liberty,,-16.3,5-6,5,6,19.2,38.0,-12.4,-18.8,10,1.0
118,Oregon State,,-16.4,2-10,2,10,27.4,45.0,-14.5,-17.7,11,1.0
119,Central Michigan,,-16.5,1-11,1,11,12.6,28.7,-17.0,-16.2,11,1.0
120,Louisville,,-17.3,2-10,2,10,25.2,44.3,-14.6,-19.1,11,1.0
121,Coastal Carolina,,-17.4,5-7,5,7,23.3,43.2,-13.6,-20.0,11,1.0
122,Kent State,,-17.4,2-10,2,10,17.7,35.0,-17.4,-17.4,11,1.0
123,Old Dominion,,-17.6,4-8,4,8,21.5,39.9,-16.3,-18.5,11,1.0
124,Georgia State,,-18.2,2-10,2,10,27.3,46.6,-16.4,-19.3,11,1.0
125,Bowling Green,,-19.6,3-9,3,9,20.3,41.2,-17.6,-21.0,11,1.0
126,South Alabama,,-20.2,3-9,3,9,18.4,39.7,-18.4,-21.4,11,1.0
127,New Mexico State,,-20.3,3-9,3,9,16.2,36.0,-21.0,-19.8,11,1.0
128,UTEP,,-22.0,1-11,1,11,14.2,35.4,-23.3,-21.2,11,1.0
129,UTSA,,-23.8,3-9,3,9,11.4,38.1,-19.4,-26.8,12,1.0
130,Rice,,-25.2,2-11,2,11,15.1,42.3,-22.2,-27.2,12,1.0
131,UConn,,-26.5,1-11,1,11,24.0,53.6,-22.0,-29.6,11,1.0
