rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,29.1,11-0,11,0,42.5,11.7,26.5,30.8,10,1.0
2,Oregon,,27.6,10-1,10,1,43.3,10.2,19.2,33.1,10,1.0
3,Indiana,,27.5,11-0,11,0,43.1,13.2,23.9,29.9,10,1.0
4,Notre Dame,,27.2,9-2,9,2,39.8,9.4,22.4,30.3,11,1.0
5,Utah,,23.3,9-2,9,2,42.6,18.6,22.2,24.1,10,1.0
6,Alabama,,23.0,9-2,9,2,41.3,13.9,16.5,27.4,10,1.0
7,Texas Tech,,23.0,10-1,10,1,32.2,10.2,24.6,22.0,10,1.0
8,Miami,,21.9,9-2,9,2,35.8,11.6,18.5,24.2,10,1.0
9,Texas A&M,,21.8,11-0,11,0,43.1,19.8,19.7,23.3,10,1.0
10,Georgia,,20.9,10-1,10,1,40.1,17.5,18.4,22.5,10,1.0
11,Vanderbilt,,19.5,9-2,9,2,48.6,26.8,16.0,21.8,10,1.0
12,Ole Miss,,18.8,10-1,10,1,42.6,21.0,14.5,21.6,10,1.0
13,USC,,18.4,8-3,8,3,43.8,22.9,14.4,21.0,11,1.0
14,Washington,,18.4,8-3,8,3,38.3,17.2,14.3,21.2,10,1.0
15,Oklahoma,,17.6,9-2,9,2,26.6,7.6,15.5,19.0,10,1.0
16,Tennessee,,17.6,8-3,8,3,42.6,21.8,13.0,20.8,10,1.0
17,SMU,,16.8,8-3,8,3,34.7,15.0,12.5,19.7,10,1.0
18,BYU,,16.8,10-1,10,1,33.2,17.4,18.4,15.8,10,1.0
19,Missouri,,16.3,7-4,7,4,32.8,12.5,10.4,20.3,10,1.0
20,Penn State,,15.5,5-6,5,6,38.0,19.7,11.5,18.2,10,1.0
21,Michigan,,14.7,9-2,9,2,35.4,18.9,11.9,16.5,11,1.0
22,Auburn,,13.8,5-6,5,6,29.4,12.3,8.9,17.0,10,1.0
23,South Florida,,13.5,8-3,8,3,35.7,22.1,13.4,13.6,10,1.0
24,Iowa,,13.2,7-4,7,4,26.3,12.6,12.2,13.8,10,1.0
25,Florida State,,11.7,5-6,5,6,36.9,22.5,7.6,14.4,10,1.0
26,Texas,,11.7,8-3,8,3,30.1,18.2,11.3,12.0,11,1.0
27,Arkansas,,11.1,2-9,2,9,43.8,29.3,6.0,14.5,10,1.0
28,Arizona,,11.0,8-3,8,3,28.7,18.6,12.1,10.2,10,1.0
29,South Carolina,,10.5,4-7,4,7,29.0,15.6,6.2,13.4,10,1.0
30,James Madison,,10.4,10-1,10,1,27.1,16.4,9.9,10.7,10,1.0
31,North Texas,,10.0,10-1,10,1,41.4,31.5,10.1,9.9,10,1.0
32,LSU,,9.7,7-4,7,4,22.4,10.9,7.0,11.5,10,1.0
33,Kansas State,,9.6,5-6,5,6,31.3,21.0,8.6,10.3,10,1.0
34,Iowa State,,9.3,7-4,7,4,30.4,21.1,9.5,9.2,10,1.0
35,Pittsburgh,,9.1,8-3,8,3,26.9,18.4,9.9,8.6,10,1.0
36,TCU,,8.2,7-4,7,4,28.3,19.8,7.7,8.5,10,1.0
37,Cincinnati,,8.2,7-4,7,4,37.1,28.0,6.8,9.1,10,1.0
38,Arizona State,,8.0,8-3,8,3,27.0,19.5,8.9,7.5,10,1.0
39,Old Dominion,,7.1,8-3,8,3,28.3,19.4,4.2,9.0,10,1.0
40,Illinois,,7.1,7-4,7,4,31.6,26.9,10.7,4.7,10,1.0
41,Wake Forest,,7.0,8-3,8,3,23.4,13.9,3.2,9.4,10,1.0
42,Louisville,,6.9,7-4,7,4,27.7,20.0,5.6,7.7,10,1.0
43,Virginia,,6.7,9-2,9,2,25.7,20.0,8.3,5.7,10,1.0
44,Baylor,,6.6,5-6,5,6,35.0,25.8,2.7,9.3,10,1.0
45,Clemson,,6.5,6-5,6,5,30.2,22.3,4.6,7.8,10,1.0
46,Toledo,,5.9,7-4,7,4,26.1,18.9,4.1,7.2,10,1.0
47,Boise State,,5.9,7-4,7,4,27.0,20.4,4.7,6.6,10,1.0
48,Kentucky,,5.7,5-6,5,6,26.0,19.3,4.2,6.7,10,1.0
49,Florida,,5.5,3-8,3,8,29.0,21.6,2.6,7.4,10,1.0
50,Georgia Tech,,5.4,9-2,9,2,36.6,30.5,4.3,6.1,10,1.0
51,NC State,,4.7,6-5,6,5,33.1,27.0,2.7,6.1,10,1.0
52,Mississippi State,,4.5,5-6,5,6,28.2,23.5,4.1,4.8,10,1.0
53,Washington State,,4.5,5-6,5,6,25.7,22.2,5.9,3.5,10,1.0
54,Kansas,,3.9,5-6,5,6,36.4,32.3,3.5,4.2,10,1.0
55,Memphis,,3.8,8-3,8,3,32.7,30.8,6.6,1.9,10,1.0
56,East Carolina,,3.7,7-4,7,4,27.1,23.4,3.6,3.7,10,1.0
57,Tulane,,3.2,9-2,9,2,29.8,26.9,3.7,2.9,11,1.0
58,San Diego State,,2.5,9-2,9,2,20.3,18.9,4.1,1.4,10,1.0
59,Nebraska,,2.4,7-4,7,4,27.6,25.3,2.6,2.3,10,1.0
60,Northwestern,,2.3,6-5,6,5,28.1,25.6,2.0,2.4,10,1.0
61,New Mexico,,1.3,8-3,8,3,26.0,24.8,1.5,1.2,10,1.0
62,Houston,,1.3,8-3,8,3,25.9,27.1,5.1,-1.2,10,1.0
63,Wisconsin,,1.3,4-7,4,7,22.9,21.9,1.8,1.0,11,1.0
64,UTSA,,1.3,6-5,6,5,26.3,24.8,1.0,1.5,10,1.0
65,Michigan State,,0.0,3-8,3,8,25.4,23.0,-3.5,2.4,10,1.0
66,Navy,,-0.2,8-2,8,2,34.1,33.9,-1.0,0.3,9,1.0
67,UCLA,,-0.3,3-8,3,8,27.8,26.9,-2.0,0.8,11,1.0
68,UCF,,-0.4,5-6,5,6,22.3,22.2,-1.2,0.1,10,1.0
69,Duke,,-0.4,6-5,6,5,30.0,32.1,2.1,-2.1,10,1.0
70,UNLV,,-0.8,9-2,9,2,33.7,36.0,1.6,-2.3,10,1.0
71,Maryland,,-1.8,4-7,4,7,19.9,22.5,-0.6,-2.6,10,1.0
72,Purdue,,-2.3,2-9,2,9,25.1,26.7,-3.4,-1.6,10,1.0
73,Texas State,,-2.5,5-6,5,6,34.3,36.7,-2.6,-2.4,10,1.0
74,Colorado,,-2.5,3-8,3,8,23.9,26.5,-2.4,-2.6,11,1.0
75,West Virginia,,-2.6,4-7,4,7,22.2,25.5,-1.6,-3.2,10,1.0
