rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,22.7,3-0,3,0,37.9,16.5,21.6,24.0,2,0.3
2,Alabama,,19.8,2-1,2,1,36.9,17.0,17.1,21.6,3,0.45
3,Notre Dame,,19.4,1-2,1,2,35.8,18.4,19.8,19.2,3,0.45
4,Ole Miss,,18.5,4-0,4,0,38.0,20.0,18.2,19.0,4,0.6
5,Georgia,,18.2,3-0,3,0,35.2,19.5,19.9,17.7,2,0.3
6,Penn State,,17.3,3-0,3,0,34.8,17.9,13.9,19.1,2,0.3
7,Oklahoma,,16.2,4-0,4,0,31.6,16.9,14.4,15.9,3,0.45
8,Indiana,,16.1,4-0,4,0,33.6,20.3,18.5,14.1,3,0.45
9,USC,,15.7,4-0,4,0,40.4,24.0,13.7,17.1,4,0.6
10,Texas A&M,,15.4,3-0,3,0,32.6,18.7,13.7,15.1,3,0.45
11,LSU,,15.4,4-0,4,0,35.1,21.4,14.4,15.2,3,0.45
12,Miami,,14.7,4-0,4,0,34.0,21.4,16.1,13.5,3,0.45
13,Michigan,,14.6,3-1,3,1,32.5,18.3,13.8,15.2,4,0.6
14,Oregon,,14.4,4-0,4,0,36.0,21.1,13.3,16.4,3,0.45
15,Auburn,,13.4,3-1,3,1,31.8,17.8,8.5,14.7,4,0.6
16,Arkansas,,13.3,2-2,2,2,35.9,23.8,10.3,13.0,3,0.45
17,Louisville,,13.2,3-0,3,0,32.8,20.9,13.1,13.3,2,0.3
18,Washington,,13.2,3-0,3,0,35.1,23.9,13.7,12.4,2,0.3
19,Tennessee,,13.2,3-1,3,1,32.9,22.6,15.0,11.5,3,0.45
20,Arizona State,,12.9,3-1,3,1,31.6,20.6,10.8,12.0,3,0.45
21,Missouri,,12.7,4-0,4,0,32.3,20.3,12.3,12.9,3,0.45
22,Texas Tech,,12.3,4-0,4,0,30.2,19.4,11.5,11.5,3,0.45
23,Kansas,,11.6,3-1,3,1,35.8,26.4,12.5,10.2,3,0.45
24,Texas,,11.6,3-1,3,1,30.1,17.7,10.2,13.4,4,0.6
25,Kansas State,,11.2,1-3,1,3,30.7,19.8,9.0,12.2,3,0.45
26,TCU,,11.2,3-0,3,0,34.1,24.5,10.7,10.8,2,0.3
27,Florida,,9.8,1-3,1,3,31.0,21.5,6.2,10.6,3,0.45
28,Illinois,,9.7,3-1,3,1,31.7,25.0,11.3,7.4,3,0.45
29,SMU,,9.5,2-2,2,2,30.7,21.3,8.2,10.3,3,0.45
30,South Carolina,,9.3,2-2,2,2,30.1,19.8,7.2,11.1,3,0.45
31,Mississippi State,,9.0,4-0,4,0,30.8,23.3,8.2,7.7,3,0.45
32,Vanderbilt,,8.7,4-0,4,0,33.3,25.8,9.9,7.6,3,0.45
33,Utah,,8.6,3-1,3,1,28.5,19.8,6.4,9.4,3,0.45
34,Baylor,,8.4,2-2,2,2,34.6,25.5,5.0,9.6,3,0.45
35,Georgia Tech,,7.8,4-0,4,0,31.3,24.5,6.3,7.3,3,0.45
36,Florida State,,7.6,3-0,3,0,28.2,21.5,8.4,7.1,2,0.3
37,Nebraska,,7.1,3-1,3,1,30.1,23.3,6.3,7.4,3,0.45
38,UCF,,6.9,3-0,3,0,31.0,24.4,2.6,7.4,2,0.3
39,Clemson,,6.8,1-3,1,3,29.4,22.2,4.8,8.0,4,0.6
40,Arizona,,6.8,3-0,3,0,31.6,26.2,4.9,6.0,2,0.3
41,Kentucky,,6.3,2-1,2,1,27.0,22.0,6.4,5.5,3,0.45
42,Iowa State,,6.2,4-0,4,0,29.5,24.0,7.2,6.1,3,0.45
43,BYU,,6.0,3-0,3,0,27.2,23.6,12.0,3.9,2,0.3
44,Cincinnati,,5.5,2-1,2,1,29.7,24.2,1.8,5.9,2,0.3
45,NC State,,5.4,3-1,3,1,29.7,24.3,3.9,5.7,4,0.6
46,Memphis,,5.0,4-0,4,0,29.6,26.1,9.0,3.6,3,0.45
47,Minnesota,,3.8,2-1,2,1,27.4,23.1,2.5,5.0,2,0.3
48,James Madison,,3.8,2-1,2,1,25.0,21.5,5.2,3.8,2,0.3
49,Maryland,,3.8,4-0,4,0,24.5,21.5,4.6,3.2,3,0.45
50,Colorado,,3.7,2-2,2,2,28.0,26.1,5.6,2.2,4,0.6
51,Boise State,,3.7,2-1,2,1,30.5,25.5,0.5,5.8,2,0.3
52,Virginia,,3.4,3-1,3,1,29.5,27.6,4.0,1.8,3,0.45
53,Tulane,,3.1,3-1,3,1,26.4,22.1,-0.2,4.7,4,0.6
54,Houston,,2.6,3-0,3,0,23.8,23.9,3.6,0.0,2,0.3
55,Duke,,2.4,2-2,2,2,28.1,25.2,2.5,3.2,3,0.45
56,UTSA,,2.3,2-2,2,2,27.9,25.1,0.2,2.9,3,0.45
57,Iowa,,2.1,3-1,3,1,22.2,21.2,6.3,1.3,3,0.45
58,Pittsburgh,,2.1,2-1,2,1,24.6,22.7,0.3,2.2,2,0.3
59,Virginia Tech,,2.1,1-3,1,3,28.0,24.2,0.2,4.2,3,0.45
