rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,23.0,3-0,3,0,37.9,16.9,23.1,23.5,2,0.3
2,Notre Dame,,19.6,0-2,0,2,34.5,16.2,18.4,20.5,2,0.3
3,Alabama,,19.6,2-1,2,1,36.6,18.0,18.4,20.2,3,0.45
4,Penn State,,18.9,3-0,3,0,35.2,17.4,16.6,20.0,2,0.3
5,Georgia,,17.6,3-0,3,0,35.0,18.8,17.9,18.2,2,0.3
6,Oklahoma,,17.0,3-0,3,0,31.8,16.8,14.8,16.4,2,0.3
7,Ole Miss,,17.0,3-0,3,0,36.6,20.0,16.4,17.9,3,0.45
8,Michigan,,16.8,2-1,2,1,33.0,17.9,17.4,16.5,3,0.45
9,Texas A&M,,15.0,3-0,3,0,33.0,18.8,12.4,15.4,3,0.45
10,Oregon,,14.4,3-0,3,0,36.7,22.6,14.3,16.0,2,0.3
11,LSU,,14.3,3-0,3,0,34.3,21.6,13.1,14.1,3,0.45
12,USC,,14.2,3-0,3,0,38.5,23.9,12.5,15.5,3,0.45
13,Arizona State,,13.8,2-1,2,1,33.1,21.2,10.4,13.2,2,0.3
14,Texas,,13.6,2-1,2,1,28.2,16.4,15.6,13.3,3,0.45
15,Tennessee,,13.4,2-1,2,1,33.4,20.6,11.2,14.4,2,0.3
16,Kansas,,12.9,2-1,2,1,37.0,26.3,13.0,11.9,2,0.3
17,Louisville,,12.8,2-0,2,0,33.2,20.5,10.3,14.3,1,0.15
18,Miami,,12.6,3-0,3,0,34.3,23.3,12.7,12.2,2,0.3
19,Missouri,,12.5,3-0,3,0,30.2,19.5,13.4,11.8,2,0.3
20,TCU,,12.4,2-0,2,0,34.8,23.9,11.1,12.4,1,0.15
21,Arkansas,,12.0,2-1,2,1,34.4,23.1,7.0,12.4,2,0.3
22,Kansas State,,11.3,1-3,1,3,30.8,20.0,9.4,12.1,3,0.45
23,Auburn,,10.9,3-0,3,0,29.0,18.1,5.8,11.8,3,0.45
24,Washington,,10.6,2-0,2,0,34.3,23.8,8.1,11.9,1,0.15
25,Texas Tech,,10.5,3-0,3,0,30.9,20.5,7.0,11.3,2,0.3
26,Indiana,,10.2,3-0,3,0,31.1,22.6,10.5,9.4,2,0.3
27,Utah,,10.2,3-0,3,0,27.8,19.1,9.8,9.6,2,0.3
28,Illinois,,10.0,3-0,3,0,32.2,24.2,9.2,9.0,2,0.3
29,Florida,,10.0,1-2,1,2,32.1,22.0,5.3,11.4,2,0.3
30,SMU,,9.1,2-1,2,1,30.0,20.6,6.9,10.6,2,0.3
31,Clemson,,8.8,1-2,1,2,29.2,21.1,7.8,9.1,3,0.45
32,South Carolina,,8.0,2-1,2,1,30.1,21.0,5.6,10.1,2,0.3
33,UCF,,7.8,2-0,2,0,31.7,23.7,1.9,9.0,1,0.15
34,Kentucky,,7.5,2-1,2,1,27.7,20.2,5.8,7.9,3,0.45
35,Baylor,,7.5,2-1,2,1,33.6,26.0,4.4,8.3,2,0.3
36,Georgia Tech,,7.1,3-0,3,0,30.9,24.8,4.7,6.9,2,0.3
37,Mississippi State,,7.0,3-0,3,0,29.2,23.7,5.3,5.8,2,0.3
38,Nebraska,,7.0,3-0,3,0,29.1,23.0,7.0,6.8,2,0.3
39,Arizona,,6.8,3-0,3,0,31.1,25.6,4.8,6.0,2,0.3
40,Minnesota,,6.6,2-1,2,1,27.6,21.8,7.4,6.5,2,0.3
41,Cincinnati,,6.1,2-1,2,1,29.6,23.8,2.7,6.3,2,0.3
42,Boise State,,5.7,1-1,1,1,31.8,25.0,2.4,7.9,1,0.15
43,Iowa State,,5.6,4-0,4,0,29.2,23.9,5.9,5.9,3,0.45
44,Florida State,,5.6,2-0,2,0,26.3,22.4,7.3,4.4,1,0.15
45,Wisconsin,,5.5,2-1,2,1,28.7,22.5,2.4,6.8,3,0.45
46,NC State,,5.3,3-0,3,0,28.9,25.4,5.8,3.9,3,0.45
47,Vanderbilt,,4.1,3-0,3,0,30.0,27.1,5.1,3.0,2,0.3
48,Maryland,,4.0,3-0,3,0,26.0,22.4,4.1,3.9,2,0.3
49,BYU,,4.0,2-0,2,0,27.1,24.4,9.0,3.0,1,0.15
50,Tulane,,3.9,3-0,3,0,27.4,22.8,0.7,5.3,3,0.45
51,Duke,,3.7,1-2,1,2,27.4,23.5,4.3,4.2,2,0.3
52,California,,3.0,3-0,3,0,26.4,24.3,3.1,2.3,2,0.3
53,Colorado,,2.9,1-2,1,2,25.5,24.0,3.8,2.0,3,0.45
54,James Madison,,2.9,1-1,1,1,24.8,22.0,4.5,3.1,1,0.15
55,Pittsburgh,,2.8,2-1,2,1,24.7,23.0,2.4,2.0,2,0.3
56,Iowa,,2.7,2-1,2,1,23.0,20.3,5.8,3.1,2,0.3
57,Houston,,2.5,3-0,3,0,24.2,24.6,3.9,-0.2,2,0.3
58,Memphis,,2.0,3-0,3,0,29.0,28.7,6.7,0.4,2,0.3
59,Rutgers,,1.9,3-0,3,0,29.3,28.3,3.5,1.2,2,0.3
60,South Alabama,,1.8,1-2,1,2,28.6,26.9,1.8,1.7,2,0.3
61,UTSA,,1.8,1-2,1,2,27.4,25.1,-0.6,2.5,2,0.3
62,Oregon State,,1.2,0-3,0,3,28.3,25.8,-1.4,2.6,3,0.45
63,West Virginia,,0.9,2-1,2,1,27.2,27.3,2.5,0.0,2,0.3
64,Texas State,,0.9,2-1,2,1,28.6,27.4,1.7,1.1,3,0.45
65,Boston College,,0.7,1-2,1,2,27.6,26.9,-0.5,0.8,2,0.3
66,UCLA,,0.6,0-3,0,3,27.6,25.6,-2.6,2.5,3,0.45
67,Old Dominion,,-0.4,2-1,2,1,26.2,26.9,0.5,-1.1,2,0.3
68,Michigan State,,-0.5,3-0,3,0,24.4,25.7,-2.0,-1.3,2,0.3
69,North Carolina,,-0.6,2-1,2,1,28.5,28.7,-1.1,-0.1,2,0.3
70,Navy,,-0.7,3-0,3,0,26.5,27.4,-0.1,-0.9,2,0.3
71,Virginia Tech,,-0.7,0-3,0,3,26.3,24.7,-3.3,1.9,3,0.45
72,Toledo,,-1.0,2-1,2,1,24.5,25.8,1.2,-1.7,2,0.3
73,Virginia,,-1.4,2-1,2,1,25.7,27.5,-2.7,-2.0,2,0.3
74,Ohio,,-1.6,1-2,1,2,24.2,27.4,2.8,-3.3,3,0.45
75,Troy,,-1.9,1-2,1,2,23.1,24.8,-2.0,-1.8,2,0.3
76,South Florida,,-2.2,2-1,2,1,25.9,28.1,-4.7,-2.4,3,0.45
77,Oklahoma State,,-2.3,1-1,1,1,26.9,29.3,-1.3,-2.6,1,0.15
78,Stanford,,-2.4,1-2,1,2,23.3,25.6,-3.9,-2.6,3,0.45
79,Syracuse,,-2.5,2-1,2,1,25.5,27.0,-1.9,-1.6,2,0.3
80,Army,,-2.5,1-1,1,1,26.9,30.1,2.9,-3.6,1,0.15
81,Liberty,,-2.5,1-2,1,2,26.3,27.3,-5.4,-1.1,2,0.3
82,Fresno State,,-3.3,3-1,3,1,22.9,27.1,-0.5,-4.5,3,0.45
