rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,24.8,2-0,2,0,39.2,15.3,22.4,27.0,1,0.15
2,Notre Dame,,20.0,0-1,0,1,35.0,15.1,16.3,22.4,1,0.15
3,Georgia,,19.9,2-0,2,0,37.0,17.8,18.6,21.6,1,0.15
4,Oregon,,18.0,2-0,2,0,38.4,20.4,17.4,20.2,1,0.15
5,Penn State,,17.2,2-0,2,0,34.4,17.2,13.3,19.4,2,0.3
6,Alabama,,15.7,1-1,1,1,33.2,17.6,12.5,17.6,2,0.3
7,Texas,,15.6,1-1,1,1,31.5,16.8,16.4,16.4,2,0.3
8,Tennessee,,15.6,2-0,2,0,33.4,18.6,12.8,16.8,1,0.15
9,Ole Miss,,15.4,2-0,2,0,35.6,20.8,14.5,16.5,2,0.3
10,LSU,,14.9,2-0,2,0,37.1,22.8,11.5,16.1,2,0.3
11,Oklahoma,,14.7,2-0,2,0,31.5,17.4,9.3,15.9,1,0.15
12,Kansas,,13.4,2-1,2,1,36.7,25.8,14.1,12.0,2,0.3
13,Florida,,13.2,1-1,1,1,33.9,21.3,8.2,14.2,1,0.15
14,TCU,,13.2,1-0,1,0,34.8,23.6,12.4,12.7,1,0.15
15,Michigan,,13.1,1-1,1,1,31.2,18.3,10.8,14.7,2,0.3
16,Texas A&M,,12.7,2-0,2,0,30.7,18.8,8.9,13.4,2,0.3
17,Louisville,,12.7,2-0,2,0,33.1,20.4,10.2,14.3,1,0.15
18,Kansas State,,12.6,1-2,1,2,33.3,20.6,9.1,14.4,2,0.3
19,Missouri,,12.4,2-0,2,0,29.8,18.9,12.4,12.3,1,0.15
20,Arizona State,,12.1,1-1,1,1,33.4,21.8,5.3,13.1,1,0.15
21,USC,,11.5,2-0,2,0,37.2,25.3,9.3,13.1,2,0.3
22,Miami,,10.9,2-0,2,0,34.6,23.8,8.3,12.2,1,0.15
23,Clemson,,10.6,1-1,1,1,30.6,20.1,8.3,11.8,2,0.3
