rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
29,North Texas,,10.1,11-2,11,2,41.2,30.9,9.7,10.3,12,1.0
30,Louisville,,10.1,8-4,8,4,29.3,18.1,8.4,11.2,11,1.0
31,Florida State,,10.0,5-7,5,7,37.1,24.3,5.7,12.8,11,1.0
32,Arkansas,,9.6,2-10,2,10,42.1,28.9,4.2,13.2,11,1.0
33,Iowa State,,8.7,8-4,8,4,29.9,21.1,8.4,8.8,11,1.0
34,Pittsburgh,,8.7,8-4,8,4,27.8,18.8,8.2,9.0,11,1.0
35,Clemson,,8.4,7-5,7,5,30.4,20.7,6.5,9.6,11,1.0
36,TCU,,8.4,8-4,8,4,29.1,20.8,8.6,8.3,11,1.0
37,LSU,,8.3,7-5,7,5,20.7,11.8,7.4,8.9,11,1.0
38,South Carolina,,8.2,4-8,4,8,27.5,16.7,4.2,10.8,11,1.0
39,Illinois,,7.5,8-4,8,4,30.8,25.2,10.3,5.6,11,1.0
40,Cincinnati,,7.4,7-5,7,5,38.0,28.9,4.9,9.1,11,1.0
41,Georgia Tech,,7.1,9-3,9,3,35.8,27.5,5.3,8.3,11,1.0
42,Arizona State,,7.0,8-4,8,4,25.8,19.1,7.5,6.6,11,1.0
43,Virginia,,6.8,10-3,10,3,23.9,18.0,8.0,6.0,12,1.0
44,Florida,,6.4,4-8,4,8,30.6,22.5,3.9,8.1,11,1.0
45,Old Dominion,,6.2,9-3,9,3,27.0,19.4,4.1,7.6,11,1.0
46,Toledo,,6.0,8-4,8,4,25.2,18.5,4.8,6.8,11,1.0
47,NC State,,6.0,7-5,7,5,34.3,26.7,3.7,7.6,11,1.0
48,Wake Forest,,5.8,8-4,8,4,23.8,15.5,2.1,8.3,11,1.0
49,East Carolina,,5.8,8-4,8,4,27.9,21.5,4.9,6.4,11,1.0
50,Boise State,,5.7,9-4,9,4,25.7,20.1,5.7,5.7,12,1.0
51,Baylor,,5.5,5-7,5,7,33.7,25.8,1.8,7.9,11,1.0
52,Tulane,,4.9,11-2,11,2,28.8,24.0,4.9,4.8,13,1.0
53,Kansas,,4.9,5-7,5,7,36.2,30.8,4.1,5.4,11,1.0
54,Washington State,,4.8,6-6,6,6,25.8,21.8,6.1,3.9,11,1.0
55,Mississippi State,,3.7,5-7,5,7,28.1,23.7,2.5,4.4,11,1.0
56,Memphis,,3.0,8-4,8,4,31.1,29.5,5.2,1.5,11,1.0
57,Kentucky,,3.0,5-7,5,7,24.5,20.9,2.0,3.6,11,1.0
58,Duke,,2.6,8-5,8,5,33.1,31.9,4.8,1.2,12,1.0
59,Houston,,2.5,9-3,9,3,26.0,25.9,6.0,0.1,11,1.0
60,San Diego State,,2.3,9-3,9,3,19.7,18.2,3.6,1.5,11,1.0
61,Northwestern,,1.8,6-6,6,6,26.9,25.5,2.4,1.4,11,1.0
62,UNLV,,1.4,10-3,10,3,35.8,34.8,2.0,1.0,12,1.0
63,Nebraska,,1.3,7-5,7,5,28.1,26.6,1.0,1.5,11,1.0
64,New Mexico,,1.2,9-3,9,3,25.2,24.3,1.7,0.9,11,1.0
65,Navy,,1.0,9-2,9,2,32.0,31.1,1.2,0.9,10,1.0
66,Wisconsin,,0.7,4-8,4,8,22.3,21.7,0.7,0.6,12,1.0
67,UTSA,,0.4,6-6,6,6,25.5,25.1,0.3,0.4,11,1.0
68,Michigan State,,0.3,4-8,4,8,26.8,24.9,-2.1,1.8,11,1.0
69,UCLA,,-0.2,3-9,3,9,27.6,26.4,-2.3,1.1,12,1.0
70,UCF,,-0.3,5-7,5,7,23.2,23.0,-1.1,0.2,11,1.0
71,Texas State,,-0.6,6-6,6,6,35.6,35.5,-1.6,0.1,11,1.0
72,Utah State,,-1.9,6-6,6,6,26.4,28.7,-1.3,-2.3,11,1.0
73,Rutgers,,-2.2,5-7,5,7,32.9,37.2,1.0,-4.3,11,1.0
74,Maryland,,-2.3,4-8,4,8,22.0,24.2,-2.3,-2.2,11,1.0
75,Virginia Tech,,-2.4,3-9,3,9,31.3,31.2,-6.2,0.1,11,1.0
76,Stanford,,-2.8,4-8,4,8,22.6,24.0,-5.0,-1.4,12,1.0
77,Colorado,,-2.8,3-9,3,9,23.5,26.8,-2.2,-3.2,12,1.0
78,Minnesota,,-3.3,7-5,7,5,23.3,28.1,-1.0,-4.8,11,1.0
79,West Virginia,,-3.6,4-8,4,8,21.1,25.7,-2.2,-4.6,11,1.0
80,Purdue,,-3.8,2-10,2,10,25.4,29.3,-3.7,-3.8,11,1.0
81,Hawai'i,,-4.8,8-4,8,4,23.0,30.1,-1.3,-7.1,11,1.0
82,Marshall,,-4.9,5-7,5,7,23.3,28.0,-5.3,-4.6,11,1.0
83,Army,,-4.9,6-5,6,5,22.7,29.4,-2.3,-6.7,10,1.0
84,Kennesaw State,,-4.9,10-3,10,3,25.1,32.7,-0.9,-7.6,12,1.0
85,California,,-5.0,7-5,7,5,22.9,28.1,-4.6,-5.2,11,1.0
86,Boston College,,-5.1,2-10,2,10,28.1,31.1,-8.2,-3.0,11,1.0
87,UConn,,-5.2,9-3,9,3,28.5,35.1,-3.1,-6.6,11,1.0
88,Louisiana Tech,,-5.4,7-5,7,5,21.6,27.8,-4.0,-6.2,11,1.0
89,Fresno State,,-6.0,8-4,8,4,16.0,24.1,-2.9,-8.1,11,1.0
90,Ohio,,-6.2,8-4,8,4,23.3,31.5,-3.2,-8.1,11,1.0
91,Western Kentucky,,-6.4,8-4,8,4,22.3,29.3,-5.4,-7.0,11,1.0
92,Western Michigan,,-6.4,9-4,9,4,16.8,25.2,-3.4,-8.4,12,1.0
93,North Carolina,,-8.0,4-8,4,8,21.3,28.5,-9.1,-7.2,11,1.0
94,Southern Miss,,-8.2,7-5,7,5,20.8,29.9,-6.8,-9.2,11,1.0
95,Troy,,-9.1,8-5,8,5,16.3,27.8,-5.6,-11.4,12,1.0
96,Miami (OH),,-9.1,7-6,7,6,17.6,28.7,-6.1,-11.1,12,1.0
97,Florida International,,-9.2,7-5,7,5,19.6,29.5,-8.1,-9.9,11,1.0
98,Central Michigan,,-9.7,7-5,7,5,19.9,31.3,-7.1,-11.4,11,1.0
99,San José State,,-9.9,3-9,3,9,25.3,33.2,-13.0,-7.8,11,1.0
100,Florida Atlantic,,-10.1,4-8,4,8,23.6,33.1,-11.2,-9.5,11,1.0
101,Liberty,,-10.3,4-8,4,8,24.1,35.3,-9.0,-11.2,11,1.0
102,Temple,,-10.7,5-7,5,7,23.6,35.8,-8.4,-12.2,11,1.0
103,Jacksonville State,,-10.7,8-5,8,5,22.5,34.7,-8.5,-12.2,12,1.0
104,Wyoming,,-11.0,4-8,4,8,12.1,23.5,-10.5,-11.4,11,1.0
105,Syracuse,,-11.5,3-9,3,9,17.7,30.3,-9.9,-12.6,11,1.0
106,Missouri State,,-11.6,7-5,7,5,22.0,36.1,-7.7,-14.2,11,1.0
107,Oregon State,,-11.6,2-10,2,10,18.8,29.4,-13.2,-10.6,11,1.0
108,South Alabama,,-11.9,4-8,4,8,21.3,34.1,-10.4,-12.9,11,1.0
109,Oklahoma State,,-12.0,1-11,1,11,16.7,29.6,-10.8,-12.8,11,1.0
110,Tulsa,,-12.0,4-8,4,8,18.7,30.0,-12.9,-11.3,11,1.0
111,Air Force,,-12.0,4-8,4,8,30.3,46.0,-6.6,-15.7,11,1.0
112,Colorado State,,-12.1,2-10,2,10,23.6,35.3,-12.6,-11.8,11,1.0
113,Arkansas State,,-13.0,6-6,6,6,14.8,30.5,-9.0,-15.6,11,1.0
114,Delaware,,-13.2,6-6,6,6,23.6,37.6,-12.0,-13.9,11,1.0
115,Louisiana,,-13.5,6-6,6,6,19.0,35.3,-9.5,-16.3,11,1.0
116,Nevada,,-13.5,3-9,3,9,16.8,31.0,-12.5,-14.2,11,1.0
117,Eastern Michigan,,-13.6,4-8,4,8,24.6,38.3,-13.6,-13.7,11,1.0
118,Georgia Southern,,-13.6,6-6,6,6,25.8,41.1,-11.0,-15.3,11,1.0
119,App State,,-13.8,5-7,5,7,18.8,35.3,-9.8,-16.4,11,1.0
120,Coastal Carolina,,-14.1,6-6,6,6,18.3,35.2,-9.9,-16.9,11,1.0
121,UAB,,-14.4,4-8,4,8,21.3,35.6,-14.6,-14.3,11,1.0
122,Middle Tennessee,,-14.7,3-9,3,9,22.1,36.4,-15.3,-14.3,11,1.0
123,Georgia State,,-15.4,1-11,1,11,20.4,35.2,-16.3,-14.8,11,1.0
124,New Mexico State,,-15.6,4-8,4,8,11.8,28.6,-14.0,-16.7,11,1.0
125,Buffalo,,-17.4,5-7,5,7,10.9,31.0,-13.4,-20.1,11,1.0
126,Rice,,-17.8,5-7,5,7,12.2,32.7,-13.8,-20.5,11,1.0
127,UL Monroe,,-17.9,3-9,3,9,14.9,32.6,-18.3,-17.6,11,1.0
128,Kent State,,-18.0,5-7,5,7,16.5,37.7,-13.2,-21.3,11,1.0
129,Bowling Green,,-18.5,4-8,4,8,10.8,32.5,-13.8,-21.6,11,1.0
130,UTEP,,-19.6,2-10,2,10,6.9,27.9,-17.4,-21.0,11,1.0
131,Akron,,-20.7,5-7,5,7,13.1,36.9,-16.1,-23.8,11,1.0
132,Northern Illinois,,-21.2,3-9,3,9,13.9,39.0,-15.3,-25.1,11,1.0
133,Charlotte,,-22.6,1-11,1,11,9.3,32.1,-22.2,-22.8,11,1.0
134,Ball State,,-23.2,4-8,4,8,6.8,33.3,-18.2,-26.5,11,1.0
135,Sam Houston,,-26.3,2-10,2,10,10.4,40.0,-21.3,-29.6,12,1.0
136,Massachusetts,,-35.3,0-12,0,12,6.5,44.7,-31.0,-38.1,11,1.0
