rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,30.3,12-0,12,0,42.5,9.9,26.8,32.6,11,1.0
2,Indiana,,28.9,12-0,12,0,44.9,12.9,24.2,32.0,11,1.0
3,Oregon,,28.1,11-1,11,1,42.9,9.6,20.3,33.3,11,1.0
4,Notre Dame,,26.6,10-2,10,2,40.6,11.4,22.7,29.2,12,1.0
5,Texas Tech,,24.3,11-1,11,1,33.0,9.1,24.9,23.9,11,1.0
6,Miami,,22.9,10-2,10,2,36.4,11.7,20.4,24.6,11,1.0
7,Utah,,22.2,10-2,10,2,41.1,18.1,21.1,23.0,11,1.0
8,Alabama,,21.4,10-2,10,2,39.8,14.8,15.9,25.1,11,1.0
9,Vanderbilt,,21.0,10-2,10,2,49.9,26.4,17.3,23.5,11,1.0
10,Texas A&M,,19.5,11-1,11,1,41.5,20.8,17.8,20.7,11,1.0
11,Georgia,,18.9,11-1,11,1,37.1,17.0,17.1,20.1,11,1.0
12,Washington,,18.2,8-4,8,4,37.9,16.3,13.0,21.6,11,1.0
13,Ole Miss,,18.1,11-1,11,1,42.0,21.7,14.8,20.3,11,1.0
14,USC,,18.0,9-3,9,3,43.1,22.9,14.6,20.3,12,1.0
15,Oklahoma,,17.3,10-2,10,2,26.6,7.3,14.3,19.3,11,1.0
16,BYU,,16.9,11-1,11,1,34.1,17.9,18.2,16.1,11,1.0
17,Missouri,,16.2,8-4,8,4,31.6,11.6,10.5,20.1,11,1.0
18,SMU,,15.5,8-4,8,4,35.4,17.0,11.3,18.4,11,1.0
19,Penn State,,15.0,6-6,6,6,37.7,20.4,11.5,17.3,11,1.0
20,Tennessee,,14.6,8-4,8,4,41.3,23.7,10.2,17.6,11,1.0
21,Iowa,,14.1,8-4,8,4,27.3,13.0,13.8,14.3,11,1.0
22,South Florida,,14.0,9-3,9,3,36.8,22.4,13.6,14.3,11,1.0
23,Auburn,,13.4,5-7,5,7,29.3,12.2,7.8,17.2,11,1.0
24,Michigan,,13.0,9-3,9,3,33.1,18.7,10.9,14.4,12,1.0
25,James Madison,,12.9,11-1,11,1,28.2,14.3,11.3,13.9,11,1.0
26,Texas,,12.5,9-3,9,3,30.4,17.3,11.6,13.1,12,1.0
27,Arizona,,12.2,9-3,9,3,28.5,17.0,13.3,11.5,11,1.0
28,North Texas,,11.4,11-1,11,1,42.9,31.3,11.1,11.6,11,1.0
29,Kansas State,,10.2,6-6,6,6,31.7,20.4,8.5,11.3,11,1.0
30,Louisville,,10.2,8-4,8,4,29.4,18.1,8.5,11.3,11,1.0
31,Florida State,,10.1,5-7,5,7,37.2,24.2,5.9,12.9,11,1.0
32,Arkansas,,9.5,2-10,2,10,42.1,29.0,4.2,13.1,11,1.0
33,Iowa State,,8.7,8-4,8,4,29.9,21.2,8.6,8.7,11,1.0
34,Pittsburgh,,8.7,8-4,8,4,27.8,18.9,8.2,9.0,11,1.0
35,LSU,,8.4,7-5,7,5,20.8,11.7,7.5,9.1,11,1.0
36,TCU,,8.4,8-4,8,4,29.0,20.8,8.8,8.2,11,1.0
37,South Carolina,,8.3,4-8,4,8,27.6,16.6,4.3,11.0,11,1.0
38,Clemson,,8.2,7-5,7,5,30.3,20.9,6.4,9.4,11,1.0
39,Virginia,,7.7,10-2,10,2,24.4,17.6,9.0,6.8,11,1.0
40,Illinois,,7.5,8-4,8,4,30.8,25.1,10.2,5.6,11,1.0
41,Cincinnati,,7.4,7-5,7,5,37.9,28.9,5.1,9.0,11,1.0
42,Arizona State,,6.9,8-4,8,4,25.8,19.2,7.4,6.6,11,1.0
43,Georgia Tech,,6.8,9-3,9,3,35.6,27.7,5.0,7.9,11,1.0
44,Florida,,6.2,4-8,4,8,30.4,22.6,3.8,7.8,11,1.0
45,Old Dominion,,6.2,9-3,9,3,27.0,19.4,4.0,7.7,11,1.0
46,Toledo,,6.0,8-4,8,4,25.3,18.4,4.9,6.8,11,1.0
47,NC State,,5.9,7-5,7,5,34.3,26.8,3.6,7.5,11,1.0
48,Wake Forest,,5.8,8-4,8,4,23.9,15.6,2.1,8.3,11,1.0
49,East Carolina,,5.6,8-4,8,4,27.8,21.7,4.8,6.1,11,1.0
50,Baylor,,5.4,5-7,5,7,33.8,25.9,1.8,7.9,11,1.0
51,Washington State,,5.1,6-6,6,6,25.9,21.6,6.3,4.3,11,1.0
52,Boise State,,5.1,8-4,8,4,25.7,20.4,4.8,5.3,11,1.0
53,Kansas,,4.8,5-7,5,7,36.2,30.8,4.0,5.4,11,1.0
54,Mississippi State,,3.4,5-7,5,7,28.0,23.8,2.3,4.2,11,1.0
55,Tulane,,3.2,10-2,10,2,29.1,26.1,3.4,3.1,12,1.0
56,Kentucky,,2.8,5-7,5,7,24.4,21.0,1.9,3.4,11,1.0
57,Memphis,,2.7,8-4,8,4,30.8,29.6,5.0,1.2,11,1.0
58,Houston,,2.4,9-3,9,3,26.1,26.0,5.9,0.1,11,1.0
59,San Diego State,,2.3,9-3,9,3,19.8,18.3,3.5,1.4,11,1.0
60,UNLV,,1.8,10-2,10,2,35.9,34.9,3.0,1.0,11,1.0
61,Northwestern,,1.7,6-6,6,6,26.8,25.5,2.3,1.3,11,1.0
62,Duke,,1.6,7-5,7,5,32.4,32.3,3.8,0.1,11,1.0
63,Nebraska,,1.4,7-5,7,5,28.2,26.6,1.0,1.6,11,1.0
64,New Mexico,,1.2,9-3,9,3,25.2,24.3,1.7,0.9,11,1.0
65,Navy,,1.0,9-2,9,2,31.9,31.0,1.2,0.9,10,1.0
66,Wisconsin,,0.9,4-8,4,8,22.3,21.5,1.0,0.8,12,1.0
67,UTSA,,0.3,6-6,6,6,25.3,25.0,0.3,0.3,11,1.0
68,Michigan State,,0.3,4-8,4,8,26.8,24.9,-2.2,1.9,11,1.0
69,UCLA,,-0.2,3-9,3,9,27.6,26.4,-2.2,1.2,12,1.0
70,UCF,,-0.3,5-7,5,7,23.2,23.0,-1.1,0.2,11,1.0
71,Texas State,,-0.6,6-6,6,6,35.5,35.5,-1.7,0.0,11,1.0
72,Utah State,,-1.9,6-6,6,6,26.4,28.7,-1.2,-2.3,11,1.0
73,Rutgers,,-2.1,5-7,5,7,32.9,37.1,1.1,-4.2,11,1.0
74,Maryland,,-2.2,4-8,4,8,22.0,24.2,-2.3,-2.2,11,1.0
75,Virginia Tech,,-2.3,3-9,3,9,31.4,31.1,-6.1,0.2,11,1.0
76,Stanford,,-2.7,4-8,4,8,22.7,24.0,-4.8,-1.3,12,1.0
77,Colorado,,-2.8,3-9,3,9,23.5,26.8,-2.1,-3.3,12,1.0
78,Minnesota,,-3.2,7-5,7,5,23.4,28.1,-0.9,-4.7,11,1.0
79,West Virginia,,-3.6,4-8,4,8,21.1,25.7,-2.2,-4.6,11,1.0
80,Purdue,,-3.7,2-10,2,10,25.5,29.2,-3.7,-3.7,11,1.0
81,Hawai'i,,-4.7,8-4,8,4,23.0,30.1,-1.2,-7.1,11,1.0
82,Kennesaw State,,-4.7,9-3,9,3,26.0,33.3,-0.9,-7.2,11,1.0
83,California,,-4.9,7-5,7,5,23.0,28.1,-4.6,-5.1,11,1.0
84,Marshall,,-4.9,5-7,5,7,23.4,27.9,-5.4,-4.5,11,1.0
85,Boston College,,-5.1,2-10,2,10,28.1,31.1,-8.2,-3.1,11,1.0
86,Army,,-5.1,6-5,6,5,22.5,29.4,-2.4,-6.9,10,1.0
87,Louisiana Tech,,-5.3,7-5,7,5,21.7,27.8,-4.0,-6.1,11,1.0
88,UConn,,-5.3,9-3,9,3,28.5,35.2,-3.2,-6.7,11,1.0
89,Ohio,,-6.0,8-4,8,4,23.3,31.3,-3.1,-8.0,11,1.0
90,Western Michigan,,-6.1,8-4,8,4,17.7,25.2,-3.9,-7.5,11,1.0
91,Fresno State,,-6.1,8-4,8,4,16.1,24.2,-3.0,-8.1,11,1.0
92,Western Kentucky,,-6.3,8-4,8,4,22.3,29.3,-5.4,-6.9,11,1.0
93,North Carolina,,-8.0,4-8,4,8,21.3,28.6,-9.1,-7.3,11,1.0
94,Southern Miss,,-8.4,7-5,7,5,20.7,30.0,-6.9,-9.3,11,1.0
95,Miami (OH),,-9.1,7-5,7,5,18.0,29.5,-5.3,-11.6,11,1.0
96,Florida International,,-9.2,7-5,7,5,19.5,29.4,-8.1,-9.8,11,1.0
97,Central Michigan,,-9.6,7-5,7,5,20.0,31.2,-7.1,-11.3,11,1.0
98,San José State,,-9.9,3-9,3,9,25.4,33.2,-13.0,-7.8,11,1.0
99,Troy,,-10.1,8-4,8,4,16.0,29.0,-5.8,-12.9,11,1.0
100,Liberty,,-10.2,4-8,4,8,24.1,35.1,-9.1,-11.0,11,1.0
101,Florida Atlantic,,-10.3,4-8,4,8,23.4,33.1,-11.3,-9.7,11,1.0
102,Temple,,-10.7,5-7,5,7,23.4,35.7,-8.4,-12.3,11,1.0
103,Jacksonville State,,-11.0,8-4,8,4,23.1,35.6,-8.7,-12.5,11,1.0
104,Wyoming,,-11.0,4-8,4,8,12.2,23.6,-10.4,-11.4,11,1.0
105,Missouri State,,-11.5,7-5,7,5,22.0,36.1,-7.7,-14.0,11,1.0
106,Syracuse,,-11.6,3-9,3,9,17.7,30.4,-10.0,-12.7,11,1.0
107,Oregon State,,-11.6,2-10,2,10,18.9,29.4,-13.3,-10.5,11,1.0
108,South Alabama,,-12.0,4-8,4,8,21.1,34.1,-10.5,-13.0,11,1.0
109,Oklahoma State,,-12.0,1-11,1,11,16.8,29.6,-11.0,-12.8,11,1.0
110,Air Force,,-12.0,4-8,4,8,30.3,45.9,-6.5,-15.7,11,1.0
111,Colorado State,,-12.1,2-10,2,10,23.6,35.3,-12.6,-11.7,11,1.0
112,Tulsa,,-12.2,4-8,4,8,18.6,30.1,-13.1,-11.5,11,1.0
113,Arkansas State,,-13.0,6-6,6,6,14.8,30.5,-9.0,-15.7,11,1.0
114,Delaware,,-13.2,6-6,6,6,23.6,37.5,-12.1,-13.9,11,1.0
115,Louisiana,,-13.5,6-6,6,6,19.0,35.3,-9.5,-16.2,11,1.0
116,Georgia Southern,,-13.5,6-6,6,6,25.9,41.0,-11.0,-15.1,11,1.0
117,Nevada,,-13.5,3-9,3,9,16.8,31.0,-12.5,-14.1,11,1.0
118,Eastern Michigan,,-13.6,4-8,4,8,24.6,38.2,-13.5,-13.6,11,1.0
119,App State,,-13.7,5-7,5,7,19.0,35.2,-9.9,-16.2,11,1.0
120,Coastal Carolina,,-13.9,6-6,6,6,18.5,35.1,-9.9,-16.6,11,1.0
121,UAB,,-14.3,4-8,4,8,21.3,35.5,-14.6,-14.2,11,1.0
122,Middle Tennessee,,-14.7,3-9,3,9,22.1,36.3,-15.3,-14.2,11,1.0
123,Georgia State,,-15.4,1-11,1,11,20.5,35.2,-16.4,-14.7,11,1.0
124,New Mexico State,,-15.6,4-8,4,8,11.9,28.6,-14.0,-16.6,11,1.0
125,Buffalo,,-17.5,5-7,5,7,10.8,31.0,-13.4,-20.1,11,1.0
126,Rice,,-17.7,5-7,5,7,12.3,32.6,-13.7,-20.3,11,1.0
127,UL Monroe,,-17.9,3-9,3,9,14.9,32.5,-18.2,-17.6,11,1.0
128,Kent State,,-18.0,5-7,5,7,16.6,37.7,-13.3,-21.1,11,1.0
129,Bowling Green,,-18.4,4-8,4,8,11.0,32.5,-13.8,-21.5,11,1.0
130,UTEP,,-19.5,2-10,2,10,6.9,27.8,-17.4,-20.9,11,1.0
131,Akron,,-20.6,5-7,5,7,13.2,36.9,-16.0,-23.7,11,1.0
132,Northern Illinois,,-21.1,3-9,3,9,14.0,38.9,-15.3,-24.9,11,1.0
133,Charlotte,,-22.8,1-11,1,11,9.0,32.0,-22.4,-23.0,11,1.0
134,Ball State,,-23.1,4-8,4,8,6.9,33.2,-18.2,-26.3,11,1.0
135,Sam Houston,,-26.2,2-10,2,10,10.5,39.9,-21.2,-29.5,12,1.0
136,Massachusetts,,-35.1,0-12,0,12,6.7,44.6,-31.0,-37.8,11,1.0
