rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,23.7,1-0,1,0,38.9,15.3,20.2,26.7,1,0.15
2,Oregon,,21.2,Preseason,0,0,40.7,19.6,20.5,23.8,0,0.0
3,Penn State,,20.9,1-0,1,0,36.1,15.3,16.2,23.5,1,0.15
4,Notre Dame,,20.0,0-1,0,1,34.6,14.8,16.4,22.4,1,0.15
5,Georgia,,19.2,1-0,1,0,36.7,17.6,16.8,21.6,1,0.15
6,Alabama,,19.1,0-1,0,1,34.6,15.7,15.3,21.4,1,0.15
7,LSU,,17.2,1-0,1,0,39.3,22.2,11.9,19.3,1,0.15
8,Texas,,16.9,0-1,0,1,32.4,15.5,16.3,19.0,1,0.15
9,Oklahoma,,16.2,Preseason,0,0,32.4,16.4,9.0,18.1,0,0.0
10,Michigan,,15.9,1-0,1,0,32.3,16.5,13.3,17.8,1,0.15
11,Kansas State,,15.4,1-1,1,1,34.6,19.3,11.5,17.3,1,0.15
12,Louisville,,15.0,Preseason,0,0,34.5,19.6,12.1,16.8,0,0.0
13,Ole Miss,,15.0,1-0,1,0,35.4,20.5,13.2,16.8,1,0.15
14,Tennessee,,14.8,1-0,1,0,32.9,18.2,11.0,16.6,1,0.15
15,Florida,,14.7,Preseason,0,0,35.3,20.7,8.0,16.5,0,0.0
16,Texas A&M,,13.7,1-0,1,0,31.0,17.5,7.9,15.3,1,0.15
17,Arizona State,,13.5,Preseason,0,0,34.8,21.4,4.7,15.2,0,0.0
18,Kansas,,12.8,2-0,2,0,38.3,26.8,11.0,12.8,1,0.15
19,Clemson,,12.6,0-1,0,1,31.3,18.8,9.7,14.1,1,0.15
20,SMU,,12.6,Preseason,0,0,32.5,20.1,10.3,14.1,0,0.0
21,Missouri,,12.4,Preseason,0,0,30.3,18.1,10.2,13.8,0,0.0
22,Arkansas,,11.6,Preseason,0,0,33.9,22.4,3.2,13.0,0,0.0
23,USC,,11.2,1-0,1,0,36.9,25.7,9.4,12.6,1,0.15
24,Illinois,,11.0,Preseason,0,0,34.1,23.2,5.5,12.3,0,0.0
25,Auburn,,11.0,1-0,1,0,30.1,19.2,3.1,12.4,1,0.15
26,Miami,,10.9,1-0,1,0,34.3,23.5,8.3,12.2,1,0.15
27,TCU,,10.8,1-0,1,0,34.0,23.4,7.5,12.1,1,0.15
28,Washington,,10.6,1-0,1,0,33.9,23.4,8.1,11.9,1,0.15
29,Texas Tech,,10.5,Preseason,0,0,31.4,21.0,5.4,11.7,0,0.0
30,South Carolina,,9.8,1-0,1,0,31.3,21.6,8.8,11.0,1,0.15
31,Indiana,,8.8,1-0,1,0,31.3,22.7,6.3,9.8,1,0.15
32,UCF,,8.2,1-0,1,0,31.7,23.6,2.5,9.1,1,0.15
33,Utah,,8.2,1-0,1,0,25.9,17.8,5.1,9.1,1,0.15
34,Boise State,,7.6,0-1,0,1,31.8,24.4,6.4,8.5,1,0.15
35,Iowa State,,7.6,2-0,2,0,29.0,21.6,7.6,8.4,1,0.15
36,Tulane,,7.3,1-0,1,0,28.9,21.7,4.2,8.1,1,0.15
37,Georgia Tech,,7.1,1-0,1,0,30.6,23.5,2.4,8.0,1,0.15
38,Baylor,,7.0,0-1,0,1,32.1,25.2,3.3,7.7,1,0.15
39,Arizona,,6.6,1-0,1,0,31.8,26.1,3.1,6.5,1,0.15
40,Wisconsin,,6.4,1-0,1,0,28.0,21.8,3.5,7.1,1,0.15
41,Minnesota,,6.3,1-0,1,0,27.6,21.3,5.8,7.1,1,0.15
42,Colorado,,5.9,0-1,0,1,28.2,22.4,4.1,6.5,1,0.15
43,Kentucky,,5.8,1-0,1,0,27.5,21.8,3.2,6.4,1,0.15
44,UCLA,,5.4,0-1,0,1,28.5,23.3,3.9,6.0,1,0.15
45,Nebraska,,5.3,1-0,1,0,28.0,22.9,4.1,5.9,1,0.15
46,Cincinnati,,4.8,0-1,0,1,28.6,23.8,0.3,5.4,1,0.15
47,NC State,,4.7,1-0,1,0,28.1,23.5,1.4,5.2,1,0.15
48,Iowa,,4.3,Preseason,0,0,23.1,18.9,8.7,4.8,0,0.0
49,Duke,,3.7,Preseason,0,0,26.9,23.3,5.1,4.1,0,0.0
50,Pittsburgh,,3.5,Preseason,0,0,23.5,20.1,0.6,3.8,0,0.0
51,Virginia Tech,,3.5,0-1,0,1,25.7,22.4,4.8,3.8,1,0.15
