rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
1,Ohio State,,23.7,4-0,4,0,37.1,15.4,24.3,23.7,3,0.45
2,Notre Dame,,23.4,2-2,2,2,39.5,18.0,24.5,22.8,4,0.6
3,Alabama,,19.3,3-1,3,1,37.2,17.9,17.3,20.6,4,0.6
4,Texas A&M,,18.4,4-0,4,0,33.7,15.5,16.0,19.1,4,0.6
5,Ole Miss,,18.1,5-0,5,0,39.3,20.5,16.4,19.3,5,0.75
6,Indiana,,17.4,5-0,5,0,35.1,19.3,18.6,16.3,4,0.6
7,Georgia,,17.2,3-1,3,1,34.8,18.9,17.7,17.4,3,0.45
8,USC,,17.0,4-1,4,1,42.6,24.0,14.3,19.0,5,0.75
9,Miami,,16.9,4-0,4,0,34.6,20.4,19.2,15.2,3,0.45
10,Oklahoma,,16.8,4-0,4,0,31.5,16.5,15.3,16.1,3,0.45
11,Michigan,,16.1,3-1,3,1,34.1,18.6,15.6,16.6,4,0.6
12,Oregon,,15.1,5-0,5,0,36.3,20.9,14.4,16.5,4,0.6
13,LSU,,14.8,4-1,4,1,33.0,19.9,14.7,14.2,4,0.6
14,Penn State,,14.8,3-1,3,1,33.8,19.1,11.9,16.5,3,0.45
15,Tennessee,,14.8,4-1,4,1,35.0,21.1,14.3,14.8,4,0.6
16,Texas,,14.6,3-1,3,1,31.3,16.2,13.6,16.1,4,0.6
17,Auburn,,14.6,3-2,3,2,30.7,15.6,11.5,15.6,5,0.75
18,Texas Tech,,13.2,4-0,4,0,29.9,19.2,13.9,11.5,3,0.45
19,Vanderbilt,,12.8,5-0,5,0,37.4,25.9,14.3,11.5,4,0.6
20,Louisville,,12.2,4-0,4,0,31.2,21.0,13.4,11.3,3,0.45
21,Missouri,,12.1,5-0,5,0,31.6,20.0,11.8,12.2,4,0.6
22,Washington,,11.6,3-1,3,1,35.1,24.2,10.9,11.8,3,0.45
23,Florida,,11.3,1-3,1,3,31.4,20.7,8.5,11.7,3,0.45
24,Utah,,11.1,4-1,4,1,31.9,21.3,10.4,11.0,4,0.6
25,Arkansas,,11.1,2-3,2,3,36.1,25.0,7.8,11.6,4,0.6
26,Kansas,,10.9,3-2,3,2,36.5,26.9,11.0,10.3,4,0.6
27,South Carolina,,10.7,3-2,3,2,29.3,18.2,9.6,11.7,4,0.6
28,Illinois,,10.5,4-1,4,1,31.9,24.6,13.1,7.9,4,0.6
29,Arizona State,,9.9,4-1,4,1,28.3,20.9,10.1,8.1,4,0.6
30,Florida State,,9.8,3-1,3,1,29.5,20.2,10.1,9.6,3,0.45
31,TCU,,9.2,3-1,3,1,33.1,26.0,10.0,8.1,3,0.45
32,Virginia,,8.8,4-1,4,1,34.2,26.0,8.6,8.2,4,0.6
33,NC State,,8.7,3-2,3,2,32.8,22.2,5.1,10.7,5,0.75
34,SMU,,8.0,2-2,2,2,29.7,22.1,7.1,8.6,3,0.45
35,Kansas State,,7.8,2-3,2,3,28.4,21.0,6.5,8.2,4,0.6
36,Mississippi State,,7.6,4-1,4,1,29.2,23.3,8.0,6.0,4,0.6
37,Iowa State,,7.5,5-0,5,0,29.7,23.9,10.1,6.2,4,0.6
38,BYU,,7.0,4-0,4,0,27.7,23.1,12.7,4.8,3,0.45
39,Nebraska,,6.8,3-1,3,1,28.8,22.8,7.1,6.5,3,0.45
40,Georgia Tech,,6.7,5-0,5,0,31.5,25.4,5.4,6.5,4,0.6
41,Baylor,,6.2,3-2,3,2,34.7,28.1,3.8,6.9,4,0.6
42,Iowa,,6.0,3-2,3,2,23.6,19.6,10.5,4.3,4,0.6
43,Cincinnati,,6.0,3-1,3,1,31.0,26.2,4.9,5.2,3,0.45
44,Clemson,,5.7,1-3,1,3,28.8,22.2,2.8,7.4,4,0.6
45,Duke,,5.6,3-2,3,2,30.4,24.7,6.1,5.8,4,0.6
46,Memphis,,4.9,5-0,5,0,30.2,26.4,7.9,3.8,4,0.6
47,Arizona,,4.7,3-1,3,1,29.9,25.7,2.2,4.7,3,0.45
48,Boise State,,3.9,3-1,3,1,28.3,24.3,2.8,4.7,3,0.45
49,James Madison,,3.9,3-1,3,1,24.5,21.1,5.7,3.6,3,0.45
50,UCF,,3.8,3-1,3,1,30.0,25.8,-0.5,4.8,3,0.45
51,Maryland,,3.5,4-0,4,0,23.6,21.1,4.4,2.7,3,0.45
52,Kentucky,,3.3,2-2,2,2,25.4,22.7,2.9,3.0,4,0.6
53,Tulane,,3.2,4-1,4,1,25.9,22.4,1.9,3.7,5,0.75
54,Old Dominion,,3.2,3-1,3,1,28.4,25.1,3.4,3.0,3,0.45
55,Pittsburgh,,3.0,2-2,2,2,25.7,22.7,1.3,3.2,3,0.45
56,Colorado,,2.9,2-3,2,3,28.8,27.9,5.5,1.1,5,0.75
57,Minnesota,,2.7,3-1,3,1,26.0,23.1,2.1,3.4,3,0.45
58,Virginia Tech,,2.5,2-3,2,3,28.9,25.4,1.4,3.8,4,0.6
59,South Florida,,2.2,3-1,3,1,28.2,27.6,2.0,0.4,3,0.45
60,Wisconsin,,2.2,2-2,2,2,28.5,25.1,-1.1,3.7,4,0.6
61,East Carolina,,2.0,3-2,3,2,26.4,25.3,4.0,0.6,4,0.6
62,North Texas,,1.9,5-0,5,0,31.6,30.0,3.2,1.2,4,0.6
63,UTSA,,0.8,2-2,2,2,27.7,26.0,-1.9,1.8,3,0.45
64,Michigan State,,0.6,3-1,3,1,26.0,26.0,-0.6,0.0,3,0.45
65,Houston,,0.5,4-0,4,0,21.8,24.4,2.9,-2.5,3,0.45
66,Rutgers,,0.1,3-2,3,2,32.0,32.5,1.3,-0.4,4,0.6
67,Ohio,,-0.1,3-2,3,2,25.1,25.3,1.3,-0.3,4,0.6
68,Toledo,,-0.5,3-2,3,2,24.8,26.0,1.4,-1.4,4,0.6
69,Navy,,-0.7,4-0,4,0,28.0,28.6,-0.7,-0.6,3,0.45
70,Boston College,,-0.7,1-3,1,3,27.1,26.7,-3.1,0.4,3,0.45
71,West Virginia,,-1.2,2-3,2,3,25.1,24.8,-3.4,0.3,4,0.6
72,California,,-1.3,4-1,4,1,24.5,26.8,-0.5,-2.1,4,0.6
73,South Alabama,,-1.9,1-4,1,4,28.7,28.8,-4.5,-0.1,4,0.6
74,Texas State,,-1.9,3-1,3,1,27.7,30.2,0.4,-2.8,3,0.45
75,Army,,-1.9,1-3,1,3,27.0,28.8,0.7,-2.1,3,0.45
76,Utah State,,-2.6,3-2,3,2,25.9,27.8,-3.4,-2.5,4,0.6
77,Washington State,,-2.7,3-2,3,2,27.8,31.0,0.3,-3.5,4,0.6
78,Wake Forest,,-2.8,2-2,2,2,24.0,25.7,-3.5,-2.0,3,0.45
79,Purdue,,-3.4,2-2,2,2,24.9,28.4,-1.3,-4.2,3,0.45
80,UCLA,,-3.4,0-4,0,4,27.5,28.1,-8.7,-0.2,4,0.6
81,Louisiana Tech,,-3.4,4-1,4,1,20.1,24.4,-0.8,-5.2,4,0.6
82,Troy,,-3.6,2-2,2,2,22.0,24.8,-4.5,-3.0,3,0.45
83,Stanford,,-3.9,2-3,2,3,24.5,27.1,-6.5,-2.7,5,0.75
84,Syracuse,,-3.9,3-2,3,2,24.9,29.3,-2.1,-4.5,4,0.6
85,San José State,,-4.1,1-3,1,3,25.6,28.2,-7.8,-2.7,3,0.45
86,Liberty,,-4.2,1-4,1,4,25.8,28.1,-7.5,-2.3,4,0.6
87,Fresno State,,-4.8,4-1,4,1,21.3,27.8,-1.1,-6.8,4,0.6
88,UNLV,,-5.1,4-0,4,0,26.0,29.6,-3.7,-3.9,3,0.45
89,Delaware,,-5.2,3-1,3,1,27.0,30.7,-7.3,-3.8,3,1.0
90,Northwestern,,-5.7,2-2,2,2,21.3,24.9,-7.8,-3.9,3,0.45
91,Oregon State,,-5.8,0-5,0,5,25.5,31.2,-6.3,-5.7,5,0.75
92,Coastal Carolina,,-6.2,2-2,2,2,23.5,29.1,-5.4,-6.2,3,0.45
93,Northern Illinois,,-6.3,1-3,1,3,23.5,29.3,-4.5,-6.5,3,0.45
94,North Carolina,,-6.5,2-2,2,2,25.0,30.1,-8.4,-5.1,3,0.45
95,Colorado State,,-6.5,1-3,1,3,22.8,27.3,-9.0,-5.1,3,0.45
96,San Diego State,,-7.2,3-1,3,1,18.8,26.0,-6.7,-8.2,3,0.45
97,Bowling Green,,-7.2,2-3,2,3,22.1,29.5,-4.6,-7.8,4,0.6
98,UL Monroe,,-7.5,3-1,3,1,22.8,30.2,-7.9,-8.2,3,0.45
99,UConn,,-7.7,3-2,3,2,23.4,30.8,-7.7,-7.8,4,0.6
100,Air Force,,-7.9,1-3,1,3,29.4,35.3,-10.6,-6.4,3,0.45
101,UTEP,,-8.0,1-4,1,4,18.9,24.8,-11.8,-6.6,4,0.6
102,New Mexico,,-8.5,3-1,3,1,24.5,33.9,-5.9,-10.6,3,0.45
103,Georgia State,,-8.6,1-3,1,3,23.5,31.6,-7.6,-8.9,3,0.45
104,Oklahoma State,,-8.6,1-3,1,3,23.5,31.7,-8.6,-8.3,3,0.45
105,UAB,,-9.2,2-2,2,2,25.2,33.8,-12.6,-9.1,3,0.45
106,Wyoming,,-9.7,2-2,2,2,19.7,29.3,-8.4,-10.3,3,0.45
107,Marshall,,-9.7,2-3,2,3,22.3,31.9,-7.1,-10.0,4,0.6
108,Southern Miss,,-9.9,3-2,3,2,21.7,31.7,-7.9,-11.1,4,0.6
109,Miami (OH),,-10.2,1-3,1,3,18.9,26.8,-9.3,-8.5,3,0.45
110,Temple,,-10.3,2-2,2,2,20.1,30.6,-10.4,-11.7,3,0.45
111,Jacksonville State,,-10.4,2-3,2,3,21.6,31.9,-8.3,-10.6,4,0.6
112,Georgia Southern,,-10.7,2-3,2,3,25.7,35.9,-10.3,-10.6,4,0.6
113,Western Michigan,,-10.9,2-3,2,3,16.4,28.2,-5.8,-12.8,4,0.6
114,Western Kentucky,,-11.7,4-1,4,1,21.7,33.9,-7.5,-12.8,4,0.6
115,Buffalo,,-11.7,2-3,2,3,18.1,29.5,-10.1,-12.0,4,0.6
116,Hawai'i,,-11.9,4-2,4,2,16.1,29.5,-10.3,-13.7,5,0.75
117,App State,,-12.4,2-2,2,2,21.6,33.4,-10.4,-12.4,3,0.45
118,Central Michigan,,-12.5,3-2,3,2,19.1,31.2,-13.6,-12.8,4,0.6
119,Florida Atlantic,,-12.6,1-3,1,3,23.2,32.8,-16.4,-10.5,3,0.45
120,Kennesaw State,,-12.9,3-2,3,2,19.6,32.5,-12.2,-14.1,4,0.6
121,Louisiana,,-13.1,2-3,2,3,20.1,33.7,-10.0,-13.9,4,0.6
122,Missouri State,,-13.8,2-3,2,3,19.7,33.9,-13.3,-14.2,4,1.0
123,Rice,,-13.8,3-2,3,2,16.3,30.8,-12.8,-15.0,4,0.6
124,Arkansas State,,-14.3,1-4,1,4,18.9,34.6,-9.7,-16.5,4,0.6
125,New Mexico State,,-15.0,2-2,2,2,19.9,34.9,-13.9,-16.1,3,0.45
126,Middle Tennessee,,-15.5,1-4,1,4,20.4,33.8,-19.7,-14.1,4,0.6
127,Florida International,,-15.6,2-2,2,2,17.9,30.5,-17.9,-13.8,3,0.45
128,Nevada,,-15.7,1-3,1,3,19.1,32.9,-17.6,-14.9,3,0.45
129,Ball State,,-16.4,1-3,1,3,19.5,34.6,-13.6,-16.6,3,0.45
130,Sam Houston,,-17.0,0-4,0,4,17.4,33.4,-16.4,-16.6,4,0.6
131,Massachusetts,,-17.7,0-4,0,4,19.9,36.3,-18.1,-17.8,3,0.45
132,Tulsa,,-18.7,2-3,2,3,13.9,32.9,-17.8,-20.0,4,0.6
133,Eastern Michigan,,-18.9,1-4,1,4,21.5,39.6,-16.5,-19.3,4,0.6
134,Kent State,,-19.8,1-3,1,3,17.5,37.6,-15.3,-22.3,3,0.45
135,Charlotte,,-20.4,1-3,1,3,16.8,34.4,-24.1,-18.6,3,0.45
136,Akron,,-21.0,1-4,1,4,14.1,36.8,-16.1,-23.7,4,0.6
